DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7001.0,-0.017,50.0,-999.25,-0.007,5.26,0.0,818.09,2.74,-999.25,0.0002,0.0001,0.0001,0.0001,0.0002,-999.25,0.0,0.0,0.0,0.0,0.0,
7001.5,-0.009,50.0,-999.25,-0.002,5.29,0.0,472.29,2.725,-999.25,0.0002,0.0001,0.0002,0.0001,0.0004,-999.25,0.0,0.0,0.0,0.0,0.0,
7002.0,-0.008,50.0,-999.25,-0.006,5.28,0.0,259.61,2.724,-999.25,0.0001,0.0001,0.0001,0.0001,0.0002,-999.25,0.0,0.0,0.0,0.0,0.0,
7002.5,-0.012,50.0,-999.25,-0.004,5.21,0.0,141.63,2.73,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,-999.25,0.0,0.0,0.0,0.0,0.0,
7003.0,-0.013,50.0,-999.25,0.0,5.11,0.0,85.75,2.732,-999.25,0.0001,0.0002,0.0001,0.0002,0.0004,-999.25,0.0,0.0,0.0,0.0,0.0,
7003.5,-0.013,51.5,-999.25,0.005,4.94,0.0,45.69,2.732,-999.25,0.0003,0.0005,0.0003,0.0003,0.0007,-999.25,0.0,0.0,0.0,0.0,0.0,
7004.0,-0.005,55.0,-999.25,0.026,4.64,0.0,28.83,2.719,-999.25,0.0022,0.0039,0.0024,0.0027,0.003,-999.25,0.0001,0.0,0.0001,0.0,0.0001,
7004.5,0.011,58.33,-999.25,0.077,4.22,0.055,19.63,2.691,-999.25,0.031,0.0267,0.0213,0.0208,0.0304,-999.25,0.0005,0.0004,0.0007,0.0008,0.0009,
7005.0,0.04,60.0,-999.25,0.113,3.8,0.085,16.36,2.642,-999.25,0.1154,0.0676,0.0979,0.0878,0.0953,-999.25,0.0033,0.0021,0.0036,0.0033,0.0036,
7005.5,0.057,57.75,-999.25,0.095,3.47,0.078,16.84,2.613,-999.25,0.0825,0.0645,0.093,0.0928,0.0812,-999.25,0.0034,0.0027,0.0017,0.0013,0.0023,
7006.0,0.058,56.75,-999.25,0.063,3.4,0.061,19.5,2.612,-999.25,0.0286,0.0317,0.0273,0.0274,0.0258,-999.25,0.0012,0.001,0.0004,0.0002,0.0006,
7006.5,0.038,52.33,-999.25,0.022,3.54,0.031,22.94,2.646,-999.25,0.0036,0.0059,0.001,0.0013,0.0021,-999.25,0.0001,0.0001,0.0,0.0,0.0001,
7007.0,0.019,53.25,-999.25,0.003,3.86,0.0,30.2,2.677,-999.25,0.0013,0.0037,0.0005,0.0005,0.0005,-999.25,0.0001,0.0,0.0,0.0,0.0,
7007.5,0.011,56.5,-999.25,0.002,4.2,0.0,29.93,2.691,-999.25,0.0016,0.0029,0.0009,0.0009,0.0004,-999.25,0.0001,0.0,0.0,0.0,0.0,
7008.0,0.009,62.0,-999.25,0.022,4.44,0.0,23.66,2.695,-999.25,0.0057,0.0059,0.0065,0.0068,0.0021,-999.25,0.0003,0.0001,0.0003,0.0001,0.0001,
7008.5,0.016,64.25,-999.25,0.063,4.59,0.046,22.41,2.683,-999.25,0.0379,0.0182,0.027,0.026,0.019,-999.25,0.0004,0.0003,0.0013,0.0009,0.0005,
7009.0,0.019,65.0,-999.25,0.074,4.59,0.054,18.07,2.678,-999.25,0.0557,0.026,0.0374,0.0353,0.0289,-999.25,0.0005,0.0004,0.0015,0.0013,0.0009,
7009.5,0.022,63.25,-999.25,0.082,4.49,0.06,15.92,2.672,-999.25,0.0573,0.0318,0.042,0.0389,0.0384,-999.25,0.0006,0.0005,0.0015,0.0016,0.0012,
7010.0,0.015,59.0,-999.25,0.086,4.24,0.062,18.47,2.684,-999.25,0.0417,0.0327,0.0299,0.0288,0.0407,-999.25,0.0006,0.0005,0.001,0.0012,0.0013,
7010.5,0.011,55.75,-999.25,0.06,4.08,0.043,28.02,2.691,-999.25,0.0182,0.0182,0.0099,0.0096,0.0165,-999.25,0.0003,0.0003,0.0003,0.0003,0.0005,
