DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
4820.5,0.121,73.67,89.9,0.163,2.63,0.144,7.93,2.503,1.4248,1.5623,1.4545,2.23,1.8364,1.2437,0.1753,0.2044,0.0986,0.1169,0.0461,0.0319,0.4224066734313965
4821.0,0.114,73.13,89.39,0.161,2.6,0.139,7.68,2.513,1.3196,1.3708,1.4523,1.7049,1.4647,1.0132,0.1692,0.1935,0.1083,0.0861,0.0416,0.0286,0.34243834018707275
4821.5,0.105,72.78,85.89,0.165,2.58,0.138,7.43,2.531,1.2297,0.992,1.1596,1.1149,0.9596,0.727,0.1463,0.1408,0.0919,0.0521,0.0286,0.022,0.3001892864704132
4822.0,0.109,73.23,82.38,0.17,2.55,0.143,7.2,2.519,1.7751,1.5625,1.8017,1.6264,1.396,0.9688,0.2309,0.2611,0.1628,0.0867,0.0506,0.0342,0.46889054775238037
4822.5,0.117,74.08,82.47,0.176,2.53,0.149,7.16,2.505,2.2802,2.2322,2.487,2.4467,2.0057,1.323,0.3208,0.3946,0.2261,0.1388,0.0722,0.0471,0.6950764656066895
4823.0,0.129,75.12,87.54,0.178,2.5,0.155,7.13,2.489,2.3582,2.6681,2.8868,3.4796,2.7961,1.8334,0.3299,0.4098,0.2288,0.1854,0.0794,0.0534,0.5993558764457703
4823.5,0.12,74.83,94.61,0.173,2.59,0.149,7.09,2.499,1.5998,2.1349,2.1594,2.5651,2.1256,1.4861,0.2298,0.3307,0.1827,0.1506,0.0756,0.0511,0.427018940448761
4824.0,0.104,74.49,101.69,0.168,2.78,0.14,7.05,2.53,0.6618,0.8432,0.7605,1.026,0.8704,0.7661,0.0725,0.0884,0.0497,0.055,0.0306,0.026,0.08304621279239655
4824.5,0.083,74.16,106.88,0.167,2.96,0.132,7.0,2.564,0.3619,0.4538,0.3754,0.4678,0.406,0.4304,0.031,0.0371,0.0212,0.0265,0.0189,0.0188,0.023422254249453545
4825.0,0.067,74.87,109.65,0.177,3.13,0.134,7.01,2.598,0.222,0.2175,0.1706,0.2267,0.1921,0.2523,0.0134,0.0135,0.0064,0.0113,0.0076,0.0107,0.011092068627476692
