DEPT,DPHI_D,GR_NORM,NPHI_D,PEF_D,POR_D,RHOB_D,RESD_D,DTC_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
5234.0,0.377,99.14,0.454,1.92,0.0,2.006,1.29,119.9,551.4337,8703.6478,144670.9825,2629.8894,2906.0175,6478.8823,0.6691,7.9206,18.6352,1.9636,37.0767,5.5452,
5234.5,0.405,98.64,0.471,1.85,0.0,1.979,1.29,120.18,456.3948,8036.8391,94992.2132,1620.7638,1898.4405,2829.9964,0.745,11.1915,33.4973,3.571,30.5599,2.9129,
5235.0,0.426,98.25,0.496,1.79,0.0,1.95,1.27,120.3,641.1801,13771.0476,112850.1168,1311.3842,1488.6114,1604.2743,0.7505,17.0386,64.0453,7.7384,37.0889,2.382,
5235.5,0.455,96.43,0.52,1.7,0.0,1.917,1.25,118.93,800.4018,18094.1466,78209.7109,501.8454,631.6558,542.7948,0.7733,29.1064,155.8263,21.1998,26.4147,1.167,
5236.0,0.486,93.98,0.544,1.58,0.0,1.814,1.24,116.09,10190.5102,356834.428,358218.518,455.017,356.0832,304.4087,1.1363,251.2712,821.1777,68.5105,79.7418,8.4177,
5236.5,0.55,92.12,0.552,1.46,0.0,1.698,1.22,108.19,72280.1024,542296.2143,2798.8236,70.5193,20.7711,12.5863,0.9851,442.3038,92.4841,13.8188,0.2623,7.1254,
5237.0,0.55,90.26,0.539,1.43,0.0,1.635,1.22,108.13,401877.2411,2768671.7877,6952.2521,341.722,36.8629,22.223,2.4014,4377.0532,126.964,14.5786,1.0529,29.6557,
5237.5,0.55,91.58,0.531,1.43,0.0,1.618,1.23,108.18,536672.9533,3242681.1673,7776.8477,553.8478,43.3352,26.1983,3.1857,8688.5438,154.8537,14.8483,1.7233,39.022,
5238.0,0.55,92.95,0.533,1.49,0.0,1.674,1.24,108.33,86093.5608,442303.5243,2375.0269,155.1194,26.924,14.9861,1.8535,997.7418,146.6375,14.8961,0.671,18.0794,
5238.5,0.55,94.31,0.535,1.77,0.0,1.724,1.25,108.61,8702.319,10230.5499,113.2651,49.6708,17.3763,9.1893,0.7867,33.3696,65.374,15.6059,0.2636,5.1415,
5239.0,0.534,95.53,0.518,2.04,0.0,1.833,1.25,110.66,415.0218,243.1828,16.6746,13.8405,15.9827,8.4542,0.635,3.4062,21.7711,27.9964,0.2043,0.3315,
5239.5,0.43,96.76,0.495,2.33,0.0,1.98,1.26,122.92,237.3649,1503.325,938.4165,516.8586,889.7138,795.2574,0.9608,1.8319,4.0772,3.8111,6.93,0.4583,
5240.0,0.341,97.98,0.447,2.42,0.0,2.108,1.27,123.05,193.2219,665.4354,2356.6721,406.0745,726.9498,2673.706,0.4265,0.3395,0.7261,0.2163,1.1569,0.8687,
5240.5,0.31,98.73,0.415,2.39,0.0,2.135,1.28,119.24,178.8403,520.2311,3632.639,294.8602,520.636,3512.0668,0.4227,0.4039,0.8403,0.2704,2.4835,1.7788,
5241.0,0.314,99.15,0.414,2.34,0.0,2.144,1.28,118.9,92.8709,208.1915,1539.1044,194.7051,376.6285,2476.5245,0.3679,0.3222,0.5847,0.2126,1.4332,0.9843,
5241.5,0.306,99.56,0.422,2.28,0.0,2.159,1.28,118.76,67.5548,121.6442,1057.4339,189.406,326.7784,1936.9585,0.2809,0.2757,0.4853,0.2047,1.2228,0.9564,
5242.0,0.293,100.23,0.432,2.22,0.0,2.175,1.28,118.24,56.847,90.9123,933.3462,218.4531,310.7985,1546.7626,0.2181,0.2666,0.4813,0.2426,1.4285,1.3037,
5242.5,0.285,101.03,0.442,2.17,0.0,2.1,1.28,117.84,1453.3038,13404.6208,258711.3492,4795.7543,3841.1472,15073.0482,0.4001,2.5451,5.7127,2.0098,73.4037,52.1825,
5243.0,0.301,101.83,0.444,2.05,0.0,2.073,1.29,117.58,1635.221,21295.0885,550142.2876,7766.7945,5871.9627,21379.9383,0.4413,5.4763,10.2321,2.2659,119.3508,51.3258,
5243.5,0.319,103.03,0.443,1.99,0.0,2.055,1.31,117.91,1239.6369,18211.1713,509415.6472,7098.9874,5698.4936,20340.0288,0.4739,7.2045,12.9352,1.9025,100.9659,30.022,
5244.0,0.356,104.78,0.452,1.93,0.0,2.127,1.35,119.39,15.343,38.1061,430.4908,195.2513,384.425,1012.3875,0.1929,0.4524,0.9584,0.2377,0.4844,0.1252,
5244.5,0.335,106.28,0.467,2.03,0.0,2.215,1.43,120.33,1.4579,0.8994,5.1887,32.5783,67.2451,177.4627,0.0639,0.0468,0.0625,0.0325,0.0293,0.0079,
5245.0,0.296,107.48,0.464,2.23,0.0,2.265,1.59,119.99,1.2373,0.4961,2.2073,20.3141,25.897,82.2602,0.0404,0.0242,0.0254,0.0139,0.0274,0.0174,
5245.5,0.247,106.79,0.426,2.48,0.0,2.333,1.74,115.91,0.7932,0.2006,0.5572,3.9862,3.9237,19.5365,0.0391,0.0204,0.0195,0.0097,0.0226,0.0361,
5246.0,0.179,105.65,0.376,2.49,0.294,2.369,1.85,104.03,3.3335,10.0906,6.9631,26.0812,19.6583,24.6891,1.3405,1.1745,2.7129,1.178,0.859,20.3681,1.0637613534927368
5246.5,0.161,103.99,0.334,2.49,0.262,2.361,1.9,97.83,9.5237,67.3569,55.2769,56.2342,44.8591,44.2488,5.693,39.4417,79.0551,13.0815,6.6758,300.4927,0.4866020679473877
5247.0,0.177,102.33,0.321,2.47,0.259,2.289,1.9,98.07,89.4518,1606.4443,1146.646,879.1568,582.2924,492.4454,69.5287,3908.8612,6350.9383,414.7088,129.1795,11188.0818,0.7400931715965271
5247.5,0.205,101.15,0.338,2.4,0.28,2.205,1.87,101.97,874.2835,36254.1897,26882.9669,14159.2041,7176.3538,5995.1139,686.9696,214751.7345,291159.97,6750.5419,423.9226,66229.8939,2.2338624000549316
5248.0,0.251,102.57,0.361,2.36,0.311,2.178,1.81,108.32,543.513,6865.536,7140.2826,8975.6312,7844.4377,6265.685,93.2964,3145.0606,5136.1526,326.0801,15.5897,470.3398,6.88530969619751
5248.5,0.276,104.59,0.378,2.3,0.331,2.164,1.71,111.69,349.3305,2454.7942,3070.3889,5150.9995,7274.2793,4856.5512,21.9046,357.4901,344.4007,37.0324,2.0877,29.9316,14.888467788696289
5249.0,0.3,104.86,0.393,2.27,0.35,2.154,1.63,114.61,225.0128,728.799,1071.2931,2355.8033,5594.7901,2929.8652,4.5564,23.677,12.8676,2.8329,0.328,2.541,30.00750160217285
5249.5,0.301,104.99,0.407,2.27,0.358,2.147,1.55,116.24,271.2711,844.1248,1410.6187,2334.9899,6151.0904,3263.4497,5.1147,25.4202,11.4102,2.0599,0.1822,3.518,39.11726379394531
5250.0,0.303,104.63,0.433,2.32,0.0,2.143,1.44,119.49,143.7736,459.6293,4115.0628,496.8086,618.8535,3129.6828,0.2198,0.3643,0.8153,0.242,2.8319,2.4706,
5250.5,0.302,103.01,0.46,2.37,0.0,2.154,1.35,122.45,170.4251,371.9809,2831.6007,515.6729,569.0084,2095.916,0.1943,0.2332,0.5379,0.1927,1.3796,2.2716,
5251.0,0.297,101.25,0.47,2.4,0.0,2.169,1.28,123.5,159.649,238.2092,1721.6932,412.3082,433.2066,1431.4125,0.1929,0.1847,0.4027,0.1761,0.876,1.8955,
5251.5,0.284,97.96,0.454,2.39,0.0,2.188,1.27,121.35,112.3275,131.2411,991.9761,239.7227,269.2137,1098.4071,0.1995,0.1684,0.3513,0.195,0.9407,1.8335,
5252.0,0.272,96.15,0.439,2.3,0.0,2.211,1.29,118.08,46.7282,43.3204,364.9843,134.046,159.0753,705.9164,0.1736,0.1586,0.2982,0.2115,0.9782,1.372,
5252.5,0.261,97.55,0.428,2.2,0.0,2.223,1.35,114.79,28.1559,32.7509,320.0394,124.1876,140.9122,599.4636,0.1608,0.2416,0.4559,0.2949,1.561,1.5914,
5253.0,0.261,99.97,0.429,2.2,0.0,2.236,1.4,114.71,14.6692,15.402,135.9253,83.2492,94.3784,393.6742,0.126,0.1697,0.315,0.1933,0.8799,0.9328,
5253.5,0.254,101.72,0.429,2.3,0.0,2.26,1.46,115.24,8.4865,6.3622,42.0802,41.6513,44.998,196.0995,0.0986,0.0911,0.1593,0.1091,0.4125,0.5535,
5254.0,0.242,103.47,0.419,2.4,0.0,2.272,1.53,114.42,9.513,7.2947,40.5867,32.2241,32.6561,160.388,0.1014,0.0948,0.1715,0.1163,0.4831,0.7095,
5254.5,0.23,102.47,0.405,2.36,0.329,2.274,1.6,111.26,23.3303,63.1313,55.286,262.4739,315.5184,340.2996,4.5162,5.6743,8.2137,2.8046,0.7541,29.7549,5.244848251342773
5255.0,0.227,101.3,0.389,2.24,0.318,2.258,1.65,107.76,37.5226,230.3406,205.1209,585.8173,688.9067,627.194,10.4883,98.963,104.2985,11.9516,1.9556,110.0861,4.709281921386719
5255.5,0.237,99.43,0.38,2.09,0.317,2.213,1.71,105.91,137.2249,2264.3765,2309.1274,2780.2304,3107.581,2435.591,42.3973,10509.5931,3749.6308,81.1505,5.7117,419.1041,9.662968635559082
5256.0,0.301,98.25,0.387,2.12,0.347,2.161,1.72,112.34,133.3389,463.6412,649.4763,1866.1193,4556.1158,2396.0562,3.6207,38.7248,17.737,1.8911,0.3429,1.6953,42.08382797241211
5256.5,0.303,99.62,0.419,2.19,0.0,2.134,1.71,115.98,123.4584,506.2757,6819.2881,804.994,830.1957,4250.5685,0.1919,0.79,1.7207,0.343,7.3029,2.9592,
5257.0,0.31,100.44,0.429,2.22,0.0,2.133,1.66,117.64,112.2615,421.7136,4804.2682,700.7944,764.2966,3540.2965,0.1738,0.5299,1.1778,0.2578,4.2763,2.2124,
5257.5,0.314,101.18,0.43,2.19,0.0,2.135,1.59,117.86,83.4393,281.335,3230.9466,551.9363,664.9977,3014.0307,0.1805,0.4881,1.0241,0.2438,3.0704,1.5847,
5258.0,0.309,101.11,0.425,2.13,0.0,2.136,1.52,116.81,84.3187,295.7889,4166.3918,591.4911,714.567,3389.4227,0.2111,0.707,1.4233,0.3305,4.3934,2.0117,
5258.5,0.307,101.03,0.423,2.05,0.0,2.129,1.47,115.84,104.6994,438.4338,7896.3938,816.0602,937.1815,4355.015,0.2551,1.3379,2.5619,0.5025,7.8661,2.9272,
5259.0,0.328,101.58,0.435,1.95,0.0,2.073,1.45,116.9,340.8364,3173.7251,85911.2865,2866.774,2690.0114,9957.5276,0.3619,4.754,9.2627,1.0462,31.7701,7.6123,
5259.5,0.352,102.13,0.468,1.86,0.0,2.012,1.44,118.94,1393.3463,30180.7409,1051654.1524,10836.6983,7220.3831,16511.6465,0.3965,13.2544,29.5613,2.2754,127.4779,26.9174,
5260.0,0.4,103.03,0.491,1.78,0.0,1.971,1.45,119.97,794.8754,18688.2328,382777.5868,3745.6469,3143.3088,4368.9273,0.4429,15.9495,54.1874,4.0309,62.163,6.1243,
5260.5,0.416,104.24,0.506,1.79,0.0,1.992,1.46,120.37,226.4981,3204.2969,39192.5651,1071.2191,1297.9346,1412.8362,0.3097,5.5555,24.8564,3.6469,10.9785,0.7145,
5261.0,0.389,105.58,0.488,1.83,0.0,2.101,1.48,120.32,12.1357,40.3723,402.2499,204.1849,398.7219,558.9408,0.1364,0.5464,1.7717,0.4285,0.3465,0.0278,
5261.5,0.33,108.04,0.466,1.95,0.0,2.139,1.51,118.81,26.7986,87.8652,1311.0795,549.3116,656.0179,1605.8925,0.1176,0.4556,1.0849,0.2426,1.3343,0.5291,
5262.0,0.288,111.17,0.442,2.05,0.0,2.178,1.55,115.69,26.7933,93.4766,1292.8715,435.1944,432.415,1478.7147,0.123,0.4679,1.0227,0.2909,2.7218,1.8293,
5262.5,0.301,114.35,0.413,2.05,0.0,2.103,1.55,114.64,229.3488,2448.7815,61473.373,2265.7291,2051.379,10734.2511,0.3329,4.017,7.1544,0.9818,42.4744,9.1118,
5263.0,0.305,116.67,0.414,1.85,0.0,2.009,1.55,112.64,6124.2414,-999.25,-999.25,53778.3396,21971.061,107693.6047,0.9593,311.2532,185.5765,7.5157,4282.1923,116.765,
5263.5,0.382,116.55,0.438,1.64,0.0,1.996,1.52,116.01,341.3463,7377.4418,370704.4918,2797.7695,2386.2965,6194.0839,0.7946,83.9031,164.3967,2.938,66.1362,5.4773,
5264.0,0.443,114.87,0.477,1.59,0.0,1.883,1.52,117.13,1819.5252,66043.9354,1133991.1808,1899.179,1249.9795,1522.719,1.2303,300.3445,955.5368,16.7,219.5127,11.8642,
5264.5,0.505,112.56,0.516,1.75,0.0,1.856,1.51,114.46,602.4309,3632.2794,2306.7663,66.0509,72.8679,46.7849,0.5416,18.8914,198.504,41.7152,3.7343,0.6501,
5265.0,0.522,109.04,0.498,1.98,0.0,1.963,1.53,111.7,17.6642,13.4784,3.1025,2.1146,7.3144,3.7466,0.244,0.5672,6.3236,18.072,0.0113,0.002,
5265.5,0.401,106.73,0.454,2.19,0.0,2.162,1.68,120.33,1.4866,1.2715,1.9276,11.7611,48.1335,82.8921,0.1046,0.0685,0.0558,0.0921,0.0087,0.0007,
5266.0,0.23,105.09,0.375,2.28,0.311,2.312,1.9,106.76,4.2188,7.3553,7.3333,90.2179,112.6792,108.5138,0.5724,0.4433,0.8798,0.3416,0.4399,1.1981,2.3092238903045654
5266.5,0.178,103.84,0.352,2.3,0.279,2.384,2.17,98.41,2.0802,7.6068,8.894,18.4101,15.6955,16.8126,0.6785,1.02,2.4383,0.4655,0.4768,3.6381,0.6346272826194763
5267.0,0.157,102.74,0.34,2.36,0.265,2.414,2.53,94.85,1.8873,6.9775,8.7296,10.7152,6.9721,7.7106,0.6998,1.0623,2.4086,0.487,0.4096,3.6513,0.35652095079421997
5267.5,0.141,101.67,0.327,2.4,0.252,2.451,2.95,91.58,1.2963,3.2548,4.6753,4.0582,2.3822,2.8749,0.3832,0.3677,0.767,0.1959,0.1519,0.7071,0.18916316330432892
5268.0,0.118,100.12,0.281,2.42,0.216,2.476,3.44,84.68,2.7159,6.3503,10.175,3.2089,2.2437,2.1861,0.6393,1.7944,2.3146,0.4048,0.3171,0.8649,0.08888397365808487
5268.5,0.101,98.28,0.253,2.41,0.193,2.49,3.98,79.99,5.7767,13.2079,18.3655,3.4227,2.6267,2.0366,1.2893,8.5436,6.5165,0.8236,0.8035,1.5106,0.06982975453138351
5269.0,0.091,92.99,0.245,2.38,0.185,2.495,4.51,77.43,11.763,25.3173,28.933,4.265,3.1462,2.0407,3.1902,36.889,16.2773,1.7417,1.7938,2.769,0.06946278363466263
5269.5,0.091,88.25,0.248,2.38,0.187,2.472,5.2,76.85,27.0003,94.6445,90.402,13.911,7.7202,3.8022,16.1011,463.1818,102.382,12.0064,10.8503,19.8863,0.0903315395116806
5270.0,0.103,82.23,0.259,2.28,0.197,2.365,5.86,77.13,773.2487,21411.6544,15101.8518,1274.7962,387.5926,76.7168,3225.8363,9376998.7969,168632.2617,7872.3238,8711.67,34222.6302,0.22537702322006226
5270.5,0.13,69.94,0.267,2.18,0.21,2.35,6.49,78.53,932.9528,12185.8556,11166.7924,1903.1861,485.0252,108.6001,3363.4115,2915841.4302,81873.4926,3856.9371,2778.78,8748.632,2.6674325466156006
5271.0,0.156,58.77,0.272,2.1,0.222,2.345,7.04,79.97,789.3927,4168.8812,4656.6361,1583.9245,409.3187,112.0473,1874.7244,255160.6656,16635.9921,1090.7452,560.124,968.7866,18.43592071533203
5271.5,0.177,51.54,0.263,2.02,0.224,2.341,7.66,80.01,733.8376,2161.1668,2613.131,1211.3543,385.1161,118.3052,1113.463,42824.5217,3992.0491,424.3375,207.2849,151.85,36.94316482543945
5272.0,0.189,50.69,0.254,1.95,0.224,2.338,8.43,79.51,715.4923,1788.1752,2322.8142,1031.2832,378.8919,123.9947,832.521,19799.7619,1836.6171,297.8159,134.6004,64.2838,40.25503921508789
5272.5,0.191,50.99,0.248,1.89,0.221,2.334,9.26,78.4,997.6996,2760.354,3913.2045,1175.0951,454.3193,141.8561,1299.1581,43180.1096,2082.6888,396.521,176.7126,71.568,37.07860565185547
5273.0,0.191,51.28,0.252,1.87,0.224,2.335,10.03,78.19,1062.0348,2973.0222,4539.1882,1220.2788,450.8583,135.7055,1541.7328,51111.0275,2232.8303,453.8824,178.7807,67.7678,40.62889099121094
5273.5,0.192,50.65,0.257,1.87,0.227,2.339,10.62,78.36,922.2108,2301.0344,3685.7464,1083.6095,385.5147,115.8796,1341.8925,29692.2561,1743.9238,395.3343,134.289,46.8688,45.912044525146484
5274.0,0.194,49.9,0.264,1.89,0.232,2.345,10.99,79.03,655.428,1329.7766,2162.9058,855.0952,290.79,90.7098,852.5323,9548.0141,1058.7512,272.4307,77.7958,24.5143,55.01447296142578
5274.5,0.195,47.83,0.264,1.91,0.232,2.355,11.34,79.03,468.1132,714.7743,1125.2418,585.9626,202.7459,64.2764,527.5517,2490.7487,426.8041,156.3188,39.0191,10.1812,56.997562408447266
5275.0,0.192,45.58,0.257,1.99,0.227,2.364,11.98,78.49,336.251,406.4429,512.6262,452.7319,160.6965,50.2232,356.0134,917.184,181.0244,120.081,26.2567,6.7124,49.7918586730957
5275.5,0.185,43.36,0.251,2.23,0.22,2.369,12.66,78.68,216.3122,202.2077,135.9059,430.4635,143.8221,46.0884,193.2683,311.4644,74.6515,131.8753,24.5415,8.2786,39.652626037597656
5276.0,0.175,41.41,0.246,2.36,0.213,2.374,13.24,77.87,223.1878,207.8911,106.0596,458.1068,144.6211,42.8857,222.9259,335.4192,73.4004,175.4563,32.7501,12.7596,31.72478485107422
5276.5,0.168,39.74,0.241,2.35,0.208,2.369,13.72,76.51,336.4994,407.1084,228.9274,660.9282,212.0015,53.7628,558.1105,1349.1587,224.1063,344.691,79.7582,31.81,31.308246612548828
5277.0,0.165,38.37,0.238,2.27,0.205,2.36,13.94,75.35,570.9373,909.5396,638.2594,1000.4964,337.1465,73.8712,1632.3056,7889.0053,761.0649,658.4089,196.8893,74.2943,34.93470001220703
5277.5,0.168,37.94,0.235,2.18,0.204,2.35,14.11,74.73,853.454,1603.7603,1371.7494,1310.7651,483.4315,100.8461,3190.3266,27475.1722,1427.7025,923.8828,325.5158,111.2996,38.57992935180664
5278.0,0.173,37.78,0.235,2.11,0.206,2.34,14.08,74.72,1163.636,2427.8322,2401.4831,1628.8723,635.1173,135.4382,4976.4731,65012.2449,2172.489,1193.6896,459.424,151.5151,47.25873565673828
5278.5,0.18,38.56,0.235,2.05,0.209,2.331,13.95,75.06,1358.0555,3004.8192,3336.8395,1808.4533,747.4647,173.7099,5590.2921,94626.2443,2500.7903,1300.6031,515.8526,167.1832,55.28737258911133
5279.0,0.187,39.37,0.234,1.99,0.212,2.327,13.61,75.4,1384.8135,3000.7096,3671.3906,1662.0216,731.3781,188.5884,4772.8601,82129.6329,1945.3098,1066.1472,416.4063,131.9679,63.44194793701172
5279.5,0.192,41.99,0.233,2.03,0.213,2.333,13.14,76.32,796.0436,1433.7551,1596.3815,1135.9255,508.3156,149.0312,1632.15,15009.7233,787.3833,580.0468,190.1096,62.6041,47.31440734863281
5280.0,0.196,44.68,0.231,2.08,0.214,2.339,12.86,77.11,456.6169,677.2223,652.7567,785.3339,360.7808,118.4113,565.9385,2948.7702,297.1741,331.2356,91.318,31.4889,37.13922119140625
5280.5,0.195,47.9,0.23,2.16,0.213,2.346,12.87,77.62,291.9079,384.5776,303.4732,615.155,277.0053,94.9446,248.964,967.2404,143.7099,237.1268,56.4884,20.5373,25.619873046875
5281.0,0.191,49.86,0.233,2.16,0.213,2.353,13.24,77.53,265.4799,364.4534,288.4974,564.536,238.8999,77.8366,229.4592,904.4703,135.287,215.7968,47.324,16.7075,20.951007843017578
5281.5,0.186,49.46,0.238,2.13,0.214,2.354,13.66,77.15,338.0411,534.7068,468.5448,675.3709,263.9335,77.8415,405.9799,2125.1755,256.7423,294.1656,66.8437,22.9717,23.077194213867188
5282.0,0.181,45.97,0.237,2.04,0.211,2.355,14.17,75.64,565.5606,1005.3558,1112.5349,784.2081,311.4622,78.3736,1132.1452,8427.1954,466.231,383.176,99.9956,30.5973,27.773544311523438
5282.5,0.178,42.09,0.232,1.96,0.207,2.358,14.74,74.04,869.2333,1516.6613,1941.2708,766.9387,329.8765,73.1245,2413.0837,19588.9178,417.8259,371.1877,107.1957,28.8351,38.23568344116211
5283.0,0.176,38.97,0.226,1.87,0.203,2.362,15.02,72.53,1357.1608,2211.2349,3114.7355,688.6042,325.9918,65.4201,4471.864,36688.9976,240.3095,295.6256,93.3147,22.7867,54.37168502807617
5283.5,0.176,37.03,0.219,1.85,0.199,2.367,14.97,71.84,1345.5508,1880.1672,2618.9973,540.2404,277.7821,55.6421,3951.7963,22296.6115,109.2719,189.2984,58.8934,14.2092,62.36373519897461
5284.0,0.174,36.94,0.211,1.89,0.193,2.363,14.65,71.53,1292.1047,1891.5877,2440.5211,576.5303,317.6897,63.4489,3759.4063,28143.9188,119.6927,197.6518,70.2411,17.3997,56.45962142944336
5284.5,0.168,37.06,0.201,1.94,0.185,2.354,13.94,70.91,1573.6491,2765.9514,3232.0401,758.1008,457.3037,84.595,5253.8162,94840.9519,223.2588,276.4234,141.3081,29.8027,47.94211959838867
5285.0,0.173,41.78,0.193,1.95,0.183,2.329,13.05,71.46,2022.1878,5042.7383,6210.8823,1232.4918,825.7799,170.8401,7069.8951,425149.7236,609.2195,538.7144,386.7215,60.0203,31.568191528320312
5285.5,0.195,53.94,0.185,1.89,0.19,2.291,11.76,73.54,2059.0485,7215.6909,10917.2506,1705.3801,1278.6418,448.7071,5359.8174,1086704.8286,1226.777,982.8481,763.4979,98.5202,13.791987419128418
5286.0,0.226,58.26,0.183,1.84,0.206,2.28,10.27,76.32,873.4929,1956.4267,3097.584,811.9204,641.0378,450.5856,865.0144,31947.1079,318.0077,487.7859,226.2252,77.9079,11.789850234985352
5286.5,0.236,60.09,0.198,1.8,0.218,2.305,9.11,78.64,355.6543,598.2493,884.2686,371.3189,276.1076,204.242,139.1368,545.2754,74.8819,125.5796,42.7897,31.3038,16.68267250061035
5287.0,0.218,54.82,0.22,1.83,0.219,2.327,8.6,78.97,431.1138,807.0778,1151.5125,468.9034,279.9923,139.3323,202.7131,1156.5598,167.471,100.3121,41.3111,19.2031,26.42357635498047
5287.5,0.205,49.29,0.247,1.86,0.227,2.347,9.13,79.44,449.0267,715.0263,1091.6464,479.6075,215.1254,81.2826,295.4752,1273.3324,256.6787,88.6079,31.2475,9.7339,45.574825286865234
5288.0,0.189,44.17,0.252,1.89,0.223,2.368,10.34,77.59,520.0616,666.0159,1042.956,407.5679,155.7761,45.9428,552.6079,1775.4707,221.0652,89.1426,25.9641,6.4142,50.76566696166992
5288.5,0.177,38.36,0.223,1.88,0.201,2.386,11.72,73.48,653.7763,648.6558,894.1654,263.4399,126.6092,29.9245,799.0934,1622.4471,48.5,52.7424,15.3364,3.6933,55.09243392944336
5289.0,0.169,33.72,0.206,1.82,0.188,2.399,12.36,70.73,948.5365,712.9298,915.5828,178.6667,101.984,20.8289,1161.487,1597.3029,10.7907,26.3238,7.9868,1.9822,75.69354248046875
5289.5,0.16,31.03,0.188,1.82,0.175,2.382,12.13,68.87,2108.5513,1983.663,2083.6248,286.4732,203.832,34.7786,3629.0408,28645.4264,17.1872,47.1859,25.5923,5.47,80.84955596923828
5290.0,0.151,32.67,0.171,1.87,0.161,2.34,11.57,67.79,6394.0641,12465.9491,11567.434,850.8718,818.319,105.865,22621.2743,6086968.0561,154.8,242.1329,381.907,17.9437,51.72146987915039
5290.5,0.148,52.38,0.147,1.94,0.148,2.311,10.77,68.17,4171.128,17243.3243,21112.2587,945.9625,1277.8132,151.1098,-999.25,-999.25,503.9406,351.3545,1206.5745,3.2082,3.677501678466797
5291.0,0.164,59.48,0.159,1.92,0.162,2.284,9.91,70.57,5098.4031,33860.0396,45124.3356,2249.4521,2410.8262,418.9487,-999.25,-999.25,3071.2054,1170.6843,3728.4504,19.5263,3.42338490486145
5291.5,0.204,63.88,0.182,1.87,0.193,2.258,8.96,75.48,2948.1274,18202.3705,26352.1705,3149.5392,2318.8042,1097.6243,-999.25,-999.25,7647.5972,2293.0944,3065.8488,210.9873,7.494649410247803
5292.0,0.234,66.21,0.224,1.86,0.229,2.277,8.09,81.66,567.779,2063.6506,2449.5456,1395.8997,811.2401,569.4176,289.8505,18675.8655,1870.6191,594.4317,317.8808,187.8079,27.98349952697754
5292.5,0.246,69.18,0.241,1.9,0.244,2.292,7.32,84.9,169.091,389.3582,376.14,638.2809,392.5329,292.7118,34.843,333.2538,251.7369,123.4713,56.0501,39.7276,37.20368576049805
5293.0,0.221,73.87,0.248,1.94,0.235,2.305,6.75,84.17,210.3079,870.3834,917.1168,960.4826,474.8419,274.9522,68.6665,2881.0481,959.1916,173.3634,92.5094,64.5798,13.416818618774414
5293.5,0.206,77.99,0.25,1.98,0.229,2.313,6.25,83.76,210.7471,1242.6209,1336.0973,1073.0874,485.659,248.1778,88.8557,8060.0128,1836.7519,204.4315,126.712,103.3012,5.012355327606201
5294.0,0.202,81.96,0.254,2.02,0.229,2.267,5.89,84.44,769.8425,12105.3789,11533.0242,6250.6166,2294.0858,1171.8301,654.9171,1198292.0389,76358.1548,2897.2922,2315.0651,2553.002,2.7459354400634766
5294.5,0.217,84.98,0.268,2.0,0.244,2.23,5.6,87.23,1164.1431,26105.8962,25419.4988,15077.8854,5050.3623,3241.4491,902.3267,5607273.4879,373519.1596,7562.235,4627.7147,6613.754,3.7299087047576904
5295.0,0.236,83.13,0.272,1.96,0.255,2.214,5.5,89.03,1009.9618,17235.8927,17258.4968,13407.8347,5125.0865,4053.6845,526.2787,2347311.7681,234131.2723,5070.873,2622.6933,3214.0295,9.278566360473633
5295.5,0.262,80.6,0.27,1.93,0.266,2.253,5.43,90.81,126.9442,502.7006,412.9383,1355.5116,849.0513,714.8609,16.7582,718.9027,759.1775,128.0222,75.8485,70.7082,18.085153579711914
5296.0,0.261,78.17,0.272,1.87,0.267,2.299,5.57,90.31,38.7975,81.2728,76.8027,304.8443,225.3378,165.6695,3.1642,8.506,39.3472,10.8807,7.3435,3.7854,24.988346099853516
5296.5,0.217,74.62,0.28,1.87,0.25,2.331,5.75,86.57,94.7052,340.3287,548.4182,437.0343,203.3725,108.0409,23.4287,362.1957,383.963,25.8139,14.311,7.9076,18.672283172607422
5297.0,0.2,69.27,0.285,1.84,0.246,2.351,6.14,84.3,157.4014,509.7271,1088.6516,373.0791,145.4713,63.4534,59.1118,1024.3183,619.4427,29.3554,14.3529,6.9809,27.118106842041016
5297.5,0.182,58.81,0.269,1.82,0.23,2.364,6.68,80.08,520.4084,1391.7438,2794.9015,420.4696,158.8188,51.594,355.4109,9644.0685,1165.2375,68.5188,35.849,15.6275,26.213224411010742
