DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR,K_SDR_PRE
4390.5,0.132,87.52,172.86,0.229,3.73,0.187,1.67,2.485,0.4761,1.7607,2.7545,0.4704,1.1963,1.9899,0.0089,0.0267,0.0397,0.0157,0.0379,0.0776,0.051868034,0.04465784877538681
4391.0,0.137,89.61,172.63,0.234,3.72,0.192,1.53,2.477,0.6742,2.2689,4.0438,0.4792,1.2995,2.3715,0.0122,0.0376,0.0531,0.0183,0.0407,0.0937,0.055320145,0.04790656268596649
4391.5,0.146,92.22,179.81,0.25,3.71,0.205,1.4,2.461,1.1267,3.772,7.8975,0.5963,1.7812,3.232,0.0203,0.0729,0.0912,0.0275,0.0577,0.1341,0.081593506,0.06191771477460861
4392.0,0.157,90.74,184.36,0.259,3.72,0.214,1.29,2.441,1.1802,6.6938,15.7673,0.9297,3.7739,5.2592,0.013,0.0767,0.1037,0.0337,0.1197,0.2315,0.178867434,0.07482288032770157
4392.5,0.165,87.87,173.87,0.275,3.75,0.227,1.26,2.427,1.316,11.6522,28.0537,1.6292,8.0102,7.0097,0.0057,0.0813,0.1288,0.0444,0.2833,0.3131,0.280129066,0.1142517551779747
4393.0,0.165,87.69,166.93,0.27,3.81,0.223,1.28,2.428,1.8547,15.5521,39.6782,1.6525,7.8602,7.0534,0.0067,0.0824,0.1324,0.0438,0.279,0.3194,0.231088905,0.09964128583669662
4393.5,0.159,89.65,170.81,0.252,3.91,0.211,1.38,2.439,2.666,19.6376,53.3405,1.1536,4.3467,5.7774,0.0133,0.0861,0.1211,0.0361,0.1386,0.2562,0.241802684,0.06026826053857803
4394.0,0.149,92.19,196.62,0.233,3.97,0.196,1.41,2.456,2.2467,16.7877,49.602,0.6399,1.8839,4.0189,0.0301,0.0964,0.1199,0.0283,0.0598,0.1661,0.349792287,0.057524047791957855
4394.5,0.14,94.34,230.09,0.234,3.97,0.193,1.36,2.47,2.6125,11.1368,35.5795,0.4482,1.1363,2.7552,0.081,0.1333,0.1468,0.0276,0.0392,0.1099,0.563251401,0.07586400210857391
4395.0,0.137,94.17,255.68,0.255,3.88,0.204,1.41,2.475,3.1491,6.371,17.0553,0.455,1.1266,2.1919,0.1186,0.1321,0.1425,0.0277,0.0403,0.0894,0.815432399,0.11213681846857071
4395.5,0.139,93.65,263.34,0.279,3.77,0.221,1.38,2.472,2.6534,3.6754,8.5887,0.4531,1.2963,2.0644,0.0792,0.1216,0.1289,0.0275,0.0477,0.087,0.572014747,0.1455005258321762
4396.0,0.145,101.6,261.22,0.267,3.68,0.215,1.31,2.463,15.3501,5.7828,17.1881,0.8191,1.3897,2.8048,1.2058,0.6033,0.4681,0.0995,0.0874,0.1176,0.381701628,0.1446434110403061
4396.5,0.153,104.08,251.44,0.286,3.64,0.229,1.26,2.449,19.5127,8.6365,28.7687,1.254,1.9789,3.588,1.6848,1.2412,0.8537,0.1841,0.1668,0.1557,0.231088905,0.1575293391942978
4397.0,0.168,102.26,257.81,0.341,3.66,0.268,1.05,2.424,11.9076,12.6018,42.583,0.9488,3.6816,5.2122,0.195,0.8557,0.5165,0.1299,0.1829,0.2941,0.133079586,0.44296497106552124
4397.5,0.177,63.33,261.45,0.353,3.76,0.279,0.85,2.408,0.0024,55.5566,17.2045,26.6644,23.9248,7.6503,0.0,15.3601,273.2449,102.5567,73.3171,0.4268,0.073694449,0.7416353821754456
4398.0,0.156,70.98,274.26,0.269,3.93,0.22,0.96,2.443,0.0255,8.0046,24.9391,4.082,24.8547,4.6426,0.0003,0.0726,0.7325,0.0622,3.9782,0.2031,0.029271132,0.16088047623634338
4398.5,0.109,70.42,273.67,0.144,4.14,0.128,1.54,2.524,0.0264,0.4099,1.1097,0.4762,1.1203,0.6908,0.0094,0.0012,0.0064,0.001,0.0235,0.0158,0.01459543,0.017481088638305664
4399.0,0.072,80.38,288.05,0.087,4.25,0.08,2.74,2.588,0.4602,0.3067,0.1298,0.0985,0.0784,0.0804,0.0059,0.0013,0.0031,0.0013,0.0033,0.0017,0.009357716,0.0012597145978361368
4399.5,0.068,82.59,320.38,0.119,4.23,0.097,2.66,2.593,4.5372,0.5238,0.2772,0.1315,0.1274,0.1722,0.038,0.0025,0.0063,0.0024,0.0046,0.0054,0.009385181,0.004750662948936224
4400.0,0.087,81.58,351.73,0.149,4.16,0.122,2.15,2.561,9.3789,0.7716,0.7202,0.1668,0.2221,0.3912,0.3428,0.0034,0.0083,0.003,0.0076,0.0128,0.011487838,0.01767715811729431
4400.5,0.096,73.35,361.01,0.158,4.13,0.131,2.19,2.546,1.4889,0.5341,0.7828,0.3046,0.5803,0.5353,0.4781,0.0025,0.0071,0.0026,0.019,0.017,0.007966431,0.027208242565393448
4401.0,0.09,72.38,351.4,0.135,4.18,0.115,2.64,2.557,0.955,0.391,0.447,0.2515,0.37,0.3548,0.2842,0.0016,0.004,0.002,0.0114,0.0097,0.008047788,0.01022334210574627
4401.5,0.083,81.15,313.45,0.115,4.23,0.1,3.06,2.568,1.5918,0.6977,0.3807,0.1275,0.1363,0.2126,0.0405,0.0024,0.005,0.0027,0.0052,0.0051,0.012077118,0.00437965290620923
4402.0,0.08,81.93,280.78,0.122,4.2,0.103,3.0,2.572,0.6647,0.7164,0.3896,0.134,0.1447,0.2333,0.0153,0.0029,0.006,0.003,0.0054,0.0064,0.019626306,0.0057260412722826
4402.5,0.087,84.99,268.88,0.142,4.15,0.118,2.32,2.56,0.7794,1.0075,0.7777,0.1547,0.1858,0.367,0.0197,0.0052,0.0112,0.004,0.0064,0.0112,0.027654758,0.013727670535445213
4403.0,0.091,87.91,272.48,0.152,4.09,0.125,1.88,2.554,1.4662,1.0844,1.0804,0.1635,0.2065,0.4476,0.0353,0.0088,0.0184,0.0053,0.007,0.0142,0.05404275,0.020622828975319862
4403.5,0.1,84.93,271.54,0.159,4.13,0.133,1.87,2.54,0.7175,1.3942,1.6529,0.1832,0.2761,0.6001,0.0284,0.0066,0.0144,0.0045,0.0091,0.0186,0.04328145,0.026741433888673782
4404.0,0.103,79.84,268.59,0.171,4.21,0.141,1.86,2.533,0.2472,1.6188,2.5318,0.247,0.484,0.7198,0.0169,0.0049,0.0126,0.0037,0.0158,0.0237,0.034816231,0.0293053537607193
4404.5,0.1,73.64,283.49,0.158,4.31,0.132,2.01,2.54,0.0921,1.0528,1.898,0.3256,0.6588,0.5978,0.0194,0.0026,0.0087,0.0025,0.0207,0.0183,0.032533969,0.026944447308778763
4405.0,0.085,71.55,327.49,0.137,4.36,0.114,2.72,2.565,0.2602,0.5315,0.6542,0.234,0.3435,0.3227,0.0891,0.0016,0.0044,0.0019,0.0112,0.0097,0.042776699,0.013204589486122131
4405.5,0.074,76.87,335.38,0.121,4.26,0.1,4.12,2.584,2.1767,0.5647,0.2756,0.1434,0.1512,0.1968,0.0838,0.002,0.0035,0.0031,0.0057,0.0058,0.096863998,0.005550551228225231
4406.0,0.073,82.58,308.87,0.159,4.0,0.124,3.22,2.585,3.9375,0.5045,0.294,0.1592,0.1847,0.296,0.0824,0.0043,0.0076,0.0044,0.0061,0.0121,0.152095387,0.02205430343747139
4406.5,0.082,88.52,240.0,0.194,3.67,0.149,2.4,2.57,0.9751,0.2858,0.2816,0.1919,0.2427,0.3896,0.0282,0.0091,0.014,0.0073,0.0073,0.0167,0.215699762,0.031572479754686356
4407.0,0.087,91.36,189.75,0.219,3.4,0.167,2.12,2.562,0.3998,0.1822,0.2491,0.2212,0.2891,0.416,0.016,0.0115,0.0158,0.0107,0.0092,0.017,0.303035101,0.040947459638118744
4407.5,0.093,91.09,166.3,0.234,3.24,0.178,1.71,2.55,0.2343,0.1415,0.2501,0.1761,0.3085,0.4745,0.0099,0.0101,0.0153,0.0105,0.0102,0.0189,0.352235902,0.04360095039010048
4408.0,0.101,87.73,159.11,0.247,3.19,0.189,1.46,2.537,0.1358,0.1139,0.2542,0.1238,0.3467,0.5637,0.0051,0.0077,0.0153,0.0069,0.0118,0.0219,0.344906056,0.0485556423664093
4408.5,0.108,78.71,158.1,0.244,3.26,0.189,1.74,2.526,0.0567,0.1384,0.3499,0.2316,0.7568,0.7294,0.0023,0.0099,0.0246,0.0078,0.0393,0.0282,0.214989999,0.04775220900774002
4409.0,0.111,71.5,162.93,0.21,3.5,0.168,2.13,2.52,0.0365,0.2773,0.5823,0.7116,2.0095,0.9513,0.0018,0.0113,0.0315,0.0114,0.0993,0.036,0.14802711,0.035584546625614166
4409.5,0.103,73.79,168.82,0.176,3.73,0.144,3.02,2.534,0.0726,0.4593,0.4604,0.517,0.8981,0.7312,0.0028,0.0068,0.0099,0.0091,0.0314,0.0252,0.149197753,0.02085087262094021
4410.0,0.092,77.07,165.87,0.159,3.83,0.13,3.68,2.552,0.1232,0.5212,0.3102,0.2879,0.3694,0.485,0.0032,0.0049,0.0059,0.0072,0.0128,0.0163,0.16421083,0.014687623828649521
4410.5,0.084,75.64,151.5,0.17,3.75,0.134,3.13,2.567,0.0712,0.2652,0.233,0.2256,0.3336,0.4051,0.0021,0.0039,0.0059,0.0049,0.013,0.016,0.10429023,0.014599860645830631
4411.0,0.074,66.99,135.25,0.162,3.64,0.126,3.03,2.583,0.0224,0.1163,0.1914,0.2207,0.4179,0.305,0.0012,0.0027,0.0074,0.0028,0.0179,0.0126,0.030797499,0.011986221186816692
4411.5,0.06,61.33,120.76,0.122,3.64,0.096,4.56,2.607,0.0147,0.0741,0.1059,0.1288,0.1977,0.1528,0.0008,0.0013,0.004,0.0012,0.0054,0.0054,0.005651284,0.003317825263366103
4412.0,0.049,60.95,103.9,0.076,3.77,0.064,10.03,2.627,0.0161,0.0421,0.0414,0.0465,0.0465,0.0409,0.0004,0.0007,0.0009,0.0007,0.0011,0.0011,0.001286816,0.0006139117758721113
4412.5,0.052,65.16,91.63,0.065,3.88,0.059,9.74,2.621,0.028,0.044,0.0306,0.0444,0.0391,0.027,0.0003,0.0007,0.0006,0.0009,0.0011,0.0007,0.001427751,0.0005074918735772371
4413.0,0.066,73.89,85.97,0.08,3.83,0.074,8.85,2.597,0.1535,0.1386,0.0462,0.0715,0.0711,0.0591,0.0013,0.0019,0.0012,0.0034,0.0027,0.0013,0.005214535,0.0008368258131667972
4413.5,0.077,79.93,93.19,0.112,3.55,0.096,6.45,2.578,0.2617,0.2393,0.0878,0.1211,0.1264,0.1774,0.0044,0.004,0.0029,0.006,0.0048,0.0045,0.015207812,0.0022113192826509476
4414.0,0.09,80.39,102.5,0.156,3.25,0.127,2.25,2.555,0.0807,0.1306,0.1899,0.1866,0.2708,0.4506,0.0028,0.0021,0.0063,0.0033,0.0092,0.0151,0.028073146,0.013284810818731785
4414.5,0.099,83.15,117.89,0.178,3.06,0.144,2.02,2.541,0.0977,0.1473,0.2845,0.206,0.3501,0.6456,0.0047,0.0033,0.0105,0.005,0.0113,0.0233,0.048994681,0.02262919396162033
4415.0,0.107,88.9,120.21,0.19,3.01,0.154,2.08,2.527,0.1513,0.1725,0.3081,0.2446,0.3661,0.8553,0.0101,0.0063,0.0129,0.0096,0.0115,0.0307,0.15612796,0.028217721730470657
4415.5,0.123,93.69,121.16,0.223,2.98,0.18,1.78,2.499,0.2499,0.231,0.4107,0.3842,0.6109,1.4419,0.0224,0.0165,0.0275,0.0208,0.0211,0.055,0.221286104,0.04280838742852211
4416.0,0.151,95.54,115.41,0.269,2.91,0.218,1.41,2.452,0.5444,0.4273,0.7168,0.793,2.0376,3.7134,0.0471,0.0466,0.0768,0.0451,0.0736,0.1595,0.267243845,0.07388043403625488
4416.5,0.168,90.59,116.82,0.286,2.87,0.235,1.18,2.423,0.5613,0.655,1.3091,1.3963,7.4305,7.4307,0.0272,0.0514,0.1298,0.0474,0.2327,0.327,0.205660598,0.1351267248392105
4417.0,0.158,83.34,111.76,0.259,2.95,0.215,1.25,2.44,0.32,0.5554,1.4948,1.5586,8.094,5.4458,0.0119,0.0302,0.1321,0.0308,0.3579,0.2397,0.103358376,0.07002297788858414
4417.5,0.13,83.48,107.89,0.21,3.18,0.175,1.58,2.487,0.1915,0.2695,0.5578,0.487,1.4526,1.9662,0.0069,0.0087,0.0244,0.0103,0.047,0.0725,0.059360578,0.032349638640880585
4418.0,0.105,80.12,110.0,0.174,3.51,0.144,2.0,2.53,0.1255,0.2233,0.3053,0.269,0.5176,0.7713,0.0027,0.0036,0.0084,0.0046,0.0169,0.0256,0.049206014,0.01614350825548172
4418.5,0.084,78.92,117.31,0.165,3.81,0.131,2.24,2.566,0.1093,0.2358,0.2488,0.1714,0.2658,0.4002,0.0018,0.0026,0.006,0.003,0.0095,0.0153,0.036675276,0.011452347040176392
4419.0,0.068,76.44,116.72,0.155,3.95,0.12,2.53,2.593,0.0799,0.1944,0.1838,0.1383,0.1893,0.2574,0.0013,0.0018,0.0042,0.0021,0.0073,0.0107,0.032195364,0.008809476159512997
4419.5,0.056,74.68,104.24,0.159,3.88,0.119,2.89,2.614,0.0669,0.1284,0.1309,0.1115,0.1547,0.2,0.0013,0.0015,0.0033,0.0019,0.0064,0.0094,0.038559786,0.008256708271801472
4420.0,0.052,72.98,88.68,0.148,3.76,0.111,3.18,2.621,0.0641,0.1049,0.1089,0.1117,0.1443,0.1767,0.0014,0.0013,0.0028,0.0017,0.0063,0.0081,0.041726011,0.007464289199560881
4420.5,0.053,72.43,74.3,0.153,3.64,0.114,3.34,2.62,0.0862,0.0982,0.1116,0.1117,0.1496,0.1826,0.0021,0.0015,0.0031,0.0019,0.0068,0.0085,0.059405459,0.00794180203229189
4421.0,0.059,75.56,67.7,0.138,3.57,0.106,3.92,2.609,0.1531,0.1312,0.1074,0.1322,0.1464,0.1848,0.0031,0.0018,0.003,0.0026,0.0058,0.0075,0.068131395,0.007369177415966988
4421.5,0.065,78.49,68.79,0.124,3.44,0.099,4.52,2.598,0.1878,0.1405,0.1013,0.13,0.1339,0.1753,0.0041,0.0023,0.0031,0.0033,0.005,0.006,0.079506192,0.003758444683626294
4422.0,0.066,79.68,76.45,0.149,3.31,0.115,4.05,2.597,0.1859,0.1432,0.1397,0.1496,0.1635,0.2357,0.0058,0.003,0.0041,0.0041,0.0058,0.0097,0.085520995,0.009373363107442856
4422.5,0.059,77.05,81.4,0.183,3.19,0.136,3.29,2.61,0.1373,0.1052,0.1583,0.11,0.1576,0.2194,0.0056,0.0028,0.005,0.0032,0.0062,0.0106,0.085153964,0.013595149852335453
4423.0,0.048,82.72,80.3,0.191,3.16,0.139,3.3,2.628,0.1847,0.111,0.1727,0.1142,0.1512,0.1715,0.0068,0.0022,0.0033,0.0035,0.0041,0.0085,0.092253845,0.013829684816300869
4423.5,0.049,86.28,79.94,0.18,3.24,0.132,3.35,2.626,0.2029,0.1286,0.1925,0.1734,0.2026,0.1791,0.0074,0.0025,0.0037,0.0048,0.005,0.009,0.097433977,0.012351680546998978
4424.0,0.058,84.56,85.01,0.185,3.33,0.137,2.83,2.611,0.1516,0.1157,0.1617,0.1366,0.1769,0.2154,0.0056,0.0026,0.0044,0.0042,0.0049,0.0105,0.096933036,0.012999774888157845
4424.5,0.069,80.04,93.04,0.212,3.41,0.158,2.32,2.592,0.0976,0.0864,0.1529,0.0901,0.1737,0.2592,0.0042,0.0032,0.0056,0.0032,0.0064,0.0114,0.09845977,0.01609264686703682
4425.0,0.071,73.98,90.76,0.213,3.41,0.159,2.41,2.59,0.0712,0.0772,0.1633,0.0967,0.2232,0.2686,0.0038,0.004,0.008,0.0034,0.0129,0.0117,0.103066796,0.016184402629733086
4425.5,0.062,71.63,75.91,0.191,3.42,0.142,2.98,2.604,0.0938,0.0858,0.1477,0.1092,0.2042,0.2352,0.0045,0.0033,0.0065,0.0031,0.0118,0.0112,0.081674466,0.01286374032497406
4426.0,0.057,72.68,60.59,0.155,3.45,0.116,3.61,2.613,0.1406,0.1045,0.1237,0.1242,0.1638,0.1996,0.004,0.002,0.0038,0.0024,0.0074,0.0092,0.06590536,0.009186786599457264
4426.5,0.055,73.07,57.05,0.138,3.5,0.105,3.84,2.616,0.1434,0.1066,0.1074,0.1243,0.1434,0.1715,0.0032,0.0016,0.003,0.0021,0.006,0.0072,0.085691657,0.008287725038826466
4427.0,0.066,81.46,67.42,0.132,3.49,0.104,3.62,2.597,0.2005,0.1434,0.1072,0.135,0.1427,0.1985,0.0044,0.0021,0.0036,0.0033,0.005,0.0072,0.161291917,0.005469345021992922
4427.5,0.083,78.81,74.73,0.139,3.38,0.114,3.36,2.568,0.1799,0.1571,0.1402,0.1749,0.2058,0.3132,0.0039,0.0026,0.0043,0.0038,0.0073,0.0098,0.335496344,0.007119201589375734
4428.0,0.097,76.19,85.34,0.153,3.23,0.128,3.27,2.545,0.1762,0.2045,0.2395,0.3082,0.4339,0.5236,0.005,0.0045,0.0081,0.0059,0.0143,0.0158,0.311170305,0.0127267986536026
4428.5,0.096,78.4,82.15,0.156,3.11,0.13,3.26,2.545,0.2055,0.2013,0.2541,0.2752,0.3703,0.5333,0.0071,0.005,0.009,0.0064,0.0124,0.0166,0.254541671,0.013572673313319683
4429.0,0.079,82.65,77.44,0.152,3.09,0.121,3.54,2.574,0.2112,0.1486,0.1976,0.171,0.1917,0.3293,0.0085,0.0037,0.0058,0.0052,0.0065,0.0121,0.231087146,0.009976602159440517
4429.5,0.072,90.32,69.93,0.149,3.13,0.117,3.37,2.588,0.2484,0.1289,0.2038,0.1977,0.2128,0.2647,0.0113,0.0036,0.0054,0.0068,0.0069,0.0103,0.293571447,0.00951572135090828
4430.0,0.083,98.44,80.89,0.177,3.15,0.139,2.54,2.568,0.3258,0.1801,0.3346,0.5064,0.4753,0.403,0.0187,0.0144,0.0171,0.0236,0.0203,0.0165,0.525089734,0.01513223722577095
4430.5,0.109,96.96,97.08,0.223,3.11,0.176,2.08,2.524,0.4238,0.243,0.3662,0.4772,0.4844,0.8504,0.0319,0.0239,0.0306,0.0269,0.0204,0.033,0.342240003,0.029294945299625397
4431.0,0.127,94.37,106.99,0.259,3.03,0.204,1.91,2.494,0.4404,0.295,0.4247,0.5415,0.7578,1.3708,0.0388,0.0279,0.0395,0.0271,0.029,0.0546,0.219942698,0.04956964775919914
4431.5,0.13,90.3,105.69,0.267,2.97,0.21,1.86,2.488,0.3435,0.2761,0.4577,0.499,0.9632,1.485,0.0293,0.0231,0.0386,0.0217,0.0337,0.06,0.120129503,0.055596012622117996
4432.0,0.124,89.49,99.07,0.242,2.94,0.192,2.01,2.499,0.3235,0.2646,0.4578,0.4426,0.7652,1.3467,0.0267,0.0169,0.03,0.018,0.025,0.0529,0.061303987,0.04379957914352417
4432.5,0.117,89.76,89.52,0.216,2.95,0.174,2.18,2.51,0.3281,0.2393,0.4002,0.3676,0.5444,1.1613,0.0239,0.0121,0.0208,0.015,0.0172,0.0443,0.046466134,0.032604560256004333
4433.0,0.109,90.7,84.98,0.212,2.97,0.168,2.18,2.524,0.3034,0.2017,0.3527,0.3031,0.4133,0.8755,0.0217,0.0098,0.0166,0.0133,0.0132,0.0337,0.050865327,0.028376126661896706
4433.5,0.101,91.15,87.44,0.236,3.01,0.182,2.12,2.537,0.285,0.1802,0.3152,0.262,0.3578,0.6008,0.0227,0.0103,0.0159,0.0126,0.012,0.0235,0.070547485,0.03169722855091095
4434.0,0.091,88.64,96.28,0.258,3.04,0.193,2.13,2.554,0.1967,0.1386,0.2476,0.1532,0.2475,0.3804,0.0158,0.0082,0.0119,0.0084,0.0087,0.0145,0.100141545,0.03514901176095009
4434.5,0.083,85.6,97.17,0.259,3.06,0.192,2.24,2.568,0.1558,0.1116,0.2073,0.1031,0.1853,0.2936,0.0118,0.0065,0.0092,0.006,0.0069,0.0112,0.111722015,0.03293006122112274
4435.0,0.073,83.12,93.98,0.234,3.07,0.173,2.4,2.584,0.1453,0.1066,0.2054,0.0948,0.1695,0.2608,0.0083,0.0042,0.007,0.0045,0.0059,0.0105,0.066599785,0.024754688143730164
4435.5,0.073,82.11,94.34,0.218,3.07,0.162,2.55,2.585,0.1482,0.1156,0.2178,0.1121,0.1857,0.2833,0.0075,0.0039,0.0071,0.0044,0.0064,0.0122,0.060132438,0.021847199648618698
4436.0,0.079,80.35,98.2,0.205,3.06,0.155,2.57,2.575,0.1367,0.1282,0.2431,0.1389,0.2319,0.3475,0.0065,0.0041,0.0089,0.0046,0.0085,0.015,0.094206439,0.021058304235339165
4436.5,0.088,79.04,94.08,0.202,3.05,0.155,2.63,2.56,0.1517,0.1546,0.2869,0.1932,0.3289,0.452,0.0079,0.0056,0.0122,0.0057,0.0127,0.0188,0.117889448,0.021641694009304047
4437.0,0.086,78.68,83.94,0.186,3.04,0.145,2.8,2.564,0.1788,0.1622,0.2823,0.1996,0.3087,0.4358,0.0085,0.0048,0.0111,0.0053,0.0115,0.0181,0.107570947,0.018154356628656387
4437.5,0.084,84.65,76.54,0.179,3.04,0.14,3.06,2.566,0.2507,0.1627,0.2494,0.1959,0.2333,0.4161,0.0124,0.0046,0.0075,0.0065,0.0073,0.017,0.070265794,0.016457926481962204
4438.0,0.091,92.54,80.61,0.195,3.05,0.152,2.82,2.555,0.3326,0.1869,0.2876,0.3107,0.3031,0.5014,0.0206,0.0082,0.0109,0.0125,0.01,0.0204,0.074144304,0.01977645978331566
4438.5,0.101,93.94,86.04,0.232,3.07,0.179,2.39,2.538,0.4018,0.2173,0.3175,0.3887,0.3879,0.6122,0.031,0.0146,0.019,0.0176,0.0142,0.0241,0.100093372,0.028932396322488785
4439.0,0.104,85.14,91.69,0.258,3.13,0.197,2.18,2.533,0.2407,0.1531,0.2658,0.2099,0.3902,0.5804,0.0187,0.012,0.0174,0.01,0.0151,0.0224,0.094870923,0.03552750125527382
4439.5,0.087,84.0,90.15,0.231,3.28,0.174,2.42,2.562,0.1962,0.129,0.2022,0.1502,0.2473,0.3894,0.0108,0.0067,0.0095,0.0064,0.0085,0.0157,0.076137522,0.022295158356428146
4440.0,0.07,88.0,85.55,0.186,3.43,0.141,2.73,2.59,0.2381,0.1578,0.1794,0.1864,0.2187,0.2895,0.0084,0.0049,0.0076,0.0064,0.0062,0.0132,0.110916332,0.01324144471436739
4440.5,0.064,94.07,82.01,0.169,3.44,0.128,2.91,2.6,0.3505,0.2033,0.2364,0.3631,0.3725,0.2494,0.0127,0.0096,0.0147,0.0123,0.012,0.0115,0.150649848,0.011005396954715252
4441.0,0.081,94.15,83.56,0.209,3.33,0.158,2.45,2.572,0.4023,0.204,0.2693,0.3456,0.3473,0.3615,0.0194,0.0136,0.0177,0.0151,0.0119,0.0155,0.190477041,0.01705588400363922
4441.5,0.097,92.27,93.93,0.245,3.23,0.187,2.18,2.544,0.3518,0.1879,0.2648,0.2718,0.3358,0.501,0.0229,0.0149,0.0187,0.0136,0.012,0.0194,0.20641976,0.02844514138996601
4442.0,0.104,91.55,98.65,0.249,3.22,0.191,2.28,2.532,0.3938,0.2203,0.2836,0.3162,0.3834,0.6259,0.025,0.0168,0.021,0.0147,0.0135,0.0243,0.221127031,0.031841032207012177
4442.5,0.097,87.06,103.65,0.231,3.26,0.177,2.29,2.544,0.2216,0.1698,0.2427,0.2105,0.3212,0.5381,0.0115,0.0093,0.013,0.0089,0.0104,0.0214,0.18468575,0.025968939065933228
4443.0,0.087,83.8,101.53,0.224,3.32,0.17,2.32,2.561,0.1552,0.1305,0.2035,0.1498,0.2577,0.4086,0.0073,0.0062,0.0093,0.0059,0.0087,0.0165,0.105450813,0.021610897034406662
4443.5,0.08,79.46,96.47,0.226,3.41,0.169,2.6,2.574,0.1346,0.1148,0.1794,0.1258,0.2284,0.3269,0.0063,0.0061,0.0082,0.0053,0.0097,0.0136,0.090532679,0.019160497933626175
4444.0,0.075,76.63,85.17,0.216,3.52,0.162,2.89,2.581,0.1674,0.1231,0.1736,0.1308,0.2298,0.3014,0.0067,0.006,0.0075,0.0052,0.0112,0.0129,0.120511077,0.01567358709871769
4444.5,0.067,72.65,74.91,0.193,3.65,0.145,3.31,2.596,0.1736,0.1263,0.1609,0.135,0.2259,0.2607,0.0053,0.0045,0.0061,0.0044,0.0123,0.0121,0.279131393,0.012088497169315815
4445.0,0.058,69.81,66.89,0.169,3.85,0.126,3.84,2.611,0.1955,0.1344,0.1439,0.1317,0.198,0.2159,0.0036,0.0029,0.0042,0.0033,0.0107,0.0103,0.78531869,0.008726589381694794
4445.5,0.051,67.43,59.71,0.161,4.17,0.119,4.36,2.622,0.3593,0.1593,0.1597,0.1189,0.173,0.1836,0.0032,0.0024,0.0038,0.003,0.0099,0.0089,0.994843797,0.007362303324043751
4446.0,0.046,66.79,48.87,0.163,4.53,0.12,4.67,2.631,1.459,0.2571,0.2695,0.1048,0.1519,0.1681,0.0046,0.0023,0.0043,0.0031,0.0095,0.0084,1.277473564,0.0048631648533046246
4446.5,0.042,66.11,43.45,0.167,4.72,0.122,4.6,2.638,2.6668,0.312,0.3801,0.0891,0.1361,0.1565,0.0054,0.0021,0.0048,0.0029,0.0093,0.008,0.94876314,0.0027635786682367325
4447.0,0.043,67.61,41.46,0.162,4.66,0.119,4.37,2.636,2.4644,0.3075,0.3425,0.0928,0.136,0.1589,0.0048,0.0017,0.0041,0.0025,0.0083,0.008,0.424592977,0.002912080381065607
4447.5,0.048,70.22,48.06,0.146,4.43,0.109,4.41,2.628,1.1635,0.2643,0.207,0.111,0.1375,0.1602,0.0032,0.0015,0.003,0.0023,0.0067,0.0074,0.138275251,0.0065609002485871315
4448.0,0.051,74.3,56.08,0.138,4.25,0.104,4.46,2.623,0.8244,0.2897,0.1581,0.1195,0.131,0.1577,0.0032,0.0017,0.0029,0.0025,0.0053,0.0068,0.052957677,0.006417003460228443
4448.5,0.053,75.93,70.07,0.141,4.19,0.107,4.09,2.62,0.5631,0.3003,0.1655,0.1226,0.1359,0.1695,0.0028,0.0018,0.0033,0.0026,0.0052,0.0074,0.028940262,0.006541529670357704
4449.0,0.051,73.8,80.56,0.147,4.19,0.11,3.87,2.623,0.2979,0.2357,0.1615,0.1157,0.1389,0.1716,0.002,0.0017,0.0031,0.0023,0.0059,0.0079,0.016783891,0.006687532179057598
4449.5,0.041,69.49,83.1,0.131,4.28,0.097,4.24,2.64,0.1197,0.1376,0.1071,0.0965,0.1109,0.1252,0.001,0.001,0.0019,0.0014,0.0052,0.0055,0.00923261,0.005974599160254002
4450.0,0.01,64.88,72.02,0.097,4.36,0.069,5.02,2.692,0.027,0.0508,0.0428,0.052,0.0487,0.0506,0.0003,0.0003,0.0006,0.0005,0.0021,0.0017,0.004805075,0.003555630799382925
