DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE
4377.5,7.84,0.052,82.06,66.04,0.209,3.28,0.152,3.17,2.62,-999.25,-999.25,0.20049120485782623,0.013404326513409615
4378.0,7.91,0.062,83.25,72.49,0.224,3.35,0.164,3.18,2.604,-999.25,-999.25,0.20946867763996124,0.013129360042512417
4378.5,7.99,0.079,84.59,69.08,0.252,3.35,0.187,3.51,2.575,-999.25,-999.25,0.35014551877975464,0.01571289449930191
4379.0,8.06,0.094,85.15,63.92,0.242,3.37,0.184,2.87,2.549,-999.25,-999.25,0.5738686919212341,0.01656397059559822
4379.5,7.94,0.1,80.03,59.68,0.181,3.3,0.146,3.19,2.539,-999.25,-999.25,0.4488798975944519,0.025052720680832863
4380.0,7.94,0.114,77.49,67.22,0.127,3.17,0.121,2.68,2.515,-999.25,-999.25,0.3963368833065033,0.0030125011689960957
4380.5,7.83,0.121,76.26,74.78,0.109,2.99,0.115,2.7,2.503,-999.25,-999.25,0.06770142167806625,0.0015217640902847052
4381.0,8.34,0.137,77.98,79.84,0.133,2.92,0.135,2.77,2.475,-999.25,-999.25,0.0024063391610980034,0.0018425502348691225
4381.5,8.61,0.139,82.82,85.57,0.18,2.9,0.161,2.24,2.473,-999.25,-999.25,1.5627703760401346e-05,0.00010928801202680916
4382.0,8.48,0.146,85.0,87.18,0.227,2.88,0.191,2.71,2.46,-999.25,-999.25,0.00013516159378923476,0.0035042106173932552
4382.5,8.86,0.143,84.84,90.41,0.207,2.89,0.178,2.29,2.466,-999.25,-999.25,1.4864960576232988e-05,8.067627277341671e-07
4383.0,8.08,0.121,80.91,87.86,0.172,2.95,0.149,2.68,2.502,-999.25,-999.25,0.2930189371109009,0.0044233608059585094
4383.5,8.08,0.092,79.09,84.4,0.189,3.05,0.149,4.31,2.552,-999.25,-999.25,0.419731467962265,0.007151794619858265
4384.0,7.85,0.069,78.24,79.89,0.178,3.14,0.135,4.29,2.593,-999.25,-999.25,0.8453259468078613,0.006281496956944466
4384.5,7.93,0.065,78.73,78.39,0.171,3.17,0.129,3.65,2.598,-999.25,-999.25,0.5359463095664978,0.005797349847853184
4385.0,7.95,0.098,81.68,84.19,0.174,3.13,0.141,2.41,2.543,-999.25,-999.25,0.15002429485321045,0.006090177223086357
4385.5,8.1,0.111,86.65,86.86,0.231,3.05,0.181,2.22,2.52,-999.25,-999.25,0.2464001625776291,0.007480555679649115
4386.0,8.1,0.12,86.93,84.91,0.213,2.96,0.173,1.76,2.505,-999.25,-999.25,0.37978395819664,0.011413775384426117
4386.5,8.22,0.114,85.5,89.42,0.204,2.88,0.165,1.98,2.515,-999.25,-999.25,0.32316771149635315,0.01331847533583641
4387.0,8.05,0.135,87.01,92.21,0.226,2.83,0.186,2.04,2.479,-999.25,-999.25,0.5625208020210266,0.043547749519348145
4387.5,8.7,0.14,87.73,99.32,0.226,2.81,0.188,1.93,2.471,-999.25,-999.25,0.03997020423412323,6.73353933962062e-05
4388.0,8.28,0.142,85.64,96.84,0.218,2.81,0.184,2.3,2.467,-999.25,-999.25,0.014358775690197945,0.04830588400363922
4388.5,8.09,0.132,89.26,97.3,0.237,2.8,0.192,1.74,2.484,-999.25,-999.25,0.4301825761795044,0.06928826868534088
4389.0,8.29,0.149,91.67,99.51,0.285,2.78,0.227,2.13,2.455,-999.25,-999.25,2.920745372772217,0.1205640509724617
4389.5,8.52,0.156,89.4,99.69,0.265,2.78,0.217,2.32,2.443,-999.25,-999.25,0.0024898541159927845,0.10402053594589233
4390.0,8.0,0.169,84.39,97.72,0.205,2.82,0.188,2.37,2.421,-999.25,-999.25,0.0002828695869538933,0.061898212879896164
4390.5,8.49,0.168,84.03,96.33,0.197,2.88,0.183,2.32,2.422,-999.25,-999.25,6.596135790459812e-06,0.00030938678537495434
4391.0,9.11,0.173,88.06,97.25,0.239,2.95,0.209,2.13,2.415,-999.25,-999.25,2.1416437903098995e-06,2.0797300749109127e-05
4391.5,9.27,0.138,88.86,98.76,0.291,3.0,0.228,3.31,2.474,-999.25,-999.25,0.12287213653326035,0.023231051862239838
4392.0,8.91,0.104,88.45,101.29,0.305,3.04,0.228,4.04,2.532,-999.25,-999.25,0.45489153265953064,0.007233768235892057
4392.5,8.14,0.067,82.48,97.69,0.215,3.07,0.159,3.48,2.595,-999.25,-999.25,0.19755442440509796,0.005491464864462614
4393.0,8.22,0.079,81.75,94.44,0.21,3.09,0.159,3.67,2.574,-999.25,-999.25,0.22010524570941925,0.0060958280228078365
4393.5,8.09,0.091,80.83,86.6,0.205,3.12,0.159,3.9,2.554,-999.25,-999.25,0.271647185087204,0.007026346400380135
4394.0,8.07,0.102,83.81,90.01,0.221,3.15,0.172,2.99,2.536,-999.25,-999.25,0.13604556024074554,0.005871171597391367
4394.5,8.1,0.097,86.72,95.41,0.239,3.15,0.182,2.46,2.545,-999.25,-999.25,0.17775925993919373,0.006171146407723427
4395.0,8.18,0.09,88.03,98.88,0.239,3.13,0.181,2.1,2.555,-999.25,-999.25,0.12248381972312927,0.005277079530060291
4395.5,8.43,0.099,88.57,93.39,0.231,3.08,0.178,1.78,2.541,-999.25,-999.25,0.274863600730896,0.006993115413933992
4396.0,8.02,0.114,84.79,88.54,0.225,3.08,0.178,2.7,2.516,-999.25,-999.25,0.20959140360355377,0.006628710310906172
4396.5,7.97,0.124,81.23,88.79,0.205,3.11,0.169,3.66,2.498,-999.25,-999.25,0.30076420307159424,0.007583444472402334
4397.0,8.01,0.112,81.64,91.52,0.228,3.18,0.18,4.47,2.519,-999.25,-999.25,0.3217617869377136,0.007647570222616196
4397.5,6.79,0.094,86.69,83.93,0.257,3.27,0.194,2.76,2.55,-999.25,-999.25,1.293051838874817,7.32257080078125
4398.0,7.48,0.087,81.84,69.87,0.21,3.36,0.161,3.29,2.56,-999.25,-999.25,0.7919880151748657,0.019773952662944794
4398.5,7.91,0.09,83.01,54.21,0.215,3.56,0.165,2.86,2.556,-999.25,-999.25,1.2290154695510864,0.014673843048512936
4399.0,7.92,0.088,80.46,48.01,0.216,4.03,0.165,4.32,2.56,-999.25,-999.25,4.245147705078125,0.02486494928598404
4399.5,7.93,0.074,78.85,45.44,0.187,4.64,0.142,4.09,2.584,-999.25,-999.25,142.67623901367188,0.4872303605079651
4400.0,7.92,0.045,76.76,43.5,0.147,5.23,0.109,3.73,2.632,-999.25,-999.25,171.22952270507812,2.404050588607788
4400.5,7.87,0.017,75.33,45.8,0.156,5.86,0.111,5.49,2.681,-999.25,-999.25,306.2611389160156,5.662724018096924
4401.0,7.85,-0.009,75.81,60.36,0.16,6.15,0.0,5.28,2.725,-999.25,-999.25,78928.875,0.5277864933013916
4401.5,7.81,-0.013,74.45,73.72,0.14,5.96,0.0,5.42,2.732,-999.25,-999.25,79.2325668334961,0.5938308835029602
4402.0,7.87,-0.008,75.23,82.43,0.154,5.22,0.0,5.59,2.724,-999.25,-999.25,0.46878623962402344,0.01480866875499487
4402.5,7.92,-0.005,74.32,69.72,0.133,4.64,0.0,5.15,2.718,-999.25,-999.25,0.2883869707584381,0.003897386370226741
4403.0,7.98,-0.019,69.92,54.24,0.063,4.45,0.0,5.61,2.742,-999.25,-999.25,0.08906140178442001,0.00762163195759058
4403.5,7.95,-0.049,68.74,41.13,0.047,4.49,0.0,6.18,2.794,-999.25,-999.25,0.05781272053718567,0.004472154658287764
4404.0,7.92,-0.073,68.0,35.7,0.037,4.56,0.0,6.62,2.836,-999.25,-999.25,0.046282555907964706,0.003964608069509268
4404.5,7.84,-0.077,68.09,34.68,0.034,4.61,0.0,6.13,2.842,-999.25,-999.25,0.041426919400691986,0.004092951770871878
4405.0,7.79,-0.061,67.61,28.76,0.029,4.61,0.0,6.57,2.813,-999.25,-999.25,0.04187412187457085,0.0063138315454125404
4405.5,7.84,-0.031,69.25,29.22,0.059,4.59,0.0,6.43,2.764,-999.25,-999.25,0.29464292526245117,0.00922565907239914
4406.0,7.91,-0.034,71.29,28.67,0.094,4.58,0.0,6.21,2.767,-999.25,-999.25,1.2707321643829346,0.007644446101039648
4406.5,7.93,-0.089,69.46,26.13,0.067,4.75,0.0,6.93,2.862,-999.25,-999.25,0.1024543046951294,0.004950927570462227
4407.0,7.98,-0.148,67.9,15.15,0.012,4.99,0.0,5.08,2.962,-999.25,-999.25,0.5915700793266296,412.1712951660156
4407.5,7.87,-0.175,64.85,7.41,-0.016,5.21,0.0,9.05,3.009,-999.25,-999.25,400792.59375,79107128.0
4408.0,7.85,-0.154,65.3,5.65,-0.005,5.26,0.0,9.24,2.974,-999.25,-999.25,481.72088623046875,2580.713134765625
4408.5,7.83,-0.135,66.53,7.69,-0.001,5.2,0.0,6.34,2.941,-999.25,-999.25,4.834693431854248,6.542124271392822
4409.0,7.84,-0.126,65.78,18.56,-0.01,5.13,0.0,6.76,2.926,-999.25,-999.25,0.2247820496559143,0.13279898464679718
4409.5,7.88,-0.094,65.31,44.22,0.05,4.83,0.0,18.3,2.871,-999.25,-999.25,0.08802425116300583,0.006773116998374462
4410.0,7.88,-0.077,66.0,71.32,0.094,4.41,0.0,25.28,2.841,-999.25,-999.25,0.15989145636558533,0.010085790418088436
4410.5,8.0,-0.035,71.73,86.33,0.16,3.88,0.0,12.76,2.771,-999.25,-999.25,0.13193902373313904,0.005767865106463432
4411.0,8.24,-0.004,78.26,88.81,0.225,3.55,0.0,7.69,2.717,-999.25,-999.25,0.12686161696910858,0.006369332782924175
4411.5,7.88,0.023,71.41,89.65,0.153,3.48,0.109,12.33,2.67,-999.25,-999.25,0.7281952500343323,0.007122213952243328
4412.0,7.92,0.029,76.66,85.5,0.151,3.55,0.109,4.18,2.66,-999.25,-999.25,0.17559337615966797,0.004170451313257217
4412.5,7.82,0.012,74.27,76.75,0.156,3.75,0.111,6.85,2.689,-999.25,-999.25,0.18589678406715393,0.005798856727778912
4413.0,7.84,0.006,70.76,69.54,0.131,3.94,0.093,10.91,2.701,-999.25,-999.25,0.3646649122238159,0.005991865415126085
4413.5,7.87,-0.011,69.01,70.12,0.085,4.12,0.0,9.12,2.729,-999.25,-999.25,0.22039957344532013,0.0023392862640321255
4414.0,7.92,0.008,73.43,69.93,0.097,4.13,0.069,3.97,2.697,-999.25,-999.25,0.07237756997346878,0.004541662521660328
4414.5,7.91,0.035,75.94,64.68,0.136,4.03,0.099,3.89,2.651,-999.25,-999.25,0.49567481875419617,0.006919695995748043
4415.0,7.97,0.042,74.32,60.38,0.14,4.03,0.103,5.63,2.638,-999.25,-999.25,1.6834169626235962,0.01738908141851425
4415.5,7.81,0.018,73.19,59.18,0.126,4.1,0.09,5.88,2.679,-999.25,-999.25,0.6015611290931702,0.007334591820836067
4416.0,7.84,-0.005,74.65,61.39,0.12,4.16,0.0,4.07,2.718,-999.25,-999.25,0.2670513689517975,0.00877920351922512
4416.5,7.88,-0.005,72.92,61.89,0.128,4.15,0.0,6.44,2.719,-999.25,-999.25,0.4626612961292267,0.007475043646991253
4417.0,7.89,-0.002,74.41,53.5,0.141,4.22,0.0,5.54,2.713,-999.25,-999.25,0.6374589204788208,0.0077256434597074986
4417.5,7.88,-0.021,70.44,44.94,0.08,4.28,0.0,6.18,2.746,-999.25,-999.25,0.32260993123054504,0.008081777952611446
4418.0,7.87,-0.033,67.77,38.78,0.052,4.31,0.0,8.62,2.767,-999.25,-999.25,0.25752586126327515,0.005458702798932791
4418.5,7.84,-0.041,67.78,44.04,0.052,4.22,0.0,8.44,2.78,-999.25,-999.25,0.2129393070936203,0.004404256585985422
4419.0,7.78,-0.03,71.96,53.85,0.094,4.15,0.0,5.11,2.761,-999.25,-999.25,0.15296082198619843,0.005195831414312124
4419.5,7.82,-0.024,75.62,59.41,0.157,4.09,0.0,5.26,2.751,-999.25,-999.25,0.10368232429027557,0.006260093301534653
4420.0,7.83,-0.02,71.72,63.38,0.117,4.06,0.0,7.26,2.743,-999.25,-999.25,0.24563603103160858,0.0037287170998752117
4420.5,7.84,-0.028,69.78,63.33,0.087,4.05,0.0,7.76,2.757,-999.25,-999.25,0.19773578643798828,0.0031652275938540697
4421.0,7.83,-0.038,69.69,62.77,0.092,4.02,0.0,8.49,2.775,-999.25,-999.25,0.1412114053964615,0.003164080437272787
4421.5,7.84,-0.052,69.7,64.06,0.084,3.94,0.0,7.59,2.799,-999.25,-999.25,0.07797715067863464,0.0026864679530262947
4422.0,7.81,-0.057,71.5,65.97,0.099,3.87,0.0,6.03,2.807,-999.25,-999.25,0.05617348477244377,0.0036352865863591433
4422.5,7.82,-0.046,71.98,68.78,0.111,3.85,0.0,6.32,2.789,-999.25,-999.25,0.07401710003614426,0.004011556040495634
4423.0,7.84,-0.037,72.38,68.78,0.11,3.88,0.0,5.74,2.773,-999.25,-999.25,0.08418776839971542,0.003475107252597809
4423.5,7.82,-0.024,71.24,72.2,0.089,3.96,0.0,5.61,2.751,-999.25,-999.25,0.11718407273292542,0.003673524595797062
4424.0,7.83,-0.027,72.23,81.04,0.107,3.97,0.0,5.7,2.756,-999.25,-999.25,0.11283563822507858,0.00304861506447196
4424.5,7.87,-0.02,72.17,84.01,0.109,3.96,0.0,5.94,2.745,-999.25,-999.25,0.11963681876659393,0.002872029086574912
4425.0,7.91,-0.008,72.22,80.42,0.12,3.91,0.0,6.77,2.725,-999.25,-999.25,0.15811435878276825,0.003141415072605014
4425.5,7.87,0.001,71.83,71.03,0.118,3.94,0.083,7.18,2.708,-999.25,-999.25,0.19079403579235077,0.004485744517296553
4426.0,7.81,-0.01,73.1,63.02,0.13,4.06,0.0,6.3,2.727,-999.25,-999.25,0.3378453552722931,0.0048764836974442005
4426.5,7.84,-0.045,68.54,49.67,0.072,4.33,0.0,8.93,2.787,-999.25,-999.25,0.1884581446647644,0.004809631034731865
4427.0,7.83,-0.075,64.84,33.5,0.021,4.56,0.0,14.19,2.839,-999.25,-999.25,0.12899354100227356,0.004245474934577942
4427.5,7.83,-0.073,62.66,20.39,-0.004,4.48,0.0,25.47,2.835,-999.25,-999.25,0.03104224056005478,0.003159950952976942
4428.0,7.83,-0.042,64.14,24.13,0.008,4.03,0.0,15.89,2.782,-999.25,-999.25,1.178689956665039,0.004367005545645952
4428.5,7.81,-0.015,68.74,39.19,0.061,3.5,0.0,7.39,2.736,-999.25,-999.25,0.876028299331665,0.006022776011377573
4429.0,7.81,0.015,75.62,58.89,0.139,3.14,0.099,4.23,2.685,-999.25,-999.25,0.2779599130153656,0.006649027578532696
4429.5,7.81,0.036,76.04,72.09,0.148,3.07,0.108,4.4,2.648,-999.25,-999.25,0.8323221802711487,0.006089312024414539
4430.0,7.82,0.055,73.55,79.56,0.113,3.11,0.089,4.68,2.615,-999.25,-999.25,1.2267463207244873,0.005224416498094797
4430.5,7.85,0.052,74.28,86.45,0.118,3.29,0.091,4.36,2.621,-999.25,-999.25,0.4591180682182312,0.0039197346195578575
4431.0,7.86,0.037,77.89,89.69,0.167,3.44,0.121,4.09,2.646,-999.25,-999.25,0.2409733086824417,0.004605457652360201
4431.5,7.86,0.032,75.92,85.57,0.142,3.59,0.103,4.28,2.655,-999.25,-999.25,0.19070769846439362,0.004197352100163698
4432.0,7.89,0.038,75.46,82.28,0.139,3.68,0.102,4.48,2.645,-999.25,-999.25,0.23559719324111938,0.004334631375968456
4432.5,7.84,0.049,76.7,79.94,0.153,3.76,0.114,4.2,2.625,-999.25,-999.25,0.43968087434768677,0.005093075800687075
4433.0,7.84,0.053,81.32,88.51,0.208,3.96,0.152,3.71,2.62,-999.25,-999.25,0.20293031632900238,0.005927604157477617
4433.5,7.94,0.028,84.7,87.49,0.239,4.2,0.17,3.15,2.663,-999.25,-999.25,0.07751359045505524,0.0037733970675617456
4434.0,7.81,-0.006,79.28,84.56,0.199,4.51,0.0,4.6,2.72,-999.25,-999.25,0.07312359660863876,0.0033695597667247057
4434.5,7.81,-0.032,70.09,75.86,0.115,4.66,0.0,10.26,2.765,-999.25,-999.25,0.1330936700105667,0.004520074930042028
4435.0,7.82,-0.037,68.16,69.6,0.086,4.61,0.0,11.5,2.774,-999.25,-999.25,0.1277579665184021,0.0026695122942328453
4435.5,7.84,-0.04,71.09,66.32,0.101,4.29,0.0,6.81,2.779,-999.25,-999.25,0.10529150068759918,0.004033296834677458
4436.0,7.83,-0.044,74.38,65.79,0.14,3.99,0.0,5.49,2.785,-999.25,-999.25,0.06887905299663544,0.006006757728755474
4436.5,7.86,-0.027,73.78,62.38,0.123,3.88,0.0,5.03,2.756,-999.25,-999.25,0.09616339951753616,0.0043287198059260845
4437.0,7.86,-0.001,72.75,61.17,0.096,3.78,0.0,4.46,2.712,-999.25,-999.25,0.27740156650543213,0.007547801826149225
4437.5,7.87,0.03,73.67,66.78,0.114,3.66,0.083,4.63,2.659,-999.25,-999.25,0.4114072024822235,0.005328287370502949
4438.0,7.85,0.039,77.88,75.01,0.183,3.47,0.132,4.8,2.643,-999.25,-999.25,0.3848629593849182,0.0073555889539420605
4438.5,7.88,0.04,79.56,75.46,0.183,3.47,0.132,3.62,2.641,-999.25,-999.25,0.3271649181842804,0.007589966990053654
4439.0,7.88,0.039,77.31,73.46,0.154,3.62,0.112,3.79,2.643,-999.25,-999.25,0.26039934158325195,0.005423228722065687
4439.5,8.11,0.041,76.39,69.13,0.147,3.74,0.108,4.17,2.64,-999.25,-999.25,0.38529932498931885,0.013020641170442104
4440.0,7.83,0.045,75.77,75.48,0.14,3.71,0.104,4.24,2.634,-999.25,-999.25,0.39493152499198914,0.004613020457327366
4440.5,7.93,0.048,78.07,76.52,0.176,3.55,0.129,4.32,2.627,-999.25,-999.25,0.3377710282802582,0.006135652307420969
4441.0,7.89,0.045,78.77,78.98,0.187,3.46,0.136,4.35,2.633,-999.25,-999.25,0.31678932905197144,0.006943242158740759
4441.5,7.85,0.035,77.2,73.23,0.164,3.55,0.119,4.33,2.65,-999.25,-999.25,0.3146371841430664,0.0063038356602191925
4442.0,7.89,0.013,76.79,68.58,0.155,3.75,0.11,4.18,2.687,-999.25,-999.25,0.14168813824653625,0.006878656800836325
4442.5,7.83,0.001,75.96,67.2,0.144,4.01,0.102,4.25,2.707,-999.25,-999.25,0.09791473299264908,0.006954882759600878
4443.0,7.82,0.005,76.87,65.87,0.151,4.12,0.107,3.9,2.701,-999.25,-999.25,0.10327032208442688,0.007610068656504154
4443.5,7.88,0.009,77.02,66.75,0.147,4.08,0.104,3.64,2.695,-999.25,-999.25,0.14694170653820038,0.006453474517911673
4444.0,7.83,0.006,75.92,70.61,0.133,3.95,0.094,3.77,2.699,-999.25,-999.25,0.10034660249948502,0.005679577123373747
4444.5,7.87,0.016,77.39,75.67,0.153,3.8,0.109,3.7,2.682,-999.25,-999.25,0.1320333182811737,0.006172859575599432
4445.0,7.87,0.013,82.2,74.86,0.22,3.79,0.156,3.58,2.688,-999.25,-999.25,0.031438637524843216,0.015010266564786434
4445.5,7.84,-0.004,80.17,64.27,0.197,3.82,0.0,3.74,2.717,-999.25,-999.25,0.1252104640007019,0.009324024431407452
4446.0,7.83,-0.03,71.59,58.27,0.073,3.83,0.0,4.27,2.762,-999.25,-999.25,0.09094032645225525,0.004950969945639372
4446.5,7.87,-0.004,74.29,66.53,0.113,3.66,0.0,4.03,2.717,-999.25,-999.25,0.18469949066638947,0.005053833592683077
4447.0,7.96,0.06,83.57,86.89,0.231,3.35,0.169,3.4,2.608,-999.25,-999.25,0.0945652425289154,0.008686692453920841
4447.5,7.99,0.118,92.71,114.39,0.332,3.12,0.249,3.16,2.507,-999.25,-999.25,0.4101599454879761,0.9570178985595703
4448.0,7.88,0.142,88.78,127.72,0.284,2.98,0.225,3.31,2.468,-999.25,-999.25,3.928588628768921,0.21457932889461517
4448.5,7.83,0.136,86.12,130.76,0.249,2.9,0.201,3.28,2.477,-999.25,-999.25,3.347552537918091,0.17481298744678497
4449.0,7.94,0.131,87.38,126.67,0.265,2.87,0.209,3.25,2.485,-999.25,-999.25,2.422546625137329,0.31514814496040344
4449.5,7.98,0.136,88.29,121.59,0.276,2.84,0.218,3.19,2.478,-999.25,-999.25,1.5879825353622437,0.32569101452827454
4450.0,8.03,0.142,88.36,123.89,0.285,2.84,0.225,3.49,2.467,-999.25,-999.25,2.0591838359832764,0.3399377465248108
4450.5,8.2,0.141,90.15,117.35,0.305,2.82,0.238,3.35,2.468,-999.25,-999.25,1.2441145181655884,0.2905147671699524
4451.0,8.55,0.131,90.69,117.26,0.304,2.82,0.234,3.12,2.487,-999.25,-999.25,1.066962718963623,0.04315422847867012
4451.5,7.99,0.122,87.79,113.81,0.282,2.81,0.217,3.52,2.501,-999.25,-999.25,1.1054832935333252,0.42482537031173706
4452.0,8.02,0.111,86.21,111.64,0.261,2.81,0.201,3.47,2.52,-999.25,-999.25,0.8695343136787415,0.055707115679979324
4452.5,8.02,0.107,83.51,109.23,0.232,2.83,0.181,3.69,2.526,-999.25,-999.25,0.9782767295837402,0.02995796501636505
4453.0,8.04,0.1,82.83,103.94,0.214,2.84,0.167,3.31,2.538,-999.25,-999.25,0.5677664875984192,0.015400099568068981
4453.5,8.08,0.103,82.92,105.56,0.204,2.85,0.162,2.95,2.533,-999.25,-999.25,0.4069344401359558,0.01750132068991661
4454.0,8.11,0.111,85.93,106.32,0.231,2.84,0.181,2.6,2.521,-999.25,-999.25,0.2653959095478058,0.02637740597128868
4454.5,8.17,0.122,87.21,109.72,0.255,2.87,0.2,2.85,2.502,-999.25,-999.25,0.5298170447349548,0.0473763532936573
4455.0,8.0,0.115,89.13,109.01,0.289,2.97,0.22,3.13,2.513,-999.25,-999.25,0.898594856262207,0.13429009914398193
4455.5,7.99,0.083,84.64,93.61,0.256,3.26,0.19,3.88,2.568,-999.25,-999.25,0.12387906014919281,0.008391907438635826
4456.0,7.94,0.034,72.84,69.05,0.114,3.67,0.084,5.52,2.651,-999.25,-999.25,0.5095250606536865,0.005111093167215586
4456.5,7.85,0.002,66.8,47.71,0.044,3.89,0.031,9.91,2.707,-999.25,-999.25,0.29454514384269714,0.003909524064511061
4457.0,7.88,0.012,69.58,44.66,0.072,3.75,0.052,6.89,2.69,-999.25,-999.25,1.0717288255691528,0.013824130408465862
4457.5,7.85,0.057,77.31,62.53,0.154,3.38,0.116,3.72,2.613,-999.25,-999.25,0.6436538100242615,0.009422101080417633
4458.0,7.85,0.1,83.06,85.01,0.198,3.1,0.157,2.54,2.54,-999.25,-999.25,0.14852508902549744,0.006157279014587402
4458.5,7.88,0.119,82.96,100.48,0.192,2.98,0.16,2.53,2.506,-999.25,-999.25,0.6895835399627686,0.011984577402472496
4459.0,7.93,0.12,83.73,105.06,0.196,2.95,0.163,2.4,2.504,-999.25,-999.25,0.6169347763061523,0.02309569902718067
4459.5,7.99,0.117,82.1,103.89,0.199,2.92,0.163,3.13,2.51,-999.25,-999.25,0.9061925411224365,0.02465965785086155
4460.0,7.92,0.112,79.29,105.56,0.174,2.88,0.146,3.64,2.519,-999.25,-999.25,1.362281322479248,0.029910016804933548
4460.5,7.98,0.101,80.95,107.1,0.173,2.91,0.142,2.82,2.537,-999.25,-999.25,0.49328163266181946,0.017653480172157288
4461.0,7.94,0.084,81.86,99.77,0.189,3.07,0.146,2.87,2.567,-999.25,-999.25,0.21087470650672913,0.004495380446314812
4461.5,7.88,0.063,78.74,90.02,0.17,3.39,0.128,3.68,2.602,-999.25,-999.25,0.24710188806056976,0.004759732633829117
4462.0,7.84,0.042,77.73,79.51,0.169,3.68,0.123,4.22,2.637,-999.25,-999.25,0.27042314410209656,0.005717796739190817
4462.5,7.79,0.024,77.29,75.88,0.173,3.78,0.124,4.72,2.669,-999.25,-999.25,0.22488285601139069,0.007146704010665417
4463.0,7.81,0.021,74.76,77.71,0.124,3.65,0.089,4.23,2.673,-999.25,-999.25,0.18029461801052094,0.004176833666861057
4463.5,7.89,0.037,75.89,79.67,0.145,3.43,0.106,4.44,2.647,-999.25,-999.25,0.2862643003463745,0.005020900163799524
4464.0,7.87,0.062,78.67,83.38,0.187,3.29,0.139,4.45,2.604,-999.25,-999.25,0.4361826181411743,0.0063461377285420895
4464.5,7.81,0.075,77.64,82.88,0.172,3.18,0.133,4.44,2.581,-999.25,-999.25,0.7563222646713257,0.0059540909714996815
4465.0,7.82,0.079,76.17,84.45,0.151,3.07,0.121,4.52,2.575,-999.25,-999.25,1.0242446660995483,0.005699528846889734
4465.5,7.79,0.08,76.45,85.09,0.149,2.94,0.12,4.2,2.574,-999.25,-999.25,0.45683473348617554,0.005585536360740662
4466.0,7.78,0.08,75.96,84.36,0.136,2.88,0.112,3.93,2.573,-999.25,-999.25,0.2554066777229309,0.0057065230794250965
4466.5,7.83,0.074,77.1,86.84,0.15,2.92,0.118,3.82,2.584,-999.25,-999.25,0.2220582515001297,0.005812563002109528
4467.0,7.9,0.068,77.28,86.65,0.168,3.11,0.128,4.57,2.594,-999.25,-999.25,0.6404988169670105,0.00667794793844223
4467.5,7.81,0.062,75.36,89.72,0.15,3.28,0.115,5.21,2.604,-999.25,-999.25,0.8034794926643372,0.005688472650945187
4468.0,7.88,0.063,75.19,87.07,0.148,3.37,0.114,5.27,2.603,-999.25,-999.25,0.6473963260650635,0.005301941651850939
4468.5,7.8,0.057,74.19,87.89,0.131,3.28,0.101,5.16,2.613,-999.25,-999.25,0.8242818117141724,0.004885567817837
4469.0,7.75,0.047,74.21,82.7,0.133,3.15,0.1,5.23,2.63,-999.25,-999.25,1.2541931867599487,0.005990925244987011
4469.5,7.78,0.039,73.74,79.09,0.125,3.1,0.093,5.2,2.644,-999.25,-999.25,1.1833820343017578,0.0061927298083901405
4470.0,7.83,0.037,74.17,75.54,0.139,3.16,0.102,5.68,2.647,-999.25,-999.25,0.8655354976654053,0.0063476236537098885
4470.5,7.83,0.042,71.77,70.6,0.111,3.29,0.084,6.63,2.639,-999.25,-999.25,1.6449275016784668,0.007614860311150551
4471.0,7.84,0.032,68.07,64.42,0.062,3.35,0.049,8.54,2.656,-999.25,-999.25,1.3383533954620361,0.0069541726261377335
4471.5,7.84,-0.005,70.43,55.28,0.079,3.45,0.0,6.02,2.718,-999.25,-999.25,0.5606637001037598,0.004084295593202114
4472.0,7.81,-0.055,69.71,48.42,0.071,3.63,0.0,6.46,2.804,-999.25,-999.25,0.048007868230342865,0.0035351195838302374
4472.5,7.74,-0.08,68.15,45.85,0.04,3.77,0.0,6.28,2.847,-999.25,-999.25,0.029081037268042564,0.015124359168112278
4473.0,7.77,-0.051,69.23,47.4,0.059,3.68,0.0,6.18,2.798,-999.25,-999.25,0.08023655414581299,0.0026159898843616247
4473.5,7.82,-0.008,70.6,52.77,0.083,3.44,0.0,6.09,2.724,-999.25,-999.25,0.5325642228126526,0.004587533418089151
4474.0,7.85,0.025,71.03,54.55,0.089,3.24,0.065,5.96,2.667,-999.25,-999.25,1.861643671989441,0.00851889606565237
4474.5,7.81,0.035,72.15,57.86,0.108,3.11,0.08,5.86,2.651,-999.25,-999.25,2.5038700103759766,0.007577360607683659
4475.0,7.87,0.051,74.09,60.68,0.134,2.96,0.101,5.42,2.623,-999.25,-999.25,1.2909483909606934,0.008279185742139816
4475.5,7.85,0.062,72.24,62.43,0.106,2.8,0.087,5.63,2.604,-999.25,-999.25,0.4945170283317566,0.01074289996176958
4476.0,7.77,0.068,71.26,62.43,0.091,2.72,0.08,5.72,2.594,-999.25,-999.25,0.5134768486022949,0.013953217305243015
4476.5,7.74,0.071,72.32,64.63,0.105,2.73,0.09,5.39,2.589,-999.25,-999.25,0.5197312831878662,0.01474673766642809
4477.0,7.83,0.08,72.91,69.92,0.109,2.83,0.096,5.06,2.574,-999.25,-999.25,1.0419572591781616,0.009905618615448475
