DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_D,K_TIM_D,K_SDR_N,K_SDR_N_PRE
1781.5,8.11,0.278,-999.25,97.99,0.329,2.84,0.305,2.68,2.234,-999.25,-999.25,,
1782.0,8.09,0.277,-999.25,101.8,0.342,2.82,0.311,2.56,2.236,-999.25,-999.25,,
1782.5,8.16,0.274,-999.25,98.0,0.366,2.8,0.323,2.4,2.241,-999.25,-999.25,,
1783.0,8.18,0.271,-999.25,108.01,0.332,2.82,0.303,2.4,2.246,-999.25,-999.25,,
1783.5,8.09,0.266,-999.25,103.18,0.334,2.81,0.302,2.37,2.256,-999.25,-999.25,,
1784.0,8.07,0.263,-999.25,99.56,0.291,2.79,0.277,2.37,2.261,-999.25,-999.25,,
1784.5,8.05,0.262,-999.25,90.67,0.286,2.76,0.274,2.37,2.262,-999.25,-999.25,,
1785.0,8.09,0.26,-999.25,90.33,0.31,2.76,0.286,2.48,2.265,-999.25,-999.25,,
1785.5,8.09,0.257,-999.25,86.62,0.322,2.84,0.291,2.54,2.271,-999.25,-999.25,,
1786.0,8.09,0.247,-999.25,87.29,0.278,2.91,0.263,2.87,2.288,-999.25,-999.25,,
1786.5,8.09,0.242,-999.25,94.49,0.351,2.96,0.301,2.69,2.297,-999.25,-999.25,,
1787.0,8.05,0.241,-999.25,108.56,0.336,2.93,0.292,2.4,2.297,-999.25,-999.25,,
1787.5,8.07,0.246,-999.25,113.39,0.317,2.91,0.284,2.22,2.289,-999.25,-999.25,,
1788.0,8.05,0.253,-999.25,114.2,0.347,2.91,0.304,2.16,2.277,-999.25,-999.25,,
1788.5,8.02,0.263,-999.25,108.32,0.353,2.98,0.311,2.0,2.26,-999.25,-999.25,,
1789.0,8.0,0.274,-999.25,105.52,0.304,3.02,0.289,1.88,2.241,-999.25,-999.25,,
1789.5,8.11,0.277,-999.25,100.9,0.316,2.98,0.297,1.86,2.236,-999.25,-999.25,,
1790.0,8.09,0.272,-999.25,100.8,0.348,2.87,0.312,1.98,2.245,-999.25,-999.25,,
1790.5,8.09,0.274,-999.25,102.49,0.396,2.79,0.341,2.03,2.242,-999.25,-999.25,,
1791.0,8.09,0.28,-999.25,103.5,0.372,2.74,0.329,2.26,2.231,-999.25,-999.25,,
1791.5,8.11,0.286,-999.25,103.17,0.381,2.67,0.337,2.49,2.221,-999.25,-999.25,,
1792.0,8.14,0.289,-999.25,99.88,0.357,2.59,0.325,2.28,2.216,-999.25,-999.25,,
1792.5,8.23,0.307,-999.25,94.73,0.4,2.5,0.357,2.28,2.185,-999.25,-999.25,,
1793.0,8.52,0.374,-999.25,95.5,0.369,2.43,0.372,2.14,2.071,-999.25,-999.25,,
1793.5,8.32,0.487,-999.25,90.95,0.466,2.3,0.0,2.0,1.878,-999.25,-999.25,,
1794.0,8.99,0.55,-999.25,88.06,0.607,2.14,0.0,2.1,1.723,-999.25,-999.25,,
1794.5,10.07,0.55,-999.25,79.03,0.515,2.09,0.0,2.2,1.62,-999.25,-999.25,,
1795.0,11.19,0.55,-999.25,81.22,0.552,2.12,0.0,1.79,1.605,-999.25,-999.25,,
1795.5,12.32,0.55,-999.25,77.43,0.631,2.24,0.0,1.26,1.686,-999.25,-999.25,,
1796.0,13.49,0.494,-999.25,84.45,0.487,2.37,0.0,3.53,1.865,-999.25,-999.25,,
1796.5,10.5,0.391,-999.25,89.68,0.294,2.5,0.346,9.89,2.041,-999.25,-999.25,,
1797.0,11.06,0.359,-999.25,99.22,0.348,2.64,0.354,18.25,2.095,-999.25,-999.25,,
1797.5,9.19,0.383,-999.25,99.02,0.39,2.69,0.387,9.29,2.055,-999.25,-999.25,,
1798.0,9.42,0.413,-999.25,100.22,0.357,2.69,0.386,3.33,2.003,-999.25,-999.25,,
1798.5,8.5,0.457,-999.25,95.33,0.358,2.65,0.0,1.6,1.928,-999.25,-999.25,,
1799.0,8.56,0.452,-999.25,91.45,0.466,2.56,0.0,1.14,1.937,-999.25,-999.25,,
1799.5,8.34,0.403,-999.25,93.71,0.474,2.53,0.44,1.73,2.021,-999.25,-999.25,,
1800.0,8.65,0.315,-999.25,90.08,0.367,2.56,0.342,2.55,2.171,-999.25,-999.25,,
1800.5,8.0,0.268,-999.25,95.06,0.3,2.71,0.284,3.01,2.252,-999.25,-999.25,,
1801.0,8.38,0.259,-999.25,88.64,0.292,2.85,0.276,3.72,2.267,-999.25,-999.25,,
1801.5,8.68,0.265,-999.25,97.52,0.367,2.92,0.32,4.31,2.258,-999.25,-999.25,,
1802.0,8.14,0.275,-999.25,103.15,0.386,2.93,0.335,4.36,2.239,-999.25,-999.25,,
1802.5,8.2,0.278,-999.25,107.3,0.304,2.89,0.291,2.96,2.234,-999.25,-999.25,,
1803.0,8.18,0.266,-999.25,104.43,0.303,2.87,0.285,2.66,2.255,-999.25,-999.25,,
1803.5,8.5,0.246,-999.25,100.24,0.353,2.81,0.304,2.75,2.29,-999.25,-999.25,,
1804.0,8.14,0.238,-999.25,106.89,0.386,2.82,0.321,2.5,2.302,-999.25,-999.25,,
1804.5,8.05,0.248,-999.25,108.85,0.308,2.79,0.28,2.32,2.286,-999.25,-999.25,,
1805.0,8.09,0.258,-999.25,106.05,0.406,2.82,0.34,2.37,2.269,-999.25,-999.25,,
1805.5,8.25,0.257,-999.25,91.53,0.416,2.82,0.346,2.4,2.271,-999.25,-999.25,,
1806.0,8.41,0.254,-999.25,97.76,0.316,2.85,0.287,2.33,2.276,-999.25,-999.25,,
1806.5,8.11,0.252,-999.25,91.42,0.326,2.85,0.291,2.05,2.279,-999.25,-999.25,,
1807.0,8.32,0.249,-999.25,94.71,0.345,2.88,0.301,2.34,2.284,-999.25,-999.25,,
1807.5,8.26,0.253,-999.25,89.06,0.369,2.89,0.316,2.52,2.277,-999.25,-999.25,,
1808.0,8.65,0.248,-999.25,95.31,0.408,2.85,0.338,2.48,2.285,-999.25,-999.25,,
1808.5,8.18,0.249,-999.25,94.47,0.368,2.78,0.314,2.74,2.284,-999.25,-999.25,,
1809.0,8.61,0.238,-999.25,101.14,0.368,2.76,0.31,2.85,2.303,-999.25,-999.25,,
1809.5,8.25,0.236,-999.25,98.52,0.308,2.79,0.274,2.85,2.307,-999.25,-999.25,,
1810.0,8.41,0.224,-999.25,99.79,0.298,2.85,0.264,2.77,2.327,-999.25,-999.25,,
1810.5,8.09,0.231,-999.25,88.31,0.316,2.84,0.277,2.62,2.315,-999.25,-999.25,,
1811.0,8.23,0.242,-999.25,99.22,0.377,2.78,0.317,2.86,2.297,-999.25,-999.25,,
1811.5,8.2,0.255,-999.25,111.26,0.38,2.69,0.324,2.62,2.274,-999.25,-999.25,,
1812.0,8.27,0.252,-999.25,117.44,0.354,2.69,0.307,2.46,2.28,-999.25,-999.25,,
1812.5,8.2,0.245,-999.25,110.48,0.382,2.77,0.321,2.54,2.291,-999.25,-999.25,,
1813.0,8.09,0.255,-999.25,100.9,0.425,2.83,0.35,2.62,2.275,-999.25,-999.25,,
1813.5,8.11,0.264,-999.25,101.72,0.314,2.86,0.29,2.46,2.259,-999.25,-999.25,,
1814.0,8.2,0.273,-999.25,101.23,0.321,2.81,0.298,2.27,2.243,-999.25,-999.25,,
1814.5,8.43,0.268,-999.25,96.07,0.418,2.8,0.351,2.41,2.251,-999.25,-999.25,,
1815.0,8.36,0.269,-999.25,94.81,0.4,2.74,0.341,2.53,2.249,-999.25,-999.25,,
1815.5,8.32,0.265,-999.25,96.07,0.32,2.74,0.294,2.67,2.257,-999.25,-999.25,,
1816.0,8.23,0.268,-999.25,101.14,0.36,2.75,0.317,2.8,2.252,-999.25,-999.25,,
1816.5,8.16,0.27,-999.25,107.73,0.438,2.79,0.364,2.77,2.248,-999.25,-999.25,,
1817.0,8.2,0.266,-999.25,105.46,0.36,2.73,0.317,2.7,2.255,-999.25,-999.25,,
1817.5,8.32,0.267,-999.25,104.36,0.363,2.69,0.319,2.46,2.253,-999.25,-999.25,,
1818.0,8.27,0.259,-999.25,97.85,0.344,2.64,0.304,2.45,2.268,-999.25,-999.25,,
1818.5,8.18,0.256,-999.25,99.12,0.307,2.63,0.283,2.49,2.272,-999.25,-999.25,,
1819.0,8.18,0.253,-999.25,105.62,0.362,2.61,0.312,2.68,2.278,-999.25,-999.25,,
1819.5,8.2,0.255,-999.25,102.49,0.352,2.65,0.307,2.71,2.274,-999.25,-999.25,,
1820.0,8.18,0.254,-999.25,101.48,0.345,2.7,0.303,2.58,2.276,-999.25,-999.25,,
1820.5,8.23,0.256,-999.25,88.98,0.325,2.73,0.293,2.71,2.272,-999.25,-999.25,,
1821.0,8.16,0.258,-999.25,87.29,0.348,2.76,0.306,2.82,2.269,-999.25,-999.25,,
1821.5,8.14,0.262,-999.25,84.68,0.275,2.79,0.269,2.82,2.262,-999.25,-999.25,,
1822.0,8.09,0.26,-999.25,92.68,0.33,2.85,0.297,2.79,2.265,-999.25,-999.25,,
1822.5,8.11,0.261,-999.25,97.84,0.356,2.89,0.312,2.63,2.263,-999.25,-999.25,,
1823.0,8.14,0.265,-999.25,99.7,0.354,2.96,0.313,2.63,2.257,-999.25,-999.25,,
1823.5,8.16,0.257,-999.25,97.52,0.342,2.97,0.303,2.87,2.271,-999.25,-999.25,,
1824.0,8.11,0.245,-999.25,97.09,0.393,2.94,0.327,2.8,2.291,-999.25,-999.25,,
1824.5,8.14,0.231,-999.25,95.83,0.381,2.83,0.315,2.54,2.314,-999.25,-999.25,,
1825.0,8.14,0.234,-999.25,93.04,0.331,2.78,0.287,2.24,2.311,-999.25,-999.25,,
1825.5,8.11,0.245,-999.25,96.41,0.349,2.78,0.302,2.38,2.291,-999.25,-999.25,,
1826.0,8.14,0.256,-999.25,95.82,0.375,2.83,0.321,2.51,2.272,-999.25,-999.25,,
1826.5,8.11,0.263,-999.25,103.15,0.338,2.88,0.303,2.73,2.26,-999.25,-999.25,,
1827.0,8.16,0.264,-999.25,103.59,0.362,2.93,0.317,2.76,2.258,-999.25,-999.25,,
1827.5,8.14,0.256,-999.25,114.87,0.335,3.02,0.298,2.95,2.272,-999.25,-999.25,,
1828.0,8.14,0.234,-999.25,112.71,0.366,3.13,0.307,3.35,2.31,-999.25,-999.25,,
1828.5,8.09,0.206,-999.25,109.81,0.291,3.23,0.252,3.49,2.357,-999.25,-999.25,,
1829.0,8.07,0.196,-999.25,98.11,0.315,3.25,0.262,3.26,2.375,-999.25,-999.25,,
1829.5,8.07,0.209,-999.25,100.04,0.312,3.17,0.266,3.04,2.352,-999.25,-999.25,,
1830.0,8.09,0.233,-999.25,94.4,0.324,3.05,0.282,2.67,2.312,-999.25,-999.25,,
1830.5,8.14,0.251,-999.25,97.76,0.346,2.94,0.302,2.28,2.28,-999.25,-999.25,,
1831.0,8.14,0.258,-999.25,89.06,0.365,2.88,0.316,2.04,2.269,-999.25,-999.25,,
1831.5,8.18,0.259,-999.25,100.44,0.416,2.85,0.347,2.08,2.266,-999.25,-999.25,,
1832.0,8.23,0.255,-999.25,93.76,0.37,2.83,0.318,2.36,2.273,-999.25,-999.25,,
1832.5,8.14,0.256,-999.25,97.64,0.438,2.86,0.359,2.51,2.272,-999.25,-999.25,,
1833.0,8.09,0.255,-999.25,89.39,0.381,2.85,0.324,2.62,2.274,-999.25,-999.25,,
1833.5,8.16,0.252,-999.25,96.41,0.305,2.8,0.28,2.68,2.279,-999.25,-999.25,,
1834.0,8.16,0.243,-999.25,100.21,0.341,2.72,0.296,2.69,2.295,-999.25,-999.25,,
1834.5,8.14,0.24,-999.25,101.14,0.345,2.69,0.297,2.64,2.3,-999.25,-999.25,,
1835.0,8.16,0.251,-999.25,98.78,0.3,2.75,0.277,2.49,2.281,-999.25,-999.25,,
1835.5,8.11,0.266,-999.25,98.1,0.336,2.82,0.303,2.43,2.256,-999.25,-999.25,,
1836.0,8.14,0.276,-999.25,102.15,0.378,2.88,0.331,2.41,2.238,-999.25,-999.25,,
1836.5,8.16,0.275,-999.25,109.01,0.347,2.88,0.313,2.41,2.24,-999.25,-999.25,,
1837.0,8.11,0.269,-999.25,106.22,0.384,2.89,0.332,2.35,2.25,-999.25,-999.25,,
1837.5,8.14,0.257,-999.25,107.0,0.383,2.99,0.326,2.29,2.27,-999.25,-999.25,,
1838.0,8.11,0.244,-999.25,104.77,0.394,3.22,0.328,2.46,2.293,-999.25,-999.25,,
1838.5,8.11,0.227,-999.25,101.23,0.297,3.38,0.264,2.62,2.321,-999.25,-999.25,,
1839.0,8.11,0.228,-999.25,97.07,0.351,3.37,0.296,2.63,2.321,-999.25,-999.25,,
1839.5,8.11,0.237,-999.25,92.1,0.409,3.14,0.334,2.51,2.304,-999.25,-999.25,,
1840.0,8.14,0.252,-999.25,98.1,0.366,2.93,0.314,2.5,2.279,-999.25,-999.25,,
1840.5,8.14,0.26,-999.25,94.05,0.381,2.83,0.326,2.53,2.265,-999.25,-999.25,,
1841.0,8.14,0.259,-999.25,94.42,0.401,2.79,0.338,2.51,2.268,-999.25,-999.25,,
1841.5,8.16,0.256,-999.25,95.87,0.385,2.78,0.327,2.48,2.272,-999.25,-999.25,,
1842.0,8.16,0.257,-999.25,92.42,0.348,2.82,0.306,2.47,2.271,-999.25,-999.25,,
1842.5,8.16,0.262,-999.25,95.18,0.36,2.89,0.315,2.58,2.262,-999.25,-999.25,,
1843.0,8.14,0.266,-999.25,89.0,0.332,2.94,0.301,2.47,2.254,-999.25,-999.25,,
1843.5,8.14,0.258,-999.25,97.18,0.335,2.89,0.299,2.32,2.269,-999.25,-999.25,,
1844.0,8.18,0.244,-999.25,99.11,0.344,2.83,0.298,2.28,2.293,-999.25,-999.25,,
1844.5,8.14,0.235,-999.25,104.18,0.338,2.83,0.291,2.38,2.308,-999.25,-999.25,,
1845.0,8.14,0.238,-999.25,102.15,0.328,2.91,0.287,2.45,2.302,-999.25,-999.25,,
1845.5,8.16,0.246,-999.25,102.15,0.361,2.99,0.309,2.6,2.289,-999.25,-999.25,,
1846.0,8.16,0.245,-999.25,98.53,0.318,3.0,0.284,2.73,2.29,-999.25,-999.25,,
1846.5,8.09,0.239,-999.25,93.39,0.345,2.95,0.297,3.13,2.302,-999.25,-999.25,,
1847.0,8.07,0.238,-999.25,92.47,0.321,2.9,0.283,3.25,2.304,-999.25,-999.25,,
1847.5,8.14,0.247,-999.25,98.36,0.304,2.85,0.277,2.96,2.288,-999.25,-999.25,,
1848.0,8.16,0.261,-999.25,109.34,0.336,2.84,0.301,2.62,2.264,-999.25,-999.25,,
1848.5,8.16,0.267,-999.25,107.22,0.329,2.8,0.3,2.36,2.254,-999.25,-999.25,,
1849.0,8.2,0.265,-999.25,98.54,0.373,2.76,0.324,2.2,2.258,-999.25,-999.25,,
1849.5,8.2,0.261,-999.25,101.48,0.34,2.76,0.303,2.2,2.264,-999.25,-999.25,,
1850.0,8.16,0.251,-999.25,105.53,0.337,2.76,0.297,2.46,2.282,-999.25,-999.25,,
1850.5,8.16,0.246,-999.25,109.92,0.317,2.78,0.284,2.81,2.289,-999.25,-999.25,,
1851.0,8.18,0.247,-999.25,98.78,0.345,2.81,0.3,2.96,2.287,-999.25,-999.25,,
1851.5,8.14,0.26,-999.25,89.4,0.355,2.88,0.311,2.6,2.266,-999.25,-999.25,,
1852.0,8.14,0.267,-999.25,91.66,0.343,2.94,0.307,2.45,2.254,-999.25,-999.25,,
1852.5,8.14,0.263,-999.25,95.13,0.375,2.9,0.324,2.45,2.26,-999.25,-999.25,,
1853.0,8.14,0.262,-999.25,100.37,0.303,2.87,0.283,2.43,2.262,-999.25,-999.25,,
1853.5,8.14,0.259,-999.25,96.67,0.287,2.86,0.273,2.38,2.266,-999.25,-999.25,,
1854.0,8.09,0.249,-999.25,98.94,0.31,2.92,0.281,2.42,2.284,-999.25,-999.25,,
1854.5,8.11,0.226,-999.25,98.51,0.328,2.99,0.282,2.42,2.323,-999.25,-999.25,,
1855.0,8.07,0.21,-999.25,94.67,0.321,3.07,0.271,2.65,2.35,-999.25,-999.25,,
1855.5,8.1,0.221,-999.25,96.46,0.305,3.09,0.266,2.54,2.332,-999.25,-999.25,,
1856.0,8.09,0.244,-999.25,91.17,0.3,3.04,0.273,2.37,2.293,-999.25,-999.25,,
1856.5,8.11,0.262,-999.25,98.22,0.336,2.95,0.301,2.41,2.262,-999.25,-999.25,,
1857.0,8.11,0.267,-999.25,93.64,0.303,2.86,0.286,2.39,2.254,-999.25,-999.25,,
1857.5,8.09,0.267,-999.25,96.16,0.332,2.79,0.301,2.32,2.253,-999.25,-999.25,,
1858.0,8.11,0.267,-999.25,91.0,0.322,2.74,0.296,2.43,2.253,-999.25,-999.25,,
1858.5,8.11,0.268,-999.25,90.41,0.341,2.73,0.307,2.45,2.251,-999.25,-999.25,,
1859.0,8.14,0.271,-999.25,88.31,0.355,2.76,0.316,2.26,2.246,-999.25,-999.25,,
1859.5,8.16,0.275,-999.25,91.68,0.389,2.79,0.337,2.25,2.24,-999.25,-999.25,,
1860.0,8.14,0.275,-999.25,93.71,0.363,2.76,0.322,2.33,2.24,-999.25,-999.25,,
1860.5,8.11,0.278,-999.25,96.09,0.312,2.72,0.295,2.38,2.235,-999.25,-999.25,,
1861.0,8.14,0.283,-999.25,96.58,0.318,2.7,0.301,2.4,2.226,-999.25,-999.25,,
1861.5,8.16,0.289,-999.25,100.53,0.315,2.71,0.302,2.28,2.216,-999.25,-999.25,,
1862.0,8.14,0.29,-999.25,105.08,0.413,2.72,0.357,2.09,2.215,-999.25,-999.25,,
1862.5,8.16,0.289,-999.25,108.41,0.387,2.7,0.342,1.83,2.216,-999.25,-999.25,,
1863.0,8.16,0.298,-999.25,100.75,0.386,2.72,0.345,1.56,2.2,-999.25,-999.25,,
1863.5,8.16,0.314,-999.25,111.04,0.454,2.76,0.39,1.44,2.173,-999.25,-999.25,,
1864.0,8.43,0.348,-999.25,110.6,0.482,2.8,0.42,1.55,2.115,-999.25,-999.25,,
1864.5,8.18,0.362,-999.25,123.77,0.515,2.74,0.445,1.55,2.091,-999.25,-999.25,,
1865.0,8.34,0.361,-999.25,108.31,0.548,2.62,0.464,1.35,2.093,-999.25,-999.25,,
1865.5,8.11,0.311,-999.25,107.88,0.481,2.6,0.405,1.8,2.179,-999.25,-999.25,,
1866.0,8.07,0.275,-999.25,96.48,0.352,2.68,0.316,4.09,2.239,-999.25,-999.25,,
1866.5,8.09,0.255,-999.25,106.09,0.297,2.79,0.277,4.33,2.273,-999.25,-999.25,,
1867.0,8.09,0.268,-999.25,105.95,0.399,2.78,0.34,2.79,2.251,-999.25,-999.25,,
1867.5,8.09,0.282,-999.25,111.6,0.407,2.71,0.35,1.93,2.227,-999.25,-999.25,,
1868.0,8.29,0.301,-999.25,114.75,0.363,2.7,0.333,1.53,2.196,-999.25,-999.25,,
1868.5,8.16,0.305,-999.25,125.79,0.429,2.76,0.372,1.46,2.189,-999.25,-999.25,,
1869.0,8.16,0.309,-999.25,126.13,0.398,2.78,0.356,1.41,2.182,-999.25,-999.25,,
1869.5,8.11,0.288,-999.25,120.73,0.31,2.74,0.299,1.8,2.218,-999.25,-999.25,,
1870.0,8.11,0.28,-999.25,108.57,0.356,2.75,0.32,2.11,2.231,-999.25,-999.25,,
1870.5,8.14,0.263,-999.25,102.92,0.372,2.76,0.322,2.13,2.26,-999.25,-999.25,,
1871.0,8.09,0.258,-999.25,101.81,0.358,2.78,0.312,2.18,2.268,-999.25,-999.25,,
1871.5,8.16,0.254,-999.25,100.35,0.325,2.77,0.292,2.23,2.276,-999.25,-999.25,,
1872.0,8.16,0.253,-999.25,102.04,0.328,2.77,0.293,2.13,2.277,-999.25,-999.25,,
1872.5,8.16,0.255,-999.25,99.32,0.309,2.76,0.283,2.14,2.273,-999.25,-999.25,,
1873.0,8.18,0.259,-999.25,105.39,0.402,2.74,0.338,2.1,2.268,-999.25,-999.25,,
1873.5,8.23,0.266,-999.25,105.3,0.377,2.74,0.326,2.22,2.255,-999.25,-999.25,,
1874.0,8.23,0.271,-999.25,106.77,0.366,2.72,0.322,2.23,2.247,-999.25,-999.25,,
1874.5,8.2,0.271,-999.25,103.17,0.365,2.69,0.321,2.32,2.246,-999.25,-999.25,,
1875.0,8.18,0.266,-999.25,102.49,0.36,2.68,0.317,2.31,2.256,-999.25,-999.25,,
1875.5,8.2,0.264,-999.25,108.34,0.314,2.73,0.29,2.18,2.258,-999.25,-999.25,,
1876.0,8.16,0.264,-999.25,105.55,0.351,2.79,0.311,2.63,2.258,-999.25,-999.25,,
1876.5,8.23,0.263,-999.25,100.56,0.361,2.81,0.316,2.05,2.26,-999.25,-999.25,,
1877.0,8.27,0.261,-999.25,93.61,0.439,2.8,0.361,1.75,2.263,-999.25,-999.25,,
1877.5,8.38,0.261,-999.25,94.47,0.395,2.75,0.335,2.3,2.264,-999.25,-999.25,,
1878.0,8.16,0.261,-999.25,102.49,0.335,2.73,0.3,2.93,2.264,-999.25,-999.25,,
1878.5,8.36,0.256,-999.25,101.57,0.3,2.73,0.279,2.76,2.273,-999.25,-999.25,,
1879.0,8.27,0.249,-999.25,98.44,0.298,2.79,0.275,2.31,2.285,-999.25,-999.25,,
1879.5,8.18,0.243,-999.25,102.83,0.286,2.82,0.265,2.2,2.294,-999.25,-999.25,,
1880.0,8.18,0.242,-999.25,103.59,0.298,2.85,0.271,2.2,2.296,-999.25,-999.25,,
1880.5,8.18,0.254,-999.25,108.22,0.292,2.87,0.274,2.39,2.275,-999.25,-999.25,,
1881.0,8.32,0.271,-999.25,98.18,0.366,2.89,0.322,2.16,2.247,-999.25,-999.25,,
1881.5,8.56,0.285,-999.25,103.73,0.428,2.85,0.364,1.85,2.223,-999.25,-999.25,,
1882.0,9.15,0.277,-999.25,104.94,0.47,2.8,0.386,1.98,2.236,-999.25,-999.25,,
1882.5,8.14,0.269,-999.25,115.88,0.394,2.76,0.337,2.39,2.25,-999.25,-999.25,,
1883.0,8.56,0.261,-999.25,113.72,0.336,2.79,0.301,2.43,2.264,-999.25,-999.25,,
1883.5,8.14,0.262,-999.25,117.13,0.375,2.85,0.323,2.71,2.261,-999.25,-999.25,,
1884.0,8.11,0.258,-999.25,102.72,0.381,2.9,0.325,2.61,2.269,-999.25,-999.25,,
1884.5,8.02,0.253,-999.25,102.77,0.465,2.89,0.374,2.41,2.277,-999.25,-999.25,,
1885.0,8.09,0.253,-999.25,95.33,0.489,2.87,0.389,2.18,2.278,-999.25,-999.25,,
1885.5,8.09,0.252,-999.25,101.65,0.431,2.86,0.353,1.97,2.279,-999.25,-999.25,,
1886.0,8.14,0.249,-999.25,102.95,0.385,2.86,0.324,1.78,2.284,-999.25,-999.25,,
1886.5,8.4,0.255,-999.25,103.76,0.35,2.89,0.306,1.69,2.274,-999.25,-999.25,,
1887.0,8.29,0.262,-999.25,105.64,0.342,2.87,0.305,1.96,2.263,-999.25,-999.25,,
1887.5,8.14,0.273,-999.25,106.21,0.308,2.87,0.291,1.96,2.242,-999.25,-999.25,,
1888.0,8.16,0.272,-999.25,116.1,0.312,2.83,0.293,2.01,2.245,-999.25,-999.25,,
1888.5,8.14,0.28,-999.25,114.99,0.375,2.83,0.331,2.08,2.231,-999.25,-999.25,,
1889.0,8.41,0.29,-999.25,110.26,0.369,2.83,0.332,2.24,2.214,-999.25,-999.25,,
1889.5,8.88,0.302,-999.25,104.52,0.354,2.83,0.329,1.63,2.194,-999.25,-999.25,,
1890.0,8.97,0.314,-999.25,105.87,0.414,2.81,0.367,1.44,2.173,-999.25,-999.25,,
1890.5,9.6,0.33,-999.25,105.96,0.453,2.77,0.396,1.59,2.145,-999.25,-999.25,,
1891.0,8.52,0.351,-999.25,104.17,0.439,2.74,0.397,1.61,2.11,-999.25,-999.25,,
1891.5,8.99,0.354,-999.25,103.25,0.465,2.75,0.413,1.39,2.104,-999.25,-999.25,,
1892.0,10.05,0.342,-999.25,106.78,0.51,2.75,0.434,1.28,2.125,-999.25,-999.25,,
1892.5,10.27,0.324,-999.25,110.02,0.426,2.78,0.378,1.64,2.156,-999.25,-999.25,,
1893.0,9.8,0.334,-999.25,107.56,0.497,2.82,0.423,2.12,2.14,-999.25,-999.25,,
1893.5,10.54,0.353,-999.25,110.37,0.513,2.85,0.44,1.45,2.107,-999.25,-999.25,,
1894.0,10.21,0.367,-999.25,107.93,0.482,2.81,0.428,1.17,2.082,-999.25,-999.25,,
1894.5,9.78,0.344,-999.25,114.3,0.442,2.76,0.396,1.69,2.122,-999.25,-999.25,,
1895.0,8.36,0.316,-999.25,110.0,0.375,2.75,0.347,3.03,2.17,-999.25,-999.25,,
1895.5,8.11,0.292,-999.25,106.5,0.376,2.81,0.337,2.52,2.21,-999.25,-999.25,,
1896.0,8.09,0.287,-999.25,102.24,0.379,2.86,0.336,2.33,2.219,-999.25,-999.25,,
1896.5,8.09,0.282,-999.25,96.15,0.366,2.85,0.327,1.91,2.228,-999.25,-999.25,,
1897.0,8.09,0.278,-999.25,102.32,0.425,2.85,0.359,1.75,2.234,-999.25,-999.25,,
1897.5,8.07,0.269,-999.25,104.26,0.344,2.82,0.309,1.7,2.251,-999.25,-999.25,,
1898.0,8.07,0.266,-999.25,110.26,0.32,2.84,0.294,1.73,2.256,-999.25,-999.25,,
1898.5,8.07,0.264,-999.25,102.15,0.358,2.85,0.315,1.85,2.259,-999.25,-999.25,,
1899.0,8.07,0.268,-999.25,105.19,0.363,2.88,0.319,1.94,2.251,-999.25,-999.25,,
1899.5,8.07,0.268,-999.25,100.13,0.432,2.85,0.359,1.99,2.251,-999.25,-999.25,,
1900.0,8.18,0.268,-999.25,100.55,0.463,2.8,0.378,2.0,2.251,-999.25,-999.25,,
1900.5,8.11,0.275,-999.25,94.38,0.433,2.81,0.363,2.07,2.239,-999.25,-999.25,,
1901.0,8.11,0.278,-999.25,100.22,0.369,2.82,0.327,2.04,2.235,-999.25,-999.25,,
1901.5,8.14,0.277,-999.25,100.38,0.337,2.85,0.308,1.96,2.236,-999.25,-999.25,,
1902.0,8.14,0.274,-999.25,101.92,0.289,2.84,0.282,1.95,2.242,-999.25,-999.25,,
1902.5,8.18,0.28,-999.25,102.16,0.319,2.85,0.3,1.8,2.231,-999.25,-999.25,,
1903.0,8.18,0.29,-999.25,98.53,0.301,2.82,0.296,1.58,2.215,-999.25,-999.25,,
1903.5,8.43,0.291,-999.25,96.75,0.351,2.75,0.322,1.47,2.213,-999.25,-999.25,,
1904.0,8.45,0.29,-999.25,96.41,0.356,2.67,0.325,1.68,2.214,-999.25,-999.25,,
1904.5,8.5,0.292,-999.25,104.18,0.419,2.63,0.361,1.95,2.21,-999.25,-999.25,,
1905.0,8.34,0.296,-999.25,100.47,0.397,2.65,0.35,1.54,2.204,-999.25,-999.25,,
1905.5,8.56,0.289,-999.25,98.19,0.501,2.71,0.409,1.24,2.216,-999.25,-999.25,,
1906.0,9.42,0.277,-999.25,93.38,0.412,2.75,0.351,1.49,2.236,-999.25,-999.25,,
1906.5,8.27,0.268,-999.25,96.17,0.41,2.74,0.346,1.88,2.252,-999.25,-999.25,,
1907.0,8.2,0.273,-999.25,96.66,0.362,2.75,0.321,1.8,2.243,-999.25,-999.25,,
1907.5,8.2,0.277,-999.25,95.6,0.324,2.78,0.301,1.93,2.236,-999.25,-999.25,,
1908.0,8.2,0.283,-999.25,103.43,0.376,2.81,0.333,1.93,2.226,-999.25,-999.25,,
1908.5,8.18,0.277,-999.25,96.44,0.459,2.73,0.379,1.8,2.236,-999.25,-999.25,,
1909.0,8.18,0.271,-999.25,95.22,0.33,2.66,0.302,1.58,2.246,-999.25,-999.25,,
1909.5,8.18,0.27,-999.25,89.24,0.296,2.62,0.283,1.42,2.248,-999.25,-999.25,,
