DEPT,TCMR,BVI,FFI,T2lm_BVI,T2lm_FFI,Permeability,Permeability_Core
4226.875,0.007896274,0.000131898,0.007764376,2.398061917,686.7420522,0.017140104,
4227.5,0.007896274,0.000131898,0.007764376,2.398061917,686.7420522,0.017140104,
4228.125,0.007894521,0.000131897,0.007762624,2.398039834,686.7328298,0.01712418,
4228.75,0.007896274,0.000131898,0.007764376,2.398061917,686.7420522,0.017140104,
4229.375,0.007899021,0.0001319,0.007767121,2.398103995,686.7168657,0.017163099,
4230,0.007897166,0.000131899,0.007765268,2.398073161,686.7467269,0.017148215,
4230.625,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4231.25,0.007899881,0.000131901,0.00776798,2.398114832,686.7213579,0.017170913,
4231.875,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4232.5,0.007897166,0.000131899,0.007765268,2.398073161,686.7467269,0.017148215,
4233.125,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4233.75,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4234.375,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4235,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4235.625,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4236.25,0.007899881,0.000131901,0.00776798,2.398114832,686.7213579,0.017170913,
4236.875,0.007899881,0.000131901,0.00776798,2.398114832,686.7213579,0.017170913,
4237.5,0.007897166,0.000131899,0.007765268,2.398073161,686.7467269,0.017148215,
4238.125,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4238.75,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4239.375,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4240,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4240.625,0.007901633,0.000131902,0.007769731,2.39813693,686.7306853,0.017186873,
4241.25,0.007898161,0.0001319,0.007766261,2.398093166,686.712343,0.017155271,
4241.875,0.007901633,0.000131902,0.007769731,2.39813693,686.7306853,0.017186873,
4242.5,0.007901633,0.000131902,0.007769731,2.39813693,686.7306853,0.017186873,
4243.125,0.007898127,0.0001319,0.007766227,2.398092749,686.7120477,0.017154954,
4243.75,0.007901633,0.000131902,0.007769731,2.39813693,686.7306853,0.017186873,
4244.375,0.007901633,0.000131902,0.007769731,2.39813693,686.7306853,0.017186873,
4245,0.007901633,0.000131902,0.007769731,2.39813693,686.7306853,0.017186873,
4245.625,0.007901633,0.000131902,0.007769731,2.39813693,686.7306853,0.017186873,
4246.25,0.005131925,0.000543104,0.004588821,5.316206119,2696.404492,0.032238488,
4246.875,0.002476155,0.000127855,0.0023483,2.306573403,2816.646032,0.002412566,
4247.5,0.008350908,0.007798466,0.000552441,3.799766523,94.93464753,1.48932E-07,
4248.125,0.01222903,0.012103847,0.000125184,3.971493562,28.41484926,8.5241E-07,
4248.75,0.007869833,0.007806392,6.34405E-05,2.250807964,132.5063666,8.35901E-08,
4249.375,0.011542715,0.010767148,0.000775567,0.550488018,1730.394667,1.09074E-05,
4250,0.004054287,0.000219377,0.00383491,0.321094495,108.7468713,2.55773E-05,
4250.625,0.013910965,0.013995559,0,0.538339234,0.599115232,2.06546E-07,
4251.25,0.010127865,0.007090749,0.003037116,0.581752919,11.75648949,1.32305E-07,
4251.875,0.010352911,0.010393088,0,1.771119521,4.682372254,2.06646E-07,
4252.5,0.015325387,0.014386906,0.00093848,0.484023299,7.940156927,2.07854E-07,
4253.125,0.014634498,0.014694594,0,0.489911514,0.53441446,2.28427E-07,
4253.75,0.012580817,0.012660205,0,0.60737008,0.706398387,1.56033E-07,
4254.375,0.011892404,0.011989395,0,0.869133526,1.073644844,1.79587E-07,
4255,0.010310492,0.010418622,0,0.776292077,0.867956044,9.14674E-08,
4255.625,0.00638893,0.00642607,0,0.682827514,0.715774634,1.16438E-08,
4256.25,0.007829675,0.007874494,0,1.240705089,1.577202757,4.77045E-08,
4256.875,0.005678881,0.00595105,0,3.730363253,3.781722061,4.6787E-08,
4257.5,0.005270693,0.004534749,0.000735944,0.720217669,1438.026916,6.06921E-06,
4258.125,0.013586645,0.013252051,0.000334594,1.159036746,139.0587807,3.59885E-07,
4258.75,0.012348345,0.011734428,0.000613918,2.053141409,721.5415719,1.12883E-06,
4259.375,0.004735508,0.003979715,0.000755793,4.029434014,702.9562389,1.62249E-06,
4260,0.011320753,0.01133433,0,0.418664267,3.90004634,6.90954E-08,
4260.625,0.006882258,0.006574971,0.000307286,7.528537299,31.71583934,1.40787E-07,
4261.25,0.00863186,0.007483652,0.001148207,8.131977448,83.80852508,3.77149E-07,
4261.875,0.007036427,0.006817793,0.000218634,4.684622748,349.3424042,1.04005E-07,
4262.5,0.01575945,0.015823377,0,4.297969815,30.11399653,2.69439E-06,
4263.125,0.021472447,0.021692165,0,5.37684538,25.12841452,1.19053E-05,
4263.75,0.018563408,0.016684083,0.001879324,2.732793719,708.3110906,6.47003E-05,
4264.375,0.011046446,0.011113048,0,4.874755169,75.1212553,7.43508E-07,
4265,0.010329947,0.010467164,0,4.845013971,7.995287105,5.81582E-07,
4265.625,0.022364728,0.022565547,0,5.433137746,8.876139333,1.40875E-05,
4266.25,0.022069226,0.022496083,0,3.645142973,6.987995727,9.3356E-06,
4266.875,0.022163583,0.021934475,0.000229108,1.625665745,76.16305997,3.76321E-06,
4267.5,0.017343453,0.017090827,0.000252626,0.91944395,115.8381683,7.85019E-07,
4268.125,0.012880229,0.012744276,0.000135953,0.986333397,12.45791102,2.60187E-07,
4268.75,0.003095472,0.003209809,0,15.44354025,15.1791796,1.63932E-08,
4269.375,0.012434598,0.012936484,0,26.19651275,25.86013453,7.33683E-06,
4270,0.040327189,0.024321998,0.016005191,21.07956984,75.66561908,0.003830762,
4270.625,0.048580286,0.04010048,0.008479806,16.43146439,337.8449333,0.006326606,
4271.25,0.009610867,0.00996143,0,1.131406615,1.206204919,1.11405E-07,
4271.875,0.004157757,0.004120345,3.74119E-05,0.674557847,46.32255749,1.9443E-09,
4272.5,0.021391018,0.021416104,0,0.716840421,1.671099417,1.50794E-06,
4273.125,0.025946028,0.025287104,0.000658924,0.676082893,7.895837221,2.76449E-06,
4273.75,0.010724404,0.01044755,0.000276854,1.351692573,128.721194,1.62014E-07,
4274.375,0.001514065,0.001557024,0,0.412861424,0.415736251,2.42653E-11,
4275,0.007378061,0.007535654,0,1.730684951,2.017656747,5.58087E-08,
4275.625,0.012692654,0.011073371,0.001619283,4.339578231,147.8705461,2.15581E-06,
4276.25,0.021987789,0.020981642,0.001006147,2.432661185,56.72744245,4.74752E-06,
4276.875,0.021399885,0.020367094,0.001032791,1.758647161,90.7455691,3.11987E-06,
4277.5,0.020861824,0.01826116,0.002600664,1.783268953,207.1580679,2.1614E-05,
4278.125,0.011861496,0.008517352,0.003344144,1.827805293,356.515129,0.000159059,
4278.75,0.009874547,0.00765361,0.002220936,4.350060063,306.0225921,2.29344E-05,
4279.375,0.009057322,0.005558582,0.00349874,6.030011824,220.1292423,7.26685E-05,
4280,0.01470883,0.01123691,0.00347192,3.908663403,158.8860729,3.7305E-05,
4280.625,0.009885758,0.009979369,0,0.492750491,0.554626378,4.88697E-08,
4281.25,0.013311176,0.012962235,0.000348941,0.620937852,459.6683004,2.0662E-07,
4281.875,0.003080491,0.00260365,0.000476841,18.62952343,862.8765155,3.935E-07,
4282.5,0.012169893,0.009140437,0.003029456,1.200519385,90.23501369,6.94198E-06,
4283.125,0.034618455,0.031888175,0.00273028,0.666308983,124.0216817,1.54368E-05,
4283.75,0.023341094,0.021940011,0.001401082,0.722988203,742.9995962,2.29484E-05,
4284.375,0.027150778,0.026667373,0.000483405,1.153057681,294.3402902,5.8787E-06,
4285,0.028589427,0.027972691,0.000616736,1.128456235,183.0686408,6.95759E-06,
4285.625,0.027861346,0.027144493,0.000716853,1.497266884,374.6681371,8.49949E-06,
4286.25,0.02150108,0.019840573,0.001660507,1.118373334,730.3870503,4.22903E-05,
4286.875,0.010743644,0.007535991,0.003207652,0.579878927,184.0740529,3.58889E-05,
4287.5,0.015183669,0.015252695,0,0.835377419,4.744538576,4.52136E-07,
4288.125,0.022805976,0.022865627,0,0.832074878,2.193325808,2.27455E-06,
4288.75,0.022256964,0.022394784,0,0.771754155,1.155922319,1.94118E-06,
4289.375,0.012486585,0.011768295,0.00071829,0.926454247,155.2888006,2.41888E-07,
4290,0.002490352,0.001940289,0.000550063,0.455270989,193.3472612,3.42881E-08,
4290.625,0.010346776,0.010467174,0,0.615561773,0.68252799,7.38906E-08,
4291.25,0.008055763,0.008035452,2.03113E-05,3.203072208,70.01083687,1.33539E-07,
4291.875,0.005472083,0.005203086,0.000268997,3.413216318,501.0059354,3.81578E-08,
4292.5,0.003977796,0.004082656,0,30.43971569,60.02818924,8.45691E-08,
4293.125,0.006843545,0.006082069,0.000761476,2.365632564,75.26022045,5.14147E-08,
4293.75,0.008984921,0.008393004,0.000591917,0.459609081,75.44400633,2.97935E-08,
4294.375,0.009970093,0.006692921,0.003277172,0.406383166,126.515778,1.84705E-05,
4295,0.020006305,2.79514E-07,0.020006026,0.54091264,2519.216195,10.16656326,
4295.625,0.038920743,2.78048E-06,0.038917962,3.532092203,2653.246883,161.4937388,
4296.25,0.034410229,5.83951E-06,0.03440439,0.959215569,2719.474809,103.6156888,
4296.875,0.020085974,0.000128041,0.019957933,2.315383355,2816.647492,12.58714595,
4297.5,0.020085974,0.000128041,0.019957933,2.315383355,2816.647492,12.58714595,
4298.125,0.003080191,0.003196209,0,42.31270288,40.71695421,4.41582E-08,
4298.75,0.000399567,0.000134154,0.000265413,2.333061107,2816.623213,3.93684E-07,
4299.375,0.0041979,0.004289082,0,32.16356693,32.52833422,1.08848E-07,
4300,0.006340316,0.005350469,0.000989847,0.561662788,220.7379714,4.72366E-07,
4300.625,0.008465721,0.007802642,0.000663079,0.454353205,1096.368933,2.34051E-06,
4301.25,0.001708453,0.001049468,0.000658985,0.328783743,2476.53396,1.15662E-05,
4301.875,0.004307577,0.002180979,0.002126599,0.338023188,138.6456413,3.93154E-06,
4302.5,0.005206097,0.004980457,0.00022564,2.082294203,312.8149745,1.53486E-08,
4303.125,0.015558508,0.015255327,0.000303181,0.503199641,196.4771594,2.75799E-07,
4303.75,0.017675479,0.017393762,0.000281718,0.5558101,59.03439775,5.08965E-07,
4304.375,0.011297225,0.010660056,0.000637169,0.540814323,7.251543395,6.99238E-08,
4305,0.005567743,0.002668492,0.002899251,0.820523224,104.1536585,7.66506E-06,
4305.625,0.014316871,0.014001467,0.000315404,0.641246143,171.6619198,2.49361E-07,
4306.25,0.02603313,0.026100439,0,0.614866317,9.771039591,2.85346E-06,
4306.875,0.023965083,0.024126917,0,0.675043119,0.702032962,2.28738E-06,
4307.5,0.004563424,0.003782656,0.000780767,3.839517906,56.54444072,1.97421E-08,
4308.125,0.01025568,0.008143298,0.002112382,0.439570384,47.50214901,4.68609E-07,
4308.75,0.02073187,0.019777268,0.000954602,0.957754057,38.83959673,1.4778E-06,
4309.375,0.021766856,0.022102497,0,1.672878362,3.901524676,3.99236E-06,
4310,0.014467025,0.014922548,0,5.173397619,4.785924292,2.56536E-06,
4310.625,0.009238732,0.009173783,6.49494E-05,1.329393408,107.6149855,9.41579E-08,
4311.25,0.009420208,0.009006192,0.000414015,1.05582032,848.9914554,2.81237E-07,
4311.875,0.007872221,0.007681,0.00019122,1.146295137,228.554566,4.05979E-08,
4312.5,0.169522494,0.164183009,0.005339486,1.689371541,164.9383232,0.012496593,
4313.125,0.162598304,0.159837196,0.002761109,2.012596358,120.9426481,0.013144651,
4313.75,0.180596975,0.181299232,0,1.954999639,17.32714469,0.021121781,
4314.375,0.162625914,0.163456167,0,1.843465025,7.493478611,0.013159523,
4315,0.13001515,0.128612986,0.001402164,1.744396444,84.12973984,0.004773197,
4315.625,0.140303213,0.138546647,0.001756565,1.499514397,54.5806733,0.005525315,
4316.25,0.138201431,0.138435708,0,1.785260583,6.44277108,0.006556833,
4316.875,0.1495627,0.149982602,0,1.926552873,15.5038587,0.00974865,
4317.5,0.14198929,0.137618092,0.004371198,1.646747452,45.42748249,0.005914019,
4318.125,0.175866073,0.176676929,0,1.462791485,8.831562713,0.014252853,
4318.75,0.176612775,0.165592936,0.011019839,1.008153907,51.35104879,0.007969299,
4319.375,0.178441161,0.168899392,0.009541769,1.015301926,48.77500953,0.008459627,
4320,0.195441619,0.18836051,0.007081109,0.912810363,37.99232279,0.011526819,
4320.625,0.198531416,0.198678297,0,1.0438459,3.962814138,0.016264402,
4321.25,0.199015075,0.199453983,0,1.146513404,4.984604111,0.018144708,
4321.875,0.170531368,0.162084127,0.008447241,1.212786448,37.50089669,0.008442006,
4322.5,0.167514863,0.16023328,0.007281584,1.236228973,50.93685769,0.008222043,
4323.125,0.190231621,0.182325524,0.007906097,1.116588051,81.06913686,0.012595861,
4323.75,0.180300444,0.17368879,0.006611654,1.128591554,110.8498321,0.010506072,
4324.375,0.158350071,0.154236031,0.00411404,1.278402636,174.0493715,0.007321322,
4325,0.13373239,0.126528764,0.007203627,1.12856923,73.13350629,0.003036604,
4325.625,0.143434404,0.135771999,0.007662405,0.98375555,69.09349161,0.0035075,
4326.25,0.160536514,0.159934712,0.000601801,1.310391722,118.1200802,0.008573793,
4326.875,0.167735162,0.168238038,0,1.488846165,31.39273903,0.011927423,
4327.5,0.171688304,0.167132973,0.004555331,1.364674385,74.93686276,0.010672415,
4328.125,0.167310975,0.162348117,0.004962858,1.322627971,105.5833618,0.009255748,
4328.75,0.166172644,0.164994015,0.001178629,1.364739491,116.3572549,0.010114251,
4329.375,0.175329225,0.174929805,0.00039942,1.257459126,98.5311729,0.011774683,
4330,0.19003052,0.190278659,0,1.192793011,11.39631238,0.015635991,
4330.625,0.179354544,0.169471024,0.00988352,1.082209539,39.50397742,0.009075657,
4331.25,0.182349728,0.173191702,0.009158026,1.070692444,42.37206338,0.009759544,
4331.875,0.185084819,0.177222904,0.007861915,1.075425215,39.05593075,0.010666913,
4332.5,0.204663683,0.199389956,0.005273727,1.03669612,44.09632422,0.016400725,
4333.125,0.206325815,0.2011715,0.005154315,1.059955447,51.0195314,0.01737852,
4333.75,0.188994925,0.18291219,0.006082735,1.086503201,78.54110363,0.012246353,
4334.375,0.153846209,0.145973423,0.007872786,1.164244567,53.03374625,0.005394197,
4335,0.138541033,0.125264123,0.01327691,0.936211072,51.06773494,0.003115417,
4335.625,0.149110359,0.139194662,0.009915697,0.967199189,52.13212762,0.003893559,
4336.25,0.158598807,0.158697903,0,1.223010805,34.22776064,0.00775738,
4336.875,0.182918364,0.182613079,0.000305285,1.050930534,63.96423884,0.01168696,
4337.5,0.181306471,0.181621341,0,0.933215183,6.013598721,0.010154284,
4338.125,0.176123622,0.176208282,0,0.974118302,20.01466988,0.009391111,
4338.75,0.183245929,0.183351753,0,1.080190785,4.310551315,0.012207893,
4339.375,0.202700473,0.202899914,0,1.110874004,5.120325784,0.018827483,
4340,0.182886513,0.183324603,0,1.20089895,6.74903453,0.013564053,
4340.625,0.135638701,0.130506606,0.005132095,1.244498439,73.94403082,0.003648073,
4341.25,0.116663203,0.111632789,0.005030414,1.286268264,109.2747796,0.002074018,
4341.875,0.111475241,0.105223091,0.00625215,1.127660409,85.72044385,0.00149464,
4342.5,0.103966998,0.097442176,0.006524822,1.076035525,52.76202054,0.001020552,
4343.125,0.103966998,0.097442176,0.006524822,1.076035525,52.76202054,0.001020552,
4343.75,0.115475133,0.107063677,0.008411456,0.95473595,47.5202123,0.001367488,
4344.375,0.11063306,0.111115994,0,1.563895993,9.562823599,0.002384043,
4345,0.126582065,0.126315189,0.000266876,1.703243629,113.6063153,0.004336098,
4345.625,0.138269355,0.136683975,0.001585381,1.568680256,361.8522006,0.005483533,
4346.25,0.139522818,0.136233955,0.003288864,1.247946574,321.9075107,0.004419943,
4346.875,0.124878788,0.12007814,0.004800648,1.217359853,237.7699232,0.00283117,
4347.5,0.107457102,0.103575485,0.003881618,1.124494287,191.4504084,0.001377359,
4348.125,0.107457102,0.103575485,0.003881618,1.124494287,191.4504084,0.001377359,
4348.75,0.107457102,0.103575485,0.003881618,1.124494287,191.4504084,0.001377359,
4349.375,0.094029354,0.091067635,0.002961719,1.154077834,222.534808,0.000831868,
4350,0.11057953,0.108436729,0.0021428,0.999894207,165.0538332,0.001388226,
4350.625,0.128817975,0.125051261,0.003766714,1.058507923,159.7119744,0.002639838,
4351.25,0.142894514,0.13912942,0.003765094,1.332377817,45.41938617,0.004996476,
4351.875,0.147009861,0.147502551,0,1.182812735,2.280903825,0.005599047,
4352.5,0.149500895,0.15009765,0,0.967267836,1.352638352,0.004909557,
4353.125,0.162677755,0.163397039,0,1.028425427,2.188537901,0.007330769,
4353.75,0.154282264,0.154710603,0,1.251515022,6.477891306,0.007169954,
4354.375,0.189541445,0.189721787,0,1.149775392,27.26579555,0.014896417,
4355,0.193827514,0.19346326,0.000364254,1.147281003,53.02891799,0.016071774,
4355.625,0.191245988,0.190546189,0.000699799,1.120565098,95.8206584,0.014771983,
4356.25,0.186429163,0.185772813,0.00065635,1.026475498,101.6079393,0.012225817,
4356.875,0.180618765,0.177788395,0.00283037,0.963899066,32.31261873,0.009631089,
4357.5,0.191494015,0.189132218,0.002361797,0.937809572,46.97334962,0.012000562,
4358.125,0.179618738,0.173792505,0.005826233,0.961723476,65.88336308,0.008823546,
4358.75,0.152439422,0.144955539,0.007483882,1.089531584,53.04500725,0.004898643,
4359.375,0.144011008,0.144434502,0,1.310235932,8.103001698,0.00570208,
4360,0.174316291,0.174950596,0,1.203199973,7.025000753,0.011271962,
4360.625,0.202035817,0.2002846,0.001751217,1.097009459,68.29312724,0.01765271,
4361.25,0.181221341,0.179064207,0.002157134,1.249378944,104.8579579,0.012847239,
4361.875,0.159895823,0.158112596,0.001783227,1.260062271,220.1061166,0.007880032,
4362.5,0.169613254,0.166812934,0.00280032,1.205010843,137.5710521,0.009342244,
4363.125,0.186559525,0.182074734,0.00448479,1.160456959,121.6421414,0.012813313,
4363.75,0.154201548,0.150925804,0.003275744,1.184243813,52.67532889,0.006147816,
4364.375,0.169973118,0.168605571,0.001367547,1.046429189,79.07036067,0.008456852,
4365,0.195172304,0.193583535,0.001588768,0.976482343,56.68336824,0.013713381,
4365.625,0.190225878,0.186553727,0.003672151,1.078282419,58.14467748,0.0130663,
4366.25,0.184564167,0.180866309,0.003697858,1.182096473,46.89575187,0.012653911,
4366.875,0.188056666,0.183946181,0.004110486,1.18137788,32.6923777,0.013528508,
4367.5,0.190555307,0.187267165,0.003288142,1.168727411,32.95211636,0.014374678,
4368.125,0.166007207,0.162772132,0.003235075,1.315924588,66.44908358,0.009242267,
4368.75,0.148793029,0.148102858,0.000690171,1.360506469,342.6950715,0.00654594,
4369.375,0.139721623,0.139477295,0.000244328,1.329333544,93.25086116,0.005030927,
4370,0.132334671,0.132604218,0,1.324099976,2.676982429,0.004094022,
4370.625,0.131864301,0.132268455,0,1.538741576,3.185522637,0.004709674,
4371.25,0.131559126,0.125056868,0.006502258,1.581384345,52.16613663,0.003916477,
4371.875,0.151229959,0.151634196,0,1.787001967,12.22100001,0.009447429,
4372.5,0.175003162,0.175605199,0,1.55007933,7.939895279,0.014740201,
4373.125,0.175766845,0.176431851,0,1.370864011,3.004125392,0.013283188,
4373.75,0.159482253,0.153089257,0.006392996,1.143382768,37.30859341,0.006303408,
4374.375,0.164478566,0.161368043,0.003110523,1.190651547,31.5632295,0.008074302,
4375,0.177528992,0.174197158,0.003331833,1.232020255,33.7170271,0.011345816,
4375.625,0.184030578,0.176098269,0.00793231,1.266164557,39.6473751,0.012238398,
4376.25,0.194514246,0.183127626,0.011386619,1.206068246,44.46776096,0.013896393,
4376.875,0.197497171,0.197676268,0,1.354819677,34.9614914,0.020687101,
4377.5,0.185734891,0.181212933,0.004521958,1.124664501,76.87123361,0.012152444,
4378.125,0.198672749,0.196559046,0.002113703,1.10941594,49.6839165,0.01656073,
4378.75,0.204061493,0.202598183,0.00146331,1.218707954,62.37407918,0.020532678,
4379.375,0.205629124,0.203049066,0.002580058,1.272843154,37.85147893,0.02163673,
4380,0.219003056,0.213938792,0.005064264,1.095966381,42.35950523,0.02297093,
4380.625,0.212625878,0.206170449,0.006455429,0.986641075,43.07143965,0.017858666,
4381.25,0.189513812,0.18221787,0.007295942,0.938527558,50.66405078,0.010419647,
4381.875,0.155595045,0.151180456,0.004414588,1.034913164,56.29403872,0.005418167,
4382.5,0.158741142,0.157720362,0.00102078,1.072915935,18.34057004,0.006639219,
4383.125,0.159039534,0.159225118,0,1.118710284,5.12653456,0.00719058,
4383.75,0.153621806,0.152944672,0.000677135,1.130609717,42.14244006,0.006186576,
4384.375,0.161209057,0.158862409,0.002346648,1.039255676,70.15690371,0.006620715,
4385,0.158388711,0.155313205,0.003075506,1.051898062,65.25811377,0.006124596,
4385.625,0.161502012,0.157246032,0.00425598,1.019532276,71.89041272,0.006250282,
4386.25,0.14010311,0.137225156,0.002877954,1.057525026,65.59477035,0.003752903,
4386.875,0.135669396,0.13375443,0.001914966,0.998029809,26.87879462,0.003194401,
4387.5,0.127652279,0.126734066,0.000918212,1.049699824,24.97625322,0.002707942,
4388.125,0.133136023,0.132987776,0.000148246,1.158231714,28.15731224,0.003622783,
4388.75,0.15107356,0.151432073,0,0.963286719,5.206290348,0.005065555,
4389.375,0.13843261,0.138485032,0,0.930340417,18.98427003,0.003421789,
4390,0.112252168,0.111728718,0.000523449,1.069715343,180.8044642,0.001666993,
4390.625,0.121518872,0.120903002,0.000615869,1.150111267,128.2631916,0.002457494,
4391.25,0.118025846,0.11815211,0,1.29805439,20.1950998,0.002529641,
4391.875,0.142997156,0.143541005,0,1.079427752,2.848935762,0.004582448,
4392.5,0.1593905,0.159826342,0,0.977713195,2.533118895,0.006379768,
4393.125,0.150201457,0.150244075,0,1.104071174,16.02577596,0.005625828,
4393.75,0.149262079,0.143496896,0.005765183,1.088139448,89.40549802,0.00470206,
4394.375,0.166877076,0.159789976,0.0070871,1.068296898,65.64390131,0.007073211,
4395,0.180540823,0.173845148,0.006695675,1.021510072,50.72017914,0.009381949,
4395.625,0.170315151,0.166292261,0.00402289,1.022871649,38.69031553,0.007825767,
4396.25,0.158162223,0.156168973,0.001993249,1.003453044,57.13704007,0.005969165,
4396.875,0.142935619,0.14140173,0.001533889,0.984052974,59.87654291,0.003934226,
4397.5,0.127784725,0.126522287,0.001262438,1.077199579,370.2374402,0.002763833,
4398.125,0.102560691,0.101954327,0.000606363,1.352986756,405.5717628,0.001462117,
4398.75,0.091815632,0.091489468,0.000326164,1.361020505,259.9490226,0.00095357,
4399.375,0.090758017,0.090927074,0,1.379122083,1.482200706,0.000942705,
4400,0.093155368,0.092675031,0.000480337,1.409376302,30.51428587,0.001039628,
4400.625,0.085257377,0.084165161,0.001092216,1.459541074,171.9601354,0.000732816,
4401.25,0.088209813,0.087439537,0.000770276,1.486382408,167.4602274,0.000868983,
4401.875,0.099852975,0.100032262,0,1.462089035,4.264356736,0.001463977,
4402.5,0.106669618,0.106795921,0,1.382486856,4.85847178,0.001798373,
4403.125,0.121382706,0.116589786,0.00479292,1.110134131,35.33866837,0.002057835,
4403.75,0.110121775,0.104609325,0.00551245,1.171179337,79.4583551,0.001460805,
4404.375,0.105810352,0.099624471,0.006185881,1.204905896,92.63345208,0.001312553,
4405,0.110932756,0.105533918,0.005398838,1.29069362,114.7104616,0.001712791,
4405.625,0.130208111,0.126594328,0.003613784,1.372365655,109.0992137,0.003545038,
4406.25,0.139004597,0.136298255,0.002706342,1.439079365,52.36677897,0.00496792,
4406.875,0.150579025,0.151010676,0,1.446169542,2.723357133,0.007520554,
4407.5,0.156966239,0.157500729,0,1.334338045,3.438714307,0.008211002,
4408.125,0.156940995,0.156937952,3.04336E-06,1.287086399,14.98906132,0.007807637,
4408.75,0.134981669,0.134933148,4.8521E-05,1.539820981,28.52944644,0.005104402,
4409.375,0.132582509,0.12994984,0.002632669,1.574816612,59.25345278,0.004492582,
4410,0.135355104,0.132707697,0.002647406,1.542097998,75.65742576,0.004785768,
4410.625,0.122842944,0.119138798,0.003704146,1.588035222,92.01712463,0.003215373,
4411.25,0.086216326,0.081315303,0.004901024,1.980228678,77.13819944,0.000900105,
4411.875,0.060249653,0.054200954,0.006048698,2.216987458,68.99497994,0.000255054,
4412.5,0.061229203,0.055919517,0.005309686,1.948977031,84.74389239,0.000247654,
4413.125,0.083716946,0.078933894,0.004783052,1.385050046,100.5023293,0.00059054,
4413.75,0.102942114,0.102434077,0.000508037,1.338173962,172.0101585,0.001473317,
4414.375,0.11436725,0.114614251,0,1.166704724,1.503692612,0.002013332,
4415,0.144827316,0.145016095,0,1.008575584,2.358381667,0.004460395,
4415.625,0.150942233,0.149368304,0.001573928,1.089830769,66.45716385,0.005425185,
4416.25,0.155014479,0.1527381,0.002276378,1.100899644,161.4622295,0.005998524,
4416.875,0.132877178,0.130368435,0.002508743,1.150172693,247.549046,0.003346682,
4417.5,0.116707524,0.109523337,0.007184187,1.225396062,80.57114865,0.001936136,
4418.125,0.109404062,0.108718674,0.000685389,1.87398765,301.6353517,0.002618283,
4418.75,0.10154746,0.101071088,0.000476372,2.036850844,280.0370765,0.002125569,
4419.375,0.10371184,0.100974936,0.002736904,2.004250569,244.6849492,0.002117155,
4420,0.101275568,0.096406039,0.004869529,2.34494962,231.8202438,0.002327754,
4420.625,0.10267606,0.09585361,0.006822451,2.894951667,156.7354713,0.00297608,
4421.25,0.105543582,0.099792982,0.0057506,3.212451832,77.22759435,0.003251155,
4421.875,0.109351207,0.105917449,0.003433758,3.090193569,62.83000666,0.003894647,
4422.5,0.111758559,0.109334268,0.002424291,2.748186452,103.2418962,0.003930777,
4423.125,0.113965259,0.111907228,0.002058031,2.59730581,109.7917318,0.004075549,
4423.75,0.115960304,0.113843906,0.002116399,2.407405858,135.8345373,0.004047491,
4424.375,0.115336929,0.111368072,0.003968857,2.513424907,92.687068,0.003887733,
4425,0.113600292,0.112873163,0.000727129,3.147158737,755.3318177,0.005109954,
4425.625,0.1063576,0.104386192,0.001971408,3.467751417,716.0812786,0.004194824,
4426.25,0.104014924,0.099718341,0.004296583,2.885076392,211.8539767,0.003005665,
4426.875,0.123726123,0.118760451,0.004965673,2.006059457,174.9275617,0.004176585,
4427.5,0.144498066,0.139135032,0.005363033,1.734783942,307.8893164,0.007285376,
4428.125,0.143631319,0.13964665,0.003984669,1.740924983,254.2178535,0.006783596,
4428.75,0.137750622,0.134648387,0.003102235,1.745253622,259.887578,0.00579927,
4429.375,0.142270267,0.137285251,0.004985016,1.540636934,114.9521527,0.005554229,
4430,0.161137389,0.160911691,0.000225698,1.612617493,99.75393373,0.010811396,
4430.625,0.147820952,0.148157849,0,1.750259883,25.99644093,0.008433371,
4431.25,0.134429056,0.125727104,0.008701952,1.397491866,54.11801828,0.003659864,
4431.875,0.114897492,0.110335423,0.004562069,1.681637501,91.16531201,0.002528254,
4432.5,0.109594704,0.104182974,0.00541173,1.541512786,80.94941802,0.001872281,
4433.125,0.113071577,0.108030479,0.005041098,1.389891703,74.56439794,0.001928974,
4433.75,0.124049414,0.119699736,0.004349678,1.311149363,84.46709982,0.002717228,
4434.375,0.129174299,0.121836312,0.007337986,1.396569141,82.60927333,0.00327516,
4435,0.114119534,0.104685122,0.009434412,1.438307099,74.96285572,0.002172591,
4435.625,0.116013387,0.108071443,0.007941944,1.331514098,67.8712407,0.001999573,
4436.25,0.133323646,0.132316552,0.001007094,1.306225364,278.789338,0.004004622,
