DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
6101.0,0.174,61.49,96.12,0.009,2.71,0.0,81.29,2.427,0.0423,0.0002,0.0137,0.0674,0.0457,0.0021,0.1546,0.006,0.0,0.0001,0.0,0.0003,1e-05
6101.5,0.18,61.42,93.65,0.008,2.66,0.0,83.51,2.421,0.0408,0.0002,0.0116,0.0629,0.0419,0.0021,0.1773,0.0061,0.0,0.0001,0.0,0.0004,1e-05
6102.0,0.175,61.48,95.27,0.01,2.62,0.0,79.84,2.427,0.049,0.0002,0.0169,0.0713,0.048,0.0023,0.2567,0.009,0.0,0.0001,0.0,0.0003,1e-05
6102.5,0.166,61.66,98.1,0.012,2.59,0.0,77.32,2.439,0.0563,0.0003,0.0254,0.077,0.0514,0.0024,0.3401,0.013,0.0,0.0001,0.0,0.0003,1e-05
6103.0,0.17,61.68,100.46,0.014,2.69,0.0,76.21,2.438,0.0463,0.0003,0.017,0.0862,0.0554,0.003,0.1964,0.0068,0.0,0.0001,0.0,0.0005,1e-05
6103.5,0.177,61.6,98.12,0.015,2.8,0.0,75.53,2.428,0.0394,0.0003,0.0117,0.0985,0.0655,0.0037,0.0994,0.0036,0.0,0.0001,0.0,0.0007,1e-05
6104.0,0.184,61.58,98.05,0.017,2.9,0.0,78.34,2.414,0.037,0.0004,0.0101,0.129,0.0923,0.0052,0.0699,0.0023,0.0,0.0001,0.0,0.0007,1e-05
6104.5,0.187,61.77,101.37,0.018,2.96,0.0,77.11,2.409,0.036,0.0004,0.0095,0.1446,0.106,0.0061,0.0629,0.0018,0.0,0.0001,0.0,0.0008,1e-05
6105.0,0.184,61.96,110.07,0.02,2.87,0.0,71.76,2.412,0.0469,0.0004,0.0135,0.1671,0.1253,0.007,0.1422,0.003,0.0,0.0001,0.0,0.0008,1e-05
6105.5,0.175,62.3,119.78,0.023,2.78,0.0,64.72,2.423,0.0592,0.0006,0.0249,0.1957,0.1493,0.0078,0.3322,0.0064,0.0,0.0002,0.0,0.0006,1e-05
6106.0,0.16,62.9,127.69,0.029,2.77,0.115,57.21,2.445,0.3733,0.0313,0.0522,0.0452,0.0541,0.0338,0.2202,0.0139,0.0001,0.0182,0.0,0.0,0.03876512125134468
6106.5,0.141,63.5,128.84,0.036,2.78,0.103,50.57,2.472,0.2806,0.0458,0.0734,0.0756,0.0707,0.0324,0.2768,0.0209,0.0004,0.0171,0.0,0.0,0.07166071981191635
6107.0,0.132,64.1,125.14,0.045,2.76,0.099,44.71,2.493,0.2366,0.0528,0.0818,0.1035,0.0824,0.0401,0.2331,0.0209,0.0006,0.0153,0.0001,0.0001,0.09127745032310486
6107.5,0.128,64.51,121.87,0.049,2.7,0.097,41.93,2.502,0.2338,0.0554,0.0943,0.1147,0.0864,0.0437,0.2564,0.0242,0.0008,0.0151,0.0001,0.0001,0.10965454578399658
6108.0,0.128,64.42,125.13,0.05,2.71,0.097,40.59,2.506,0.2,0.0502,0.0806,0.1095,0.08,0.0434,0.2178,0.018,0.0007,0.0124,0.0001,0.0001,0.09252966940402985
6108.5,0.13,64.07,128.94,0.046,2.78,0.098,41.47,2.501,0.1816,0.0452,0.0656,0.0941,0.0711,0.0374,0.167,0.0136,0.0005,0.0112,0.0001,0.0001,0.07105590403079987
6109.0,0.142,63.71,130.45,0.041,2.86,0.105,42.55,2.484,0.1975,0.0367,0.0459,0.0787,0.0648,0.0371,0.0979,0.0076,0.0002,0.0111,0.0,0.0,0.047306302934885025
6109.5,0.162,63.54,126.81,0.04,2.88,0.118,43.27,2.455,0.3178,0.0344,0.0406,0.0821,0.0829,0.0606,0.0631,0.0056,0.0001,0.0163,0.0,0.0,0.019191116094589233
6110.0,0.175,63.72,123.52,0.043,2.89,0.127,42.13,2.431,0.5283,0.0437,0.0534,0.1126,0.1393,0.1184,0.061,0.0074,0.0001,0.0311,0.0,0.0,0.009340882301330566
6110.5,0.178,64.34,124.01,0.046,2.92,0.13,38.78,2.424,0.6355,0.054,0.0654,0.1556,0.1978,0.1643,0.0597,0.0089,0.0002,0.0476,0.0,0.0,0.005484880413860083
6111.0,0.162,64.93,125.08,0.048,2.94,0.119,34.97,2.444,0.4797,0.071,0.0781,0.193,0.2072,0.1211,0.0678,0.0115,0.0004,0.0415,0.0001,0.0,0.010183275677263737
6111.5,0.144,65.51,127.89,0.048,2.96,0.107,31.54,2.47,0.2899,0.072,0.0779,0.1647,0.152,0.0722,0.067,0.0118,0.0006,0.0281,0.0002,0.0001,0.020540956407785416
6112.0,0.131,65.93,133.03,0.048,2.93,0.099,30.03,2.493,0.1793,0.0602,0.0705,0.1221,0.1018,0.0479,0.074,0.011,0.0008,0.0184,0.0002,0.0001,0.032695699483156204
6112.5,0.128,65.58,137.87,0.044,2.89,0.096,31.07,2.503,0.1281,0.0402,0.0536,0.0816,0.064,0.0321,0.0794,0.0079,0.0006,0.0114,0.0001,0.0001,0.03256966918706894
6113.0,0.135,64.94,133.85,0.037,2.85,0.099,33.65,2.496,0.1274,0.0269,0.0399,0.0562,0.0439,0.0234,0.0642,0.0051,0.0003,0.0087,0.0,0.0,0.03337806463241577
6113.5,0.141,64.2,128.51,0.031,2.81,0.102,38.96,2.485,0.1555,0.0228,0.0369,0.0432,0.0352,0.0189,0.0704,0.0052,0.0002,0.0086,0.0,0.0,0.03847743943333626
6114.0,0.147,63.46,123.14,0.024,2.78,0.105,45.52,2.476,0.1743,0.0169,0.029,0.0274,0.0233,0.0135,0.0619,0.0044,0.0001,0.0075,0.0,0.0,0.037961818277835846
6114.5,0.148,62.72,123.97,0.021,2.78,0.106,52.68,2.471,0.1891,0.0163,0.028,0.0221,0.0201,0.0117,0.0822,0.0053,0.0001,0.0069,0.0,0.0,0.04450463131070137
6115.0,0.142,62.95,125.37,0.024,2.78,0.102,54.37,2.478,0.1895,0.02,0.0345,0.0283,0.0246,0.0127,0.1225,0.0081,0.0001,0.008,0.0,0.0,0.06437160819768906
6115.5,0.133,63.47,126.76,0.031,2.78,0.097,46.7,2.496,0.1497,0.023,0.039,0.0395,0.0303,0.0156,0.112,0.0079,0.0002,0.0071,0.0,0.0,0.0705387145280838
