DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR,K_SDR_PRE
2198.5,0.209,118.3,-999.25,0.363,3.16,0.296,1.89,2.353,-999.25,43.5732,143.5686,114.8656,21.8896,36.2846,-999.25,4.3171,9.4773,2.2622,4.5513,0.7898,,
2199.0,0.208,118.83,-999.25,0.359,3.16,0.293,2.05,2.355,-999.25,45.7056,153.6403,147.9376,20.651,34.7825,-999.25,4.6627,12.2317,2.2464,5.3465,0.7749,,
2199.5,0.213,120.18,-999.25,0.386,3.18,0.312,1.77,2.345,-999.25,54.1411,233.2472,134.4773,25.0975,40.9057,-999.25,4.76,9.8914,2.9063,5.0598,0.9264,,
2200.0,0.218,121.41,-999.25,0.385,3.15,0.313,1.64,2.337,-999.25,67.2568,309.8739,150.4017,30.9257,52.1305,-999.25,7.2876,13.6507,4.8026,6.081,0.9011,,
2200.5,0.221,122.46,-999.25,0.389,3.15,0.316,1.63,2.331,-999.25,81.1114,428.032,182.7034,34.4476,59.5083,-999.25,9.0541,17.2866,6.0057,6.813,0.9119,,
2201.0,0.219,123.4,-999.25,0.38,3.13,0.31,1.66,2.335,-999.25,86.9769,449.1182,223.307,31.5636,55.5618,-999.25,14.8424,32.0258,9.556,10.3287,0.8589,,
2201.5,0.219,123.9,-999.25,0.391,3.13,0.317,1.57,2.335,-999.25,89.8643,475.9611,201.5185,30.6499,53.6087,-999.25,14.1238,27.4786,11.1374,9.9826,0.9758,,
2202.0,0.218,123.98,-999.25,0.395,3.12,0.319,1.53,2.337,-999.25,85.2761,416.6193,178.1195,28.5699,49.7434,-999.25,13.5421,24.529,12.2788,10.0212,1.0585,,
2202.5,0.221,125.19,-999.25,0.372,3.12,0.306,1.52,2.332,-999.25,124.8302,729.3893,248.3795,32.9985,61.6617,-999.25,40.7983,77.3033,24.2841,15.8115,0.8368,,
2203.0,0.226,126.78,-999.25,0.386,3.09,0.316,1.47,2.324,-999.25,149.5068,934.1575,319.6332,38.1324,72.5967,-999.25,43.4134,85.1997,36.2119,16.9469,0.8598,,
2203.5,0.236,127.05,-999.25,0.404,3.09,0.331,1.39,2.307,-999.25,158.6325,1083.6318,297.8154,55.6578,110.3907,-999.25,24.4694,38.0422,26.1903,8.851,0.9726,,
2204.0,0.239,125.97,-999.25,0.427,3.09,0.0,1.3,2.301,-999.25,35.4449,108.3432,9.5992,7.4807,58.54,-999.25,0.3928,0.6416,0.0316,0.0505,0.2717,,
2204.5,0.234,124.14,-999.25,0.416,3.12,0.0,1.43,2.309,-999.25,31.6532,78.6623,6.9114,5.741,51.5691,-999.25,0.3408,0.6119,0.0219,0.0511,0.2501,,
2205.0,0.221,122.99,-999.25,0.378,3.11,0.31,1.56,2.332,-999.25,83.7073,398.4073,183.0704,34.271,60.866,-999.25,14.5055,26.2642,9.8172,9.0524,0.8369,,
2205.5,0.216,123.19,-999.25,0.375,3.12,0.306,1.58,2.341,-999.25,80.9559,382.1753,179.076,27.3333,47.2216,-999.25,18.3467,34.9918,11.8439,11.3773,0.8354,,
2206.0,0.213,123.42,-999.25,0.375,3.11,0.305,1.56,2.345,-999.25,75.6606,332.5623,175.1714,25.1974,42.686,-999.25,19.7189,37.5067,13.8707,12.7119,0.8323,,
2206.5,0.218,124.01,-999.25,0.396,3.13,0.32,1.56,2.337,-999.25,86.7978,449.0339,191.5152,28.8339,50.3558,-999.25,13.0139,24.8957,11.2614,9.9143,1.0674,,
2207.0,0.221,124.19,-999.25,0.402,3.13,0.324,1.55,2.333,-999.25,89.4291,483.6136,193.4864,30.7743,55.0589,-999.25,11.3427,21.2767,10.4088,8.7449,1.1993,,
2207.5,0.226,123.74,-999.25,0.402,3.18,0.326,1.48,2.323,-999.25,107.6254,710.6527,173.9456,39.657,71.434,-999.25,11.7448,17.8097,8.5286,6.2644,1.0835,,
2208.0,0.228,122.87,-999.25,0.396,3.22,0.323,1.45,2.321,-999.25,115.432,786.2947,152.7197,44.1139,77.2709,-999.25,12.1328,16.4063,7.3811,5.3781,0.9698,,
2208.5,0.228,122.59,-999.25,0.373,3.25,0.309,1.5,2.32,-999.25,159.197,1142.998,177.4843,46.8959,85.5306,-999.25,23.1068,32.8916,9.1415,7.3125,0.8263,,
2209.0,0.224,123.12,-999.25,0.37,3.24,0.306,1.61,2.327,-999.25,150.6859,1066.9074,213.2442,38.4966,71.8043,-999.25,26.4858,46.6204,9.9341,9.4838,0.8384,,
2209.5,0.223,123.57,-999.25,0.358,3.22,0.298,1.68,2.329,-999.25,159.6366,1098.0179,244.9553,35.5377,71.3736,-999.25,36.5268,72.3251,11.4978,11.7296,0.9174,,
2210.0,0.222,123.78,-999.25,0.349,3.2,0.292,1.58,2.33,-999.25,154.5469,1002.8481,202.4546,33.3798,72.502,-999.25,52.0194,89.0567,15.5608,12.766,1.0276,,
2210.5,0.222,123.76,-999.25,0.358,3.18,0.298,1.52,2.33,-999.25,139.553,868.0532,192.8756,34.6661,69.9682,-999.25,42.9348,70.249,16.3834,12.2967,0.9113,,
2211.0,0.22,124.04,-999.25,0.366,3.15,0.302,1.52,2.334,-999.25,120.3192,699.8129,196.9035,31.8792,60.1206,-999.25,37.3894,64.2482,18.0649,13.2641,0.8469,,
2211.5,0.219,125.09,-999.25,0.382,3.13,0.311,1.48,2.335,-999.25,120.1426,688.2224,221.9021,30.8561,55.0223,-999.25,33.7351,60.8335,23.9436,14.9906,0.8626,,
2212.0,0.225,126.48,-999.25,0.361,3.12,0.301,1.48,2.325,-999.25,175.8362,1224.42,297.0032,37.404,79.3533,-999.25,89.0201,160.8517,39.5632,19.2677,0.9012,,
2212.5,0.235,127.65,-999.25,0.386,3.1,0.319,1.47,2.309,-999.25,199.2595,1571.7411,419.8647,53.5628,109.5761,-999.25,53.0297,103.7482,37.5261,14.5871,0.7913,,
2213.0,0.241,127.53,-999.25,0.392,3.08,0.325,1.38,2.299,-999.25,193.3153,1391.6538,366.6247,69.1575,139.681,-999.25,39.9316,62.0551,34.7895,10.2389,0.7614,,
2213.5,0.236,125.95,-999.25,0.408,3.04,0.333,1.31,2.306,-999.25,122.1086,603.1001,201.3041,57.1935,110.1209,-999.25,14.9158,18.0749,19.8778,6.3354,1.0584,,
2214.0,0.222,124.03,-999.25,0.373,3.05,0.307,1.49,2.33,-999.25,83.5853,353.6113,194.2852,34.9516,64.7904,-999.25,21.6587,37.0826,16.8908,11.8089,0.8268,,
2214.5,0.208,123.02,-999.25,0.359,3.08,0.293,1.75,2.354,-999.25,57.4646,231.3936,205.359,20.9423,35.5217,-999.25,19.1797,45.8695,10.5905,14.0615,0.7801,,
2215.0,0.204,122.88,-999.25,0.356,3.12,0.29,1.76,2.361,-999.25,59.5902,254.9087,189.3957,18.1554,29.0855,-999.25,23.4617,54.1948,10.9953,14.8974,0.7357,,
2215.5,0.211,122.61,-999.25,0.367,3.16,0.299,1.78,2.35,-999.25,74.7069,364.5406,206.3503,22.7094,38.2555,-999.25,16.8224,40.1332,8.1676,11.8828,0.7938,,
2216.0,0.215,121.96,-999.25,0.343,3.19,0.286,1.79,2.343,-999.25,99.2465,503.2882,178.6991,25.0239,52.2269,-999.25,25.1899,52.0598,7.2944,10.0332,0.9871,,
2216.5,0.213,121.46,-999.25,0.342,3.23,0.285,1.84,2.345,-999.25,110.1885,581.9635,173.7758,23.8574,49.15,-999.25,24.0988,50.5491,6.0751,9.2636,0.977,,
2217.0,0.206,120.76,-999.25,0.335,3.25,0.278,1.88,2.358,-999.25,91.1222,457.8316,138.1093,17.872,35.6433,-999.25,23.9154,48.8046,5.1781,8.5603,0.896,,
2217.5,0.205,119.69,-999.25,0.365,3.3,0.296,1.87,2.36,-999.25,80.9101,425.6494,127.2992,18.023,28.8332,-999.25,11.1504,22.8541,3.4456,6.7752,0.7569,,
2218.0,0.203,118.1,-999.25,0.364,3.38,0.295,1.89,2.363,-999.25,88.7934,485.15,95.9218,16.7749,26.483,-999.25,8.8141,15.7958,2.2304,4.6971,0.7361,,
2218.5,0.195,116.97,-999.25,0.391,3.46,0.309,1.96,2.376,-999.25,64.2709,377.3235,64.2135,11.1512,16.7479,-999.25,4.0849,6.7249,1.0896,3.0305,1.121,,
2219.0,0.184,117.08,-999.25,0.377,3.47,0.296,2.04,2.396,-999.25,57.5803,297.9245,64.0368,7.7227,9.8308,-999.25,6.7361,11.5743,1.5546,4.657,0.7322,,
2219.5,0.179,118.3,-999.25,0.377,3.41,0.295,2.15,2.403,-999.25,49.274,228.2816,89.2722,7.1446,7.968,-999.25,7.7271,16.1909,2.1243,7.3744,0.7201,,
2220.0,0.184,119.39,-999.25,0.369,3.32,0.292,2.07,2.395,-999.25,46.7937,199.7394,114.2993,9.0377,10.5064,-999.25,9.6939,22.7261,3.1575,9.1985,0.6298,,
2220.5,0.191,119.59,-999.25,0.389,3.28,0.307,1.96,2.384,-999.25,41.0639,163.2549,100.2135,10.0155,13.4835,-999.25,5.3472,12.1981,2.7477,7.5447,1.0778,,
2221.0,0.191,119.84,-999.25,0.391,3.27,0.308,1.86,2.383,-999.25,42.9096,169.6025,90.4043,10.1217,13.6949,-999.25,6.1043,12.5475,3.3624,7.918,1.1479,,
2221.5,0.193,120.09,-999.25,0.363,3.32,0.291,1.87,2.38,-999.25,65.8074,334.317,113.853,12.1873,16.5723,-999.25,15.6937,31.5837,4.6289,9.3449,0.649,,
2222.0,0.198,120.35,-999.25,0.365,3.29,0.294,1.91,2.372,-999.25,69.3477,355.7885,134.2354,14.2358,20.7703,-999.25,13.6293,29.8743,4.2932,9.0175,0.6943,,
2222.5,0.206,120.55,-999.25,0.368,3.23,0.298,1.89,2.358,-999.25,66.3252,312.6307,154.8476,19.0932,30.6396,-999.25,9.9844,23.2669,4.0305,7.9543,0.7686,,
2223.0,0.21,120.34,-999.25,0.401,3.16,0.32,1.87,2.352,-999.25,39.5378,155.3684,131.6233,19.8868,32.8499,-999.25,2.683,6.469,2.0962,4.6042,1.3675,,
2223.5,0.211,120.35,-999.25,0.407,3.14,0.324,1.88,2.35,-999.25,35.6006,136.973,129.0952,20.1261,34.3405,-999.25,1.9682,4.8206,1.6847,3.8918,1.6737,,
2224.0,0.208,120.48,-999.25,0.392,3.13,0.314,1.89,2.355,-999.25,38.6932,141.3778,144.3603,19.1981,30.6417,-999.25,3.4613,8.8608,2.6704,5.8729,1.0692,,
2224.5,0.208,120.31,-999.25,0.366,3.16,0.298,1.87,2.355,-999.25,51.871,203.3998,149.599,20.2823,33.2229,-999.25,7.6391,18.1189,3.8241,7.3363,0.7759,,
2225.0,0.208,120.18,-999.25,0.361,3.24,0.294,1.87,2.355,-999.25,74.907,358.4901,144.6487,20.4074,34.357,-999.25,11.2437,24.3186,3.9347,7.3092,0.7704,,
2225.5,0.203,120.45,-999.25,0.376,3.31,0.302,1.93,2.363,-999.25,79.9614,461.6864,150.1659,16.5655,25.1596,-999.25,10.6457,24.1684,3.5653,7.9458,0.8068,,
2226.0,0.198,120.91,-999.25,0.383,3.3,0.305,1.99,2.371,-999.25,69.2611,385.9122,161.2125,13.9002,19.7912,-999.25,9.6934,24.3912,3.7566,9.5305,0.9035,,
2226.5,0.2,121.14,-999.25,0.368,3.21,0.296,1.89,2.368,-999.25,55.8237,245.0416,156.5802,15.3541,22.5221,-999.25,11.8608,28.9458,5.2711,10.5102,0.7325,,
2227.0,0.209,120.96,-999.25,0.352,3.13,0.289,1.83,2.353,-999.25,55.3414,214.9017,154.5731,21.0388,37.8911,-999.25,12.2931,27.5139,5.3822,8.7682,0.8062,,
2227.5,0.213,120.78,-999.25,0.35,3.12,0.29,1.84,2.345,-999.25,60.4174,230.9538,163.7905,24.7603,47.3427,-999.25,11.196,25.052,4.9108,7.9626,0.8861,,
2228.0,0.211,121.02,-999.25,0.376,3.17,0.305,1.9,2.349,-999.25,58.8565,260.1902,186.0202,23.2868,38.2641,-999.25,6.824,17.5289,3.7081,7.3956,0.8282,,
2228.5,0.21,121.15,-999.25,0.397,3.26,0.318,1.85,2.351,-999.25,68.9651,403.4747,155.1077,20.6536,33.8646,-999.25,5.7575,12.9854,2.985,6.0485,1.2118,,
2229.0,0.201,120.94,-999.25,0.419,3.34,0.0,1.8,2.365,-999.25,28.5233,35.0222,5.2079,2.7324,9.5696,-999.25,0.5633,1.0283,0.0162,0.0696,0.2443,,
2229.5,0.194,120.66,-999.25,0.39,3.4,0.308,1.81,2.378,-999.25,88.2859,614.702,106.1142,11.5344,15.7403,-999.25,14.0331,24.7762,4.6333,9.493,1.0882,,
2230.0,0.186,120.6,-999.25,0.359,3.42,0.286,1.87,2.392,-999.25,91.9904,618.7436,116.8527,10.2254,11.6849,-999.25,32.2502,57.0837,6.2552,12.3196,0.5508,,
2230.5,0.191,120.28,-999.25,0.33,3.38,0.27,1.79,2.383,-999.25,93.4685,593.0426,91.2375,11.2639,17.7335,-999.25,43.0629,68.3371,5.8322,8.6939,0.6146,,
2231.0,0.201,120.69,-999.25,0.349,3.29,0.285,1.76,2.366,-999.25,85.2034,468.9641,116.8775,15.8239,26.0657,-999.25,24.7972,44.8065,6.1689,9.3186,0.7095,,
2231.5,0.213,121.61,-999.25,0.372,3.23,0.303,1.73,2.345,-999.25,89.3654,494.0742,167.8463,25.1887,42.6719,-999.25,14.0962,28.6833,5.9748,8.5665,0.8186,,
2232.0,0.222,122.29,-999.25,0.389,3.21,0.317,1.7,2.33,-999.25,94.3802,587.8998,201.3356,35.3291,60.8638,-999.25,8.96,18.0636,4.8466,6.3449,0.9211,,
2232.5,0.226,123.03,-999.25,0.375,3.21,0.31,1.72,2.324,-999.25,131.892,877.9395,263.7163,42.2282,77.0119,-999.25,16.3356,34.5366,7.0627,8.3222,0.8365,,
2233.0,0.225,123.43,-999.25,0.363,3.18,0.302,1.65,2.325,-999.25,136.9105,846.1811,245.5501,40.1654,78.8619,-999.25,26.1592,51.167,10.4519,10.3758,0.8804,,
2233.5,0.221,123.27,-999.25,0.331,3.15,0.281,1.58,2.332,-999.25,122.84,666.8113,154.0521,29.092,74.6958,-999.25,54.3023,84.5836,14.4296,11.7053,1.4046,,
2234.0,0.216,123.22,-999.25,0.355,3.16,0.294,1.59,2.34,-999.25,104.1925,563.8737,178.6766,27.7363,53.6235,-999.25,34.4702,61.9039,13.7438,12.5326,0.8838,,
2234.5,0.213,123.14,-999.25,0.35,3.2,0.29,1.62,2.345,-999.25,112.2456,659.4697,174.0205,24.5684,47.8485,-999.25,42.4652,76.9528,13.4072,13.0823,0.8916,,
2235.0,0.215,123.38,-999.25,0.375,3.22,0.306,1.65,2.342,-999.25,118.0696,784.4238,209.9393,27.1841,47.0585,-999.25,25.3915,51.195,10.9689,11.9886,0.8309,,
2235.5,0.216,123.69,-999.25,0.356,3.2,0.295,1.64,2.341,-999.25,127.0735,813.748,210.7932,26.9264,51.4228,-999.25,42.7271,83.236,14.1937,13.9668,0.8613,,
2236.0,0.218,124.03,-999.25,0.369,3.19,0.303,1.58,2.337,-999.25,128.5192,832.4693,218.3036,30.1064,55.0186,-999.25,35.7022,67.8645,15.6684,13.5139,0.8351,,
2236.5,0.222,124.04,-999.25,0.396,3.21,0.321,1.57,2.33,-999.25,119.6258,875.6617,211.3721,33.9725,60.5534,-999.25,16.0287,29.2737,9.7948,8.6613,1.0233,,
2237.0,0.223,123.15,-999.25,0.394,3.28,0.32,1.54,2.328,-999.25,135.2388,1120.8724,175.0473,36.5892,64.3164,-999.25,16.5289,25.4154,7.8613,6.9251,0.9646,,
2237.5,0.218,122.15,-999.25,0.396,3.33,0.32,1.5,2.337,-999.25,127.9909,1078.7299,122.3493,28.9741,49.442,-999.25,15.6144,20.9935,6.7446,6.2724,1.0855,,
2238.0,0.212,121.33,-999.25,0.359,3.39,0.295,1.53,2.348,-999.25,176.9474,1531.9753,110.8151,23.4812,41.5763,-999.25,42.8333,55.8442,9.0438,9.0001,0.8129,,
2238.5,0.208,121.18,-999.25,0.363,3.42,0.296,1.64,2.354,-999.25,172.7871,1565.0865,122.9961,20.7349,34.6313,-999.25,36.5597,53.2793,7.2377,9.0856,0.7744,,
2239.0,0.209,121.41,-999.25,0.355,3.42,0.291,1.74,2.353,-999.25,197.818,1772.7727,149.5354,21.1722,37.4262,-999.25,42.3798,69.6969,6.9091,9.7167,0.8044,,
2239.5,0.212,121.67,-999.25,0.351,3.38,0.29,1.8,2.347,-999.25,194.041,1569.1962,177.073,23.5976,44.3666,-999.25,38.3637,70.5798,6.5755,9.7863,0.8591,,
2240.0,0.215,121.96,-999.25,0.363,3.33,0.298,1.72,2.342,-999.25,158.3071,1203.1678,179.9672,27.0788,48.7244,-999.25,28.6182,52.3827,7.2386,9.5033,0.8334,,
2240.5,0.215,122.26,-999.25,0.367,3.25,0.301,1.66,2.342,-999.25,118.925,766.7116,173.1017,27.0017,47.6712,-999.25,23.7485,43.8007,8.3728,9.9077,0.8175,,
2241.0,0.214,122.45,-999.25,0.379,3.21,0.308,1.67,2.345,-999.25,90.8762,519.5789,175.1125,25.2502,42.2866,-999.25,15.4827,30.9438,7.7807,9.6862,0.8611,,
2241.5,0.212,122.59,-999.25,0.37,3.18,0.302,1.71,2.347,-999.25,86.936,463.9683,189.1755,24.2478,41.1742,-999.25,18.5963,39.7389,8.7233,11.1832,0.814,,
2242.0,0.217,122.63,-999.25,0.382,3.21,0.311,1.7,2.339,-999.25,98.3652,607.0827,199.841,28.9138,49.5231,-999.25,13.8959,28.8132,6.8466,8.8487,0.8647,,
2242.5,0.22,122.91,-999.25,0.391,3.21,0.317,1.68,2.334,-999.25,99.1653,647.7053,204.089,31.6847,54.8381,-999.25,11.4021,23.0816,6.3392,7.7069,0.962,,
2243.0,0.22,122.81,-999.25,0.374,3.2,0.307,1.7,2.334,-999.25,108.9552,661.5195,219.4802,32.7377,58.2926,-999.25,17.0151,35.533,7.8067,9.3794,0.838,,
2243.5,0.219,122.49,-999.25,0.383,3.18,0.312,1.72,2.336,-999.25,87.5463,490.5164,209.4153,30.9621,53.3378,-999.25,10.9855,24.0566,6.0784,8.1734,0.874,,
2244.0,0.215,121.96,-999.25,0.385,3.17,0.312,1.72,2.342,-999.25,70.2697,347.5959,176.2824,26.8858,45.0862,-999.25,8.5452,18.3964,5.2888,7.598,0.9084,,
2244.5,0.215,122.03,-999.25,0.414,3.18,0.0,1.71,2.342,-999.25,18.1058,34.2392,5.452,3.4574,20.1993,-999.25,0.3207,0.5727,0.0147,0.0592,0.2384,,
2245.0,0.214,122.32,-999.25,0.412,3.18,0.0,1.72,2.344,-999.25,17.0053,34.0462,5.1447,3.2394,19.1265,-999.25,0.3319,0.5819,0.0139,0.0568,0.2352,,
2245.5,0.216,122.73,-999.25,0.383,3.19,0.311,1.73,2.341,-999.25,86.2163,487.2615,207.3851,27.0444,45.836,-999.25,12.5405,28.0835,6.8816,9.4323,0.8775,,
2246.0,0.215,122.68,-999.25,0.386,3.19,0.312,1.7,2.342,-999.25,86.2976,490.3568,192.248,26.5723,44.7667,-999.25,12.202,26.1018,7.0028,9.1067,0.9294,,
2246.5,0.213,122.55,-999.25,0.38,3.2,0.308,1.66,2.346,-999.25,86.8994,477.828,171.8819,24.3595,40.4564,-999.25,15.6462,31.253,8.3577,10.1297,0.87,,
2247.0,0.209,122.67,-999.25,0.396,3.2,0.317,1.65,2.353,-999.25,74.317,386.3072,148.4243,19.5485,31.5192,-999.25,10.7787,21.3743,7.5679,9.7766,1.1994,,
2247.5,0.205,123.43,-999.25,0.376,3.19,0.303,1.64,2.359,-999.25,84.6316,440.6988,180.7118,18.8623,28.5379,-999.25,25.9642,53.5654,14.2564,15.9605,0.8116,,
2248.0,0.205,123.26,-999.25,0.388,3.19,0.31,1.62,2.359,-999.25,79.0913,388.8658,159.3807,18.0544,27.3054,-999.25,17.85,35.5902,12.4754,14.0827,1.0049,,
2248.5,0.205,122.93,-999.25,0.393,3.21,0.314,1.59,2.36,-999.25,77.7663,384.2286,136.3136,17.3183,26.4723,-999.25,15.2567,28.0488,10.9556,12.3531,1.1287,,
2249.0,0.206,122.39,-999.25,0.403,3.27,0.32,1.59,2.357,-999.25,82.4075,475.8973,112.1292,17.2566,28.0546,-999.25,11.1543,18.2974,7.3801,8.772,1.5369,,
2249.5,0.208,122.09,-999.25,0.375,3.33,0.303,1.57,2.355,-999.25,127.4089,965.1723,127.908,20.3612,32.4439,-999.25,29.9719,46.2989,9.9055,10.7162,0.8234,,
2250.0,0.209,122.17,-999.25,0.375,3.39,0.303,1.55,2.352,-999.25,163.7093,1517.7509,126.5065,21.5782,34.9988,-999.25,38.7554,54.608,10.5194,10.5642,0.8269,,
2250.5,0.214,122.69,-999.25,0.366,3.43,0.3,1.56,2.344,-999.25,243.9636,2785.9385,155.8118,26.1282,46.2131,-999.25,62.3773,86.7585,11.8369,11.2154,0.8194,,
2251.0,0.221,122.68,-999.25,0.387,3.45,0.315,1.6,2.332,-999.25,229.9749,3006.6564,181.7175,34.1213,59.2108,-999.25,30.4889,43.2679,7.1295,7.4635,0.9036,,
2251.5,0.224,121.98,-999.25,0.391,3.45,0.318,1.61,2.328,-999.25,208.1547,2603.3768,167.2938,38.0761,65.2414,-999.25,20.2293,27.2814,4.8905,5.4517,0.9223,,
2252.0,0.218,121.33,-999.25,0.367,3.44,0.302,1.62,2.337,-999.25,230.305,2345.3177,146.2889,31.0391,55.0539,-999.25,33.5498,46.3087,6.5206,7.4772,0.8352,,
2252.5,0.208,121.04,-999.25,0.369,3.42,0.3,1.69,2.353,-999.25,164.3147,1474.0951,131.2857,21.0106,34.4234,-999.25,28.5342,44.4164,6.0659,8.4979,0.7925,,
2253.0,0.207,121.44,-999.25,0.354,3.39,0.29,1.79,2.356,-999.25,169.1814,1381.2212,156.5122,19.6368,34.1283,-999.25,38.0809,68.1978,6.5646,10.0965,0.7754,,
2253.5,0.209,121.98,-999.25,0.369,3.35,0.3,1.74,2.352,-999.25,142.7869,1134.4442,171.5465,21.8306,36.1465,-999.25,27.948,52.6186,7.2479,10.4248,0.7966,,
2254.0,0.213,122.24,-999.25,0.361,3.3,0.297,1.7,2.345,-999.25,142.0438,1026.6794,176.6482,25.0133,44.6001,-999.25,31.1338,57.6819,8.4294,10.5841,0.819,,
2254.5,0.214,122.37,-999.25,0.37,3.27,0.303,1.67,2.344,-999.25,122.8981,842.3764,176.1965,25.9525,44.744,-999.25,23.8941,44.5801,8.3397,10.1287,0.8156,,
2255.0,0.215,122.58,-999.25,0.371,3.25,0.303,1.66,2.342,-999.25,119.1636,786.9444,182.2384,26.9002,46.7837,-999.25,23.8159,45.0297,8.974,10.4105,0.8232,,
2255.5,0.219,123.19,-999.25,0.374,3.24,0.307,1.63,2.335,-999.25,134.2904,953.7314,208.5513,31.4645,56.1045,-999.25,25.2812,47.8051,10.0403,10.4782,0.8351,,
2256.0,0.22,124.0,-999.25,0.38,3.21,0.31,1.59,2.334,-999.25,129.0899,894.947,222.9697,31.9674,56.9042,-999.25,26.2883,50.113,12.9635,11.6238,0.8489,,
2256.5,0.221,124.92,-999.25,0.383,3.18,0.313,1.56,2.331,-999.25,136.9351,967.2199,255.7677,33.5055,60.5877,-999.25,30.4757,59.8512,17.2403,13.203,0.8608,,
2257.0,0.22,125.06,-999.25,0.366,3.14,0.302,1.55,2.335,-999.25,131.8524,820.8847,249.2691,31.2333,59.1925,-999.25,48.6317,93.8906,23.5517,16.5671,0.845,,
2257.5,0.219,124.7,-999.25,0.357,3.13,0.296,1.55,2.336,-999.25,121.1558,707.7818,222.7159,29.6623,58.5456,-999.25,52.1066,95.76,22.3967,16.189,0.8818,,
2258.0,0.216,124.08,-999.25,0.362,3.14,0.298,1.56,2.341,-999.25,103.5888,561.2181,202.2848,27.1327,49.9084,-999.25,38.1413,71.5295,18.3325,15.023,0.8343,,
2258.5,0.213,123.44,-999.25,0.371,3.16,0.303,1.57,2.345,-999.25,93.1222,488.6499,179.7211,25.2724,43.3636,-999.25,26.1567,48.9679,14.204,13.1243,0.8172,,
2259.0,0.214,123.01,-999.25,0.377,3.21,0.307,1.62,2.345,-999.25,100.3153,592.2784,178.8835,25.3976,42.8591,-999.25,21.2021,40.5991,10.6016,11.297,0.8481,,
2259.5,0.212,122.81,-999.25,0.375,3.23,0.305,1.61,2.347,-999.25,105.7634,656.1785,165.4723,23.9163,39.9004,-999.25,24.0169,43.7862,10.699,11.4195,0.8293,,
2260.0,0.213,122.99,-999.25,0.368,3.27,0.301,1.55,2.346,-999.25,134.8846,968.8149,156.1093,24.6912,42.5074,-999.25,38.1933,61.4749,13.4118,12.1987,0.8047,,
2260.5,0.215,123.5,-999.25,0.375,3.29,0.305,1.49,2.343,-999.25,156.3169,1251.1475,157.8112,26.4133,45.4218,-999.25,44.2085,66.3987,16.5645,12.6331,0.8341,,
2261.0,0.22,124.52,-999.25,0.395,3.31,0.319,1.49,2.334,-999.25,174.7612,1737.0435,189.026,30.3901,53.6907,-999.25,33.6526,51.2271,15.7359,10.9413,1.0217,,
2261.5,0.228,125.37,-999.25,0.419,3.32,0.0,1.45,2.32,-999.25,93.6866,171.1522,6.9901,4.911,36.966,-999.25,0.9153,1.8554,0.0205,0.0479,0.2517,,
2262.0,0.235,125.15,-999.25,0.424,3.34,0.0,1.37,2.307,-999.25,151.7047,221.2666,8.6672,6.6047,50.7307,-999.25,0.9998,2.2203,0.0265,0.0526,0.2657,,
2262.5,0.239,124.25,-999.25,0.419,3.36,0.0,1.29,2.302,-999.25,181.6374,227.5216,7.5637,6.8894,62.3724,-999.25,0.983,2.2872,0.033,0.0531,0.256,,
2263.0,0.232,123.06,-999.25,0.424,3.36,0.0,1.36,2.314,-999.25,139.0642,166.6618,8.0922,6.3065,41.8409,-999.25,0.867,1.9106,0.033,0.0639,0.2636,,
2263.5,0.221,121.8,-999.25,0.397,3.34,0.321,1.54,2.331,-999.25,130.4223,1153.8698,131.8636,33.94,58.0374,-999.25,12.4347,16.8877,4.9351,5.0168,1.0511,,
2264.0,0.211,121.14,-999.25,0.373,3.32,0.303,1.58,2.349,-999.25,115.6887,798.0181,114.5937,23.0486,38.0685,-999.25,20.6654,30.7416,6.8968,7.9305,0.816,,
2264.5,0.203,120.98,-999.25,0.35,3.3,0.286,1.64,2.363,-999.25,97.9901,586.186,105.7503,17.0526,28.6605,-999.25,31.7333,49.9135,7.9652,9.6963,0.739,,
2265.0,0.201,121.49,-999.25,0.35,3.27,0.285,1.61,2.367,-999.25,84.9962,471.0588,109.1024,15.9387,25.611,-999.25,35.6249,57.2694,10.0592,11.3768,0.7139,,
