DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR,K_SDR_0919,K_SDR_PRE
9687.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9688.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9688.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9689.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9689.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9690.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9690.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9691.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9691.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9692.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9692.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9693.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9693.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9694.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9694.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9695.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9695.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9696.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9696.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9697.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9697.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9698.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9698.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9699.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9699.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9700.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9700.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9701.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9701.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9702.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9702.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9703.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9703.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9704.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9704.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9705.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9705.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9706.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9706.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9707.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9707.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9708.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9708.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9709.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9709.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9710.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9710.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9711.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9711.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9712.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9712.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9713.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9713.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9714.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9714.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9715.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9715.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9716.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9716.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9717.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9717.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9718.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9718.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9719.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9719.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9720.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9720.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9721.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9721.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9722.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9722.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9723.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9723.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9724.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9724.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9725.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9725.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9726.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9726.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9727.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9727.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9728.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9728.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9729.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9729.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9730.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9730.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9731.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9731.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9732.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9732.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9733.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9733.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9734.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9734.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9735.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9735.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9736.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9736.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9737.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9737.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9738.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9738.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9739.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9739.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9740.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9740.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9741.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9741.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9742.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9742.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9743.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9743.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9744.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9744.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9745.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9745.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9746.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9746.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9747.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9747.5,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
9748.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-9999.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,,,
