DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RHOB_D,RESD_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
4626.0,0.122,76.94,71.04,0.196,2.52,0.164,2.449,11.65,27.07,48.1667,25.9903,31.8993,12.6002,6.3148,13.4602,39.1145,8.6451,10.8325,2.9979,1.5304,0.28610071539878845
4626.5,0.125,76.61,64.76,0.196,2.47,0.164,2.443,11.82,37.6793,59.7344,35.4699,39.3393,15.8347,7.3261,20.8768,63.4708,12.4835,13.4587,3.7655,1.7518,0.3586544990539551
4627.0,0.125,76.47,65.9,0.194,2.49,0.163,2.444,11.89,34.0244,54.5443,30.6808,37.4346,15.3368,7.0911,17.655,51.2386,10.3507,12.5141,3.4738,1.5717,0.3351060152053833
4627.5,0.117,76.61,72.03,0.196,2.57,0.161,2.458,12.13,22.5077,39.4517,19.3772,25.5287,9.8638,5.0711,10.9153,26.9157,6.0821,9.0364,2.4013,1.2305,0.237814798951149
4628.0,0.104,76.9,79.07,0.201,2.66,0.16,2.479,12.31,14.0893,27.1148,11.5801,15.2595,5.2795,3.1728,6.709,13.2667,3.4054,6.173,1.5835,1.0453,0.13344630599021912
4628.5,0.086,77.26,86.58,0.208,2.81,0.159,2.509,12.48,7.7214,15.1307,5.4339,7.1349,2.2426,1.6827,3.227,4.3743,1.3149,3.3653,0.8355,0.7789,0.06479331851005554
4629.0,0.067,77.63,95.94,0.212,2.97,0.157,2.54,12.36,4.2385,8.4131,2.7486,3.2905,1.0404,0.9366,1.3762,1.3841,0.5111,1.7381,0.4582,0.583,0.03895849362015724
4629.5,0.049,77.92,108.23,0.211,3.03,0.153,2.569,12.14,2.7457,4.8025,1.904,1.6844,0.6137,0.5888,0.6623,0.6282,0.2652,0.9061,0.2868,0.4195,0.03723016381263733
4630.0,0.039,78.1,114.32,0.203,2.97,0.146,2.586,11.76,2.7669,3.2013,1.795,1.1343,0.5122,0.4687,0.4781,0.4749,0.2006,0.5362,0.2226,0.2878,0.04989459365606308
4630.5,0.038,78.25,113.73,0.193,2.85,0.139,2.587,10.93,3.5604,2.9181,2.2143,1.0048,0.544,0.4725,0.5077,0.5812,0.2479,0.4242,0.2342,0.2379,0.07109753787517548
4631.0,0.042,78.61,114.33,0.189,2.81,0.137,2.581,10.14,3.6721,2.9663,2.526,1.0013,0.5841,0.5122,0.4907,0.6139,0.2812,0.3784,0.2397,0.2188,0.08080631494522095
4631.5,0.045,79.4,117.17,0.192,2.8,0.14,2.575,9.38,3.7464,3.3262,2.8877,1.0902,0.6271,0.5613,0.474,0.6103,0.311,0.4002,0.2603,0.2668,0.09005623310804367
4632.0,0.044,80.31,124.39,0.2,2.73,0.145,2.578,8.55,5.1324,3.1651,3.1838,1.0151,0.5792,0.5269,0.4501,0.5971,0.3105,0.3399,0.2177,0.2917,0.13800494372844696
4632.5,0.048,80.97,129.93,0.207,2.63,0.15,2.571,7.94,7.5865,3.9188,4.3287,1.1221,0.6082,0.5762,0.569,0.8804,0.4477,0.3734,0.2288,0.3729,0.25671249628067017
4633.0,0.067,81.5,133.83,0.213,2.56,0.158,2.54,7.73,7.0785,6.5116,7.327,1.9863,0.8908,0.9336,0.9956,2.0929,1.0107,0.6308,0.3203,0.5957,0.32107117772102356
4633.5,0.096,81.65,136.15,0.221,2.51,0.17,2.491,9.06,6.7217,18.7985,15.1946,8.326,2.5246,2.3972,2.8179,9.2437,3.5921,2.685,0.8145,1.4668,0.35143062472343445
4634.0,0.119,81.03,127.68,0.229,2.68,0.182,2.453,10.09,6.9958,40.4179,13.9429,31.802,8.108,5.6539,3.2266,12.5696,4.9744,10.4705,2.2958,3.3229,0.24774737656116486
4634.5,0.119,79.25,108.78,0.231,3.11,0.184,2.454,9.18,11.3372,40.0418,6.9946,31.5326,9.575,5.4591,1.3795,3.5032,1.943,10.0785,2.8613,3.1843,0.06084265932440758
4635.0,0.095,76.63,85.51,0.226,3.42,0.173,2.493,13.46,24.3491,42.5306,3.9876,15.7647,3.7489,2.2556,1.9865,1.5856,0.8772,9.0515,1.5573,1.5329,0.038540489971637726
4635.5,0.079,75.0,68.94,0.217,3.36,0.163,2.52,14.95,17.0606,23.1457,2.5354,7.713,2.0258,1.3344,2.6992,1.2872,0.5561,5.2878,0.9727,0.84,0.0538034550845623
4636.0,0.089,75.01,64.88,0.205,2.95,0.158,2.504,13.23,13.4576,18.4836,4.6378,9.4989,3.1821,1.8654,4.759,4.1384,1.2325,4.7221,1.2204,0.7951,0.13408656418323517
4636.5,0.106,76.02,64.55,0.196,2.55,0.157,2.475,13.09,24.0168,32.5552,17.3953,17.6047,6.4167,3.4577,14.3915,26.9955,5.5703,7.2709,1.8701,0.9815,0.24692028760910034
4637.0,0.115,77.1,61.77,0.188,2.44,0.156,2.46,14.11,35.296,43.5529,28.7446,22.6598,8.2661,4.756,23.1394,50.2191,8.5869,9.7072,2.047,0.9721,0.28027647733688354
4637.5,0.117,77.72,59.41,0.184,2.41,0.154,2.457,14.28,38.6248,42.8845,31.1025,21.5507,8.0072,4.9985,24.4988,52.8306,8.7246,9.4029,1.8756,0.8662,0.3050999641418457
4638.0,0.122,78.01,58.75,0.183,2.36,0.155,2.449,13.46,43.7786,48.6155,39.7381,24.5593,9.6498,5.9942,26.5422,69.6924,11.1628,9.96,2.1085,0.9482,0.36707475781440735
4638.5,0.129,77.97,59.48,0.183,2.33,0.158,2.437,13.54,52.4818,64.127,52.9421,34.7249,13.9181,8.0235,33.2994,105.9774,15.5442,14.1294,2.8671,1.2022,0.4103422164916992
4639.0,0.131,77.7,59.55,0.184,2.33,0.16,2.433,13.92,57.7711,74.0326,59.6733,41.4762,16.4847,8.9207,39.2518,131.134,18.1654,17.3947,3.4176,1.3761,0.43795889616012573
4639.5,0.133,77.41,58.1,0.185,2.31,0.161,2.431,13.71,62.9555,78.9966,65.7554,45.5344,18.3705,9.4087,43.3234,149.253,19.7486,18.0222,3.5879,1.4492,0.5482943654060364
4640.0,0.136,77.25,58.95,0.187,2.28,0.163,2.426,12.75,67.2952,90.2808,79.7197,52.2107,22.2309,10.7501,44.9638,187.5819,24.3101,18.6975,4.2714,1.6963,0.6159546375274658
4640.5,0.134,77.25,65.18,0.189,2.27,0.164,2.428,12.22,58.6135,94.1522,86.7247,50.7133,21.5762,10.3714,40.5713,210.5299,27.5385,17.7313,4.4873,1.843,0.42466723918914795
4641.0,0.128,77.49,75.56,0.193,2.31,0.164,2.439,12.36,38.3676,75.5973,65.0953,40.0985,15.5462,7.9927,27.8017,141.5088,21.1043,14.4085,3.4123,1.673,0.31274351477622986
4641.5,0.116,78.29,88.74,0.201,2.39,0.164,2.458,12.78,21.5261,51.6112,37.1925,26.213,8.4255,5.1544,16.0768,65.1861,12.325,10.7124,2.2575,1.5497,0.27100029587745667
4642.0,0.102,79.31,99.29,0.208,2.47,0.164,2.482,12.5,12.5161,28.9902,19.6611,13.6132,3.8456,2.9728,8.1952,23.5027,5.5365,5.7033,1.1702,1.1971,0.2205519676208496
4642.5,0.096,79.79,97.92,0.21,2.48,0.163,2.492,11.38,11.0839,21.8318,16.4788,9.5545,2.8158,2.3868,6.0845,15.7651,4.231,3.7383,0.8998,1.0816,0.21008005738258362
4643.0,0.096,79.23,90.11,0.206,2.45,0.161,2.491,12.27,14.4192,24.6898,19.4446,10.3172,3.0399,2.4615,8.9734,22.7851,5.2935,4.4264,1.0098,1.0474,0.2182902693748474
4643.5,0.102,78.0,84.16,0.197,2.45,0.157,2.482,12.62,16.3163,28.1524,21.2376,12.4045,4.2079,2.9641,10.6159,29.3756,6.0743,5.1502,1.25,0.8942,0.20374427735805511
4644.0,0.103,77.17,86.07,0.189,2.52,0.152,2.48,12.77,13.3118,26.2393,16.6362,12.293,4.6704,3.0544,7.9937,21.3157,4.6101,5.0134,1.3468,0.7442,0.1689523309469223
4644.5,0.083,77.18,96.17,0.187,2.63,0.145,2.513,13.46,7.1979,13.0461,7.878,5.125,1.964,1.5543,3.8776,7.2709,1.7863,2.3926,0.7098,0.4407,0.11574508249759674
4645.0,0.061,77.64,103.01,0.188,2.71,0.14,2.55,13.99,4.9874,6.2163,4.018,2.2546,0.8964,0.8122,1.9719,2.4906,0.6802,1.1158,0.3709,0.2917,0.09281779080629349
4645.5,0.048,77.85,104.19,0.188,2.73,0.137,2.571,14.62,5.0694,4.2642,3.1388,1.5763,0.6578,0.5909,1.6315,1.6854,0.4578,0.7956,0.2843,0.2408,0.08891838043928146
4646.0,0.046,77.58,102.92,0.186,2.7,0.135,2.574,14.57,5.3579,3.9593,3.1633,1.4567,0.643,0.5667,1.6843,1.8202,0.483,0.7381,0.2843,0.2215,0.09751712530851364
4646.5,0.054,77.02,102.32,0.186,2.67,0.137,2.561,14.65,5.4738,5.1243,3.8219,1.8464,0.7762,0.685,2.1854,2.835,0.7007,0.9764,0.3456,0.2486,0.10535281151533127
4647.0,0.072,76.58,103.25,0.187,2.64,0.142,2.531,14.25,5.9898,9.6697,6.1212,3.5955,1.3828,1.1224,3.3052,5.9721,1.3974,1.8672,0.5704,0.3656,0.12030046433210373
4647.5,0.091,76.48,102.28,0.188,2.6,0.148,2.5,13.72,7.5038,17.9473,10.1698,7.7782,2.9093,2.007,4.8845,11.8992,2.6486,3.5654,0.9688,0.5416,0.1512690931558609
4648.0,0.103,76.57,97.28,0.187,2.53,0.151,2.479,12.69,10.4079,26.8536,16.9016,12.5983,5.0839,3.1104,6.8805,22.5727,4.8334,5.0952,1.5006,0.7207,0.18871372938156128
4648.5,0.107,76.6,91.02,0.182,2.46,0.149,2.473,11.0,12.062,26.6275,22.1274,11.8393,5.7138,3.4591,6.9123,28.4717,6.1679,3.9272,1.5164,0.6381,0.21225272119045258
4649.0,0.106,76.39,84.87,0.177,2.45,0.146,2.475,11.67,13.4283,24.7889,20.9209,10.941,5.3055,3.2334,7.7058,27.5711,5.5987,3.7707,1.3725,0.5207,0.1899442970752716
4649.5,0.103,76.13,80.77,0.177,2.56,0.145,2.48,12.12,11.9619,21.0991,14.0824,9.8952,4.7318,2.893,5.9207,15.8061,3.6058,3.557,1.266,0.4719,0.15234877169132233
4650.0,0.096,76.12,78.17,0.179,2.66,0.144,2.491,12.67,10.5729,17.7872,9.4423,7.9969,3.6085,2.3338,4.6493,8.9948,2.2873,3.1933,1.1015,0.4507,0.1196073442697525
4650.5,0.088,76.15,76.04,0.182,2.73,0.143,2.505,13.41,9.4449,14.4873,6.6137,6.1156,2.5531,1.7847,3.9867,5.6212,1.485,2.696,0.8567,0.4132,0.10033810883760452
4651.0,0.076,75.38,74.63,0.187,2.9,0.143,2.524,13.73,7.3025,11.5637,3.887,4.3422,1.7783,1.2728,2.5827,2.6137,0.8029,2.1841,0.7371,0.3962,0.06637167185544968
4651.5,0.055,73.55,73.65,0.192,3.46,0.141,2.56,13.09,4.8736,8.3333,1.4679,1.926,0.9023,0.6942,0.6105,0.3538,0.2043,1.1077,0.4734,0.2889,0.027852704748511314
4652.0,0.022,71.29,77.03,0.198,4.16,0.141,2.614,14.51,6.3349,6.6294,1.2113,0.6692,0.3583,0.3301,0.2365,0.0716,0.094,0.603,0.2503,0.1935,0.012589244171977043
4652.5,-0.005,69.74,83.83,0.205,4.48,0.0,2.658,15.38,4.8985,9.6429,2.4821,0.313,0.5942,0.6955,0.0143,0.1392,0.1111,1.1901,0.6602,0.0157,
4653.0,-0.003,70.46,93.78,0.216,4.07,0.0,2.655,14.02,1.4687,5.2224,1.9391,0.3045,0.5522,0.6921,0.0105,0.2799,0.1894,1.4426,0.7097,0.0214,
4653.5,0.03,73.82,103.28,0.236,3.39,0.168,2.601,12.2,1.258,2.3847,0.7583,0.7925,0.2758,0.3317,0.3618,0.3974,0.1414,0.9585,0.2023,0.4179,0.016233962029218674
4654.0,0.087,82.34,111.96,0.28,2.96,0.207,2.507,9.96,3.8992,9.249,2.7853,8.7091,1.1505,1.2386,1.4682,1.6268,1.0375,3.9737,0.4827,2.607,0.06361299008131027
4654.5,0.172,95.25,117.58,0.347,2.74,0.274,2.367,6.08,11.0782,30.3142,13.1493,308.1292,36.2338,31.5216,1.31,1.516,7.5328,6.767,2.0078,41.6448,1.758875846862793
4655.0,0.28,108.66,119.01,0.423,2.61,0.0,2.187,4.05,180.9735,1118.6905,1631.3683,1306.4937,498.2657,1434.5259,0.0269,0.395,0.8537,0.2747,5.8619,1.7575,
4655.5,0.373,115.65,119.99,0.476,2.51,0.0,2.034,2.75,944.4275,8292.0444,12473.6839,4250.7157,2299.6432,4404.2388,0.0724,1.1423,2.8744,1.1414,22.5637,2.5985,
4656.0,0.396,111.44,120.78,0.482,2.51,0.0,1.997,2.58,1510.184,9355.1442,10899.6436,3096.1897,1606.6971,3265.0345,0.0781,1.5273,3.3783,4.4604,26.7501,2.5494,
4656.5,0.346,100.15,121.63,0.449,2.56,0.0,2.08,3.32,1112.821,7994.5285,18553.7399,5413.7984,1700.0271,4469.7024,0.0406,0.8028,1.5502,4.2257,9.251,2.0495,
4657.0,0.252,88.21,119.9,0.392,2.65,0.329,2.234,3.96,58.683,277.2094,474.2471,1282.6544,822.1983,936.1622,0.1027,59.2326,66.6123,22.329,5.1038,13.846,3.732510566711426
4657.5,0.159,80.28,115.13,0.327,2.7,0.257,2.388,5.75,6.7591,38.6366,27.4874,211.913,52.2029,19.2059,1.5245,83.247,53.7892,65.1023,19.86,29.4462,0.8990978002548218
4658.0,0.102,77.28,110.25,0.266,2.67,0.201,2.482,6.68,3.8924,14.6977,10.5641,12.2027,4.1428,2.3483,1.9394,17.4757,7.1049,5.9332,2.1872,3.2098,0.1273355633020401
4658.5,0.076,77.03,107.23,0.22,2.62,0.164,2.525,6.65,4.1744,7.8741,7.0463,2.5853,1.4965,1.2033,1.0709,4.5878,2.1084,0.9748,0.6729,0.8216,0.14846265316009521
4659.0,0.074,77.23,102.59,0.198,2.61,0.15,2.528,7.46,4.7325,7.5067,7.1018,2.331,1.4237,1.1892,1.1667,3.8474,1.7034,0.7784,0.5833,0.5075,0.13640697300434113
4659.5,0.081,77.24,98.13,0.199,2.69,0.152,2.517,7.78,4.1096,8.3926,6.4443,3.2068,1.8257,1.4528,1.1722,3.3147,1.4944,1.0295,0.6889,0.5717,0.09671135246753693
4660.0,0.074,77.0,95.38,0.205,2.78,0.154,2.528,10.16,4.5148,8.593,4.6548,3.4715,1.4436,1.1815,1.6006,2.9241,1.053,1.5197,0.6165,0.5985,0.06840386241674423
4660.5,0.063,77.6,95.59,0.208,2.85,0.154,2.546,10.52,3.9188,6.2158,3.2973,2.343,0.9426,0.8581,1.2229,1.5921,0.6116,1.109,0.4264,0.5114,0.05462014675140381
4661.0,0.058,79.08,101.34,0.206,2.92,0.151,2.554,10.18,3.2849,5.2272,2.7292,1.8729,0.7829,0.7564,0.7688,0.7906,0.3815,0.7937,0.3326,0.4523,0.04645301401615143
4661.5,0.056,80.64,107.1,0.206,3.01,0.151,2.557,9.68,2.8793,4.9777,2.3723,1.7369,0.7308,0.7213,0.519,0.4337,0.2777,0.6471,0.2901,0.4503,0.039327915757894516
4662.0,0.055,81.72,108.37,0.212,3.08,0.155,2.56,9.23,2.6454,4.5518,2.0122,1.6535,0.6682,0.6701,0.41,0.2832,0.2201,0.5458,0.2395,0.4522,0.03332749009132385
4662.5,0.059,82.22,108.26,0.221,3.1,0.162,2.553,8.36,2.5691,4.7742,2.0415,1.8171,0.7019,0.7285,0.4068,0.2917,0.2579,0.597,0.2543,0.5935,0.03198472782969475
4663.0,0.059,82.71,108.65,0.233,3.11,0.17,2.553,8.51,2.6769,4.7909,1.9391,2.0051,0.6486,0.689,0.4634,0.297,0.2681,0.6815,0.2373,0.7183,0.03109785169363022
4663.5,0.069,83.6,112.99,0.252,3.1,0.185,2.536,7.27,2.4391,5.1441,2.0667,2.5645,0.7443,0.8403,0.4753,0.3795,0.4068,0.8733,0.2793,1.21,0.03605252504348755
4664.0,0.078,84.91,118.56,0.274,3.09,0.202,2.522,6.21,1.9813,4.6341,1.9852,2.9974,0.7857,0.9469,0.4336,0.4223,0.5436,0.966,0.2863,1.9026,0.04806805029511452
4664.5,0.085,87.49,122.58,0.292,3.08,0.215,2.51,5.81,1.9896,4.9192,2.0578,4.1252,0.8547,1.0791,0.4768,0.4009,0.7113,1.0696,0.3006,3.1905,0.06908288598060608
4665.0,0.107,90.47,124.91,0.297,2.97,0.223,2.473,5.15,2.7042,8.3113,3.441,10.4054,1.9878,2.3833,0.6962,0.6209,1.5526,1.621,0.5539,6.3069,0.12512335181236267
4665.5,0.138,91.13,120.23,0.289,2.98,0.226,2.422,4.71,7.125,22.6576,7.5471,36.8016,8.9189,9.3126,1.0636,1.3548,3.5442,3.7845,1.5905,12.8944,0.20006024837493896
4666.0,0.155,87.69,108.79,0.272,3.21,0.221,2.394,4.38,36.0063,79.8802,24.0395,74.1746,30.2821,22.7418,1.0765,2.1461,4.3559,8.6306,5.2752,19.3529,0.2669001519680023
4666.5,0.124,80.67,94.58,0.245,3.45,0.194,2.445,9.29,70.0336,99.9034,11.8722,46.2883,11.1208,6.4843,1.7529,2.0093,1.9663,14.8796,3.3672,5.0428,0.07357662916183472
4667.0,0.075,75.08,86.17,0.221,3.55,0.165,2.526,12.87,12.1763,22.3152,2.4655,5.8442,1.6902,1.1792,1.0218,0.7599,0.4932,3.8915,0.8889,0.869,0.025613101199269295
4667.5,0.037,73.69,89.4,0.207,3.33,0.149,2.589,12.21,1.9029,3.6322,1.1078,1.0281,0.4844,0.4453,0.4343,0.3714,0.1672,0.7676,0.3035,0.3093,0.019091473892331123
4668.0,0.031,75.86,98.82,0.208,3.1,0.149,2.598,10.58,1.9616,2.4716,1.2728,0.7898,0.4222,0.3959,0.3788,0.3749,0.1674,0.4831,0.2283,0.3024,0.02684004046022892
4668.5,0.043,79.54,109.22,0.224,3.06,0.161,2.579,8.45,2.0318,2.9066,1.6451,1.0282,0.4792,0.4811,0.3169,0.2998,0.1946,0.4682,0.2078,0.4676,0.03431323543190956
4669.0,0.045,82.47,118.34,0.248,3.09,0.178,2.576,7.45,1.8701,2.694,1.5385,1.0982,0.4135,0.4412,0.2623,0.2074,0.181,0.4531,0.1619,0.67,0.0366985984146595
4669.5,0.049,84.39,125.07,0.274,3.13,0.197,2.57,6.34,1.4134,2.2884,1.2742,1.0332,0.34,0.4109,0.2103,0.1749,0.1919,0.4449,0.1358,1.015,0.03953296318650246
4670.0,0.054,85.26,128.17,0.292,3.13,0.21,2.561,6.08,1.2476,2.2854,1.1844,1.1435,0.3064,0.4272,0.2288,0.2035,0.24,0.5454,0.1372,1.7537,0.048490021377801895
4670.5,0.061,85.65,129.13,0.301,3.12,0.217,2.549,5.6,1.1065,2.3512,1.2147,1.2556,0.3288,0.4958,0.2369,0.2515,0.3197,0.6251,0.1545,2.6331,0.059067677706480026
4671.0,0.07,86.03,128.49,0.309,3.12,0.224,2.535,5.32,1.0173,2.4101,1.2093,1.5366,0.3791,0.6014,0.253,0.3005,0.4136,0.709,0.1715,3.5405,0.07299302518367767
4671.5,0.077,87.28,126.84,0.321,3.24,0.234,2.523,5.01,1.0645,2.6084,1.1132,1.8906,0.4179,0.7054,0.273,0.3043,0.5571,0.8046,0.1906,6.4136,0.091297946870327
4672.0,0.096,89.59,123.78,0.338,3.39,0.248,2.492,4.98,2.5508,5.2702,1.7775,4.5937,0.7418,1.2235,0.4285,0.3809,1.1829,1.148,0.2738,15.1771,0.20141872763633728
4672.5,0.151,92.08,117.79,0.357,3.29,0.274,2.401,5.11,21.4672,35.1099,13.2479,75.2559,11.2612,11.2011,0.8545,0.8461,4.4794,4.0735,1.0756,50.9076,1.4046547412872314
4673.0,0.259,93.8,112.51,0.376,2.94,0.323,2.223,4.01,479.8112,1019.9828,1247.2434,2096.787,1496.9953,1237.5061,0.3261,4.6125,9.5933,14.9707,4.2063,11.4227,6.690010070800781
4673.5,0.356,93.35,109.86,0.386,2.49,0.371,2.062,3.39,1760.5592,8149.7763,12082.4329,1098.4408,729.1635,1983.1928,0.0448,127.957,45.638,1.7543,1.6147,0.7046,4.609476089477539
4674.0,0.382,89.39,101.37,0.371,2.23,0.376,2.02,4.38,2313.1415,12211.9936,19183.998,763.5686,178.7397,818.2961,0.1677,5689.4045,2418.2558,1.0547,3.8471,0.5978,5.964699745178223
4674.5,0.333,84.12,85.41,0.331,2.18,0.332,2.101,6.9,1691.6262,3564.7906,13908.7966,2191.0291,855.5369,3423.7415,13.7398,31587.0237,18356.5725,114.8529,71.5873,5.9539,20.238967895507812
4675.0,0.254,79.9,64.5,0.279,2.18,0.267,2.231,8.82,919.8463,1793.8114,2273.0585,4360.5993,2051.9966,1655.895,397.5228,23852.2397,6254.9771,2052.0054,1488.2724,300.7632,109.05374145507812
4675.5,0.203,78.36,46.94,0.237,2.18,0.221,2.316,9.33,528.6716,874.8554,679.0465,1408.2613,641.1158,236.0117,507.4599,4450.8519,684.4265,507.521,253.3335,99.0562,81.10724639892578
4676.0,0.181,79.56,39.36,0.214,2.16,0.198,2.352,9.57,350.9866,444.4789,368.1835,437.0826,201.1855,86.4325,273.5293,1530.0638,225.0782,137.5845,47.8731,24.897,69.14588928222656
4676.5,0.176,80.97,38.81,0.204,2.15,0.191,2.36,9.6,283.3096,328.2948,293.6752,267.5661,123.6449,67.6137,179.6054,1053.6901,162.7282,87.6088,25.8732,15.4645,55.97660827636719
4677.0,0.171,81.46,42.85,0.201,2.15,0.187,2.368,10.77,228.3689,276.2583,246.9941,209.4148,88.4809,53.5909,138.9593,847.0067,127.3697,80.0225,17.6751,11.1806,28.690338134765625
4677.5,0.168,81.06,46.51,0.198,2.16,0.184,2.373,12.25,203.7556,261.4786,232.0126,194.5714,77.8769,46.2582,133.4424,813.4134,109.9738,86.7565,15.2337,9.0077,14.162467002868652
4678.0,0.166,80.25,47.71,0.197,2.14,0.182,2.376,12.42,203.1751,268.6498,256.3746,187.6445,77.3649,42.3556,141.9725,934.7106,111.0358,82.5659,15.138,7.9362,11.821688652038574
4678.5,0.163,79.46,48.77,0.195,2.14,0.18,2.381,12.81,195.7337,261.5113,261.2576,173.458,72.2637,36.7139,146.4182,961.5955,101.9391,75.6872,13.9144,6.6151,9.128619194030762
4679.0,0.158,78.87,50.54,0.194,2.15,0.177,2.389,14.74,176.8106,237.3681,234.7506,153.5163,60.1527,29.3451,155.0842,882.415,84.1417,77.5191,11.4834,5.1148,5.947183609008789
4679.5,0.155,78.25,49.8,0.19,2.15,0.173,2.394,15.36,167.9241,212.2,218.0075,132.1507,53.2626,25.1336,155.8711,815.6622,69.8304,67.644,9.8126,3.8892,5.559386730194092
4680.0,0.157,77.41,46.25,0.183,2.13,0.17,2.391,13.63,184.4127,207.6134,246.1362,120.802,58.3955,25.9645,151.7399,908.0056,64.0177,50.0523,9.7967,3.0818,8.786676406860352
4680.5,0.163,76.58,41.96,0.174,2.08,0.169,2.381,13.19,230.8163,231.2942,318.122,130.3289,74.9143,31.5238,187.1471,1263.6726,61.8597,50.3385,11.2364,2.675,18.1225528717041
4681.0,0.165,77.27,41.38,0.171,2.05,0.168,2.377,12.88,246.0187,237.052,366.0745,122.7976,72.7986,33.8868,188.2977,1536.3796,70.5327,50.8544,11.1972,2.5157,21.033058166503906
4681.5,0.172,81.65,52.92,0.186,2.0,0.179,2.366,13.72,229.3813,329.7404,492.9804,170.8514,74.3234,52.2196,168.9981,2408.1949,183.4181,104.8556,14.0983,6.8558,8.400409698486328
4682.0,0.204,89.05,81.1,0.234,1.88,0.219,2.314,16.98,228.8197,1058.1767,1257.8181,952.5004,262.2794,250.0641,93.8964,7639.503,1991.4811,661.7661,48.49,103.2681,4.867405414581299
4682.5,0.258,96.32,128.69,0.322,1.77,0.292,2.225,24.82,72.6308,933.1661,3490.0045,2137.9929,2120.0381,1545.0172,0.4277,2785.208,18430.4121,183.7002,34.9403,58.2095,0.0980759933590889
4683.0,0.304,99.65,180.91,0.412,1.73,0.0,2.149,28.27,191.4857,890.1978,17412.8852,6576.534,1270.3878,2795.4108,0.0883,0.3724,58.3343,0.4055,9.2729,1.4715,
4683.5,0.303,97.04,207.41,0.45,1.81,0.0,2.15,22.33,79.6234,2348.0191,22698.2127,7362.4828,1611.861,2396.7458,0.0355,0.1683,30.8745,0.6203,7.9381,2.2428,
4684.0,0.263,91.61,199.24,0.421,1.95,0.0,2.216,18.76,23.8613,2459.5387,6307.7931,5865.8525,1036.3203,763.1206,0.0471,0.315,17.8565,1.6476,6.1575,1.6917,
4684.5,0.212,86.62,161.37,0.342,2.03,0.284,2.301,18.44,14.0199,361.971,1078.614,1342.5207,455.7944,222.8581,0.3527,1826.6176,2640.4469,222.9723,33.3302,44.1716,1.206686019897461
4685.0,0.173,83.7,119.76,0.268,2.09,0.225,2.364,17.9,55.1697,552.0205,516.8915,706.1949,122.9816,55.3485,33.3369,1717.6479,568.4826,374.3466,28.2991,37.2251,0.7763195037841797
4685.5,0.158,82.7,91.9,0.227,2.12,0.196,2.389,17.61,82.9956,336.7635,287.5676,249.5877,51.7544,30.9421,76.8354,923.046,165.4629,150.4495,11.0928,12.8897,0.9402554035186768
4686.0,0.15,82.68,76.75,0.213,2.14,0.184,2.402,15.44,88.9188,216.2492,201.2053,130.6102,30.5958,21.7498,71.9748,552.2749,90.0249,66.6768,6.3497,6.9191,0.8629669547080994
4686.5,0.15,83.26,69.39,0.211,2.15,0.183,2.402,16.67,104.1434,202.8436,175.8778,125.4083,27.8856,21.7126,81.2281,461.3331,77.1327,70.8721,5.6697,6.538,1.1121381521224976
4687.0,0.156,83.99,64.05,0.21,2.14,0.185,2.393,16.85,125.2115,218.4655,181.2722,144.7784,33.1214,27.5958,88.3426,489.1329,83.919,85.1115,6.315,7.5592,1.815755844116211
4687.5,0.161,84.29,60.34,0.209,2.14,0.186,2.384,14.41,139.7104,236.0774,196.1572,161.8961,41.9929,35.3726,85.472,556.3865,100.7284,81.4829,8.1147,9.5472,2.7247841358184814
4688.0,0.167,83.8,58.97,0.209,2.14,0.189,2.375,14.38,160.1162,276.7752,221.0087,209.6424,59.2447,45.2537,99.7653,708.5956,123.4148,110.3965,11.3231,11.8725,3.544858694076538
4688.5,0.162,83.04,59.78,0.211,2.16,0.188,2.383,16.01,151.938,262.0089,195.691,198.7803,51.9198,36.4101,108.0747,608.6922,103.1708,116.1131,10.1806,10.1581,2.928589344024658
4689.0,0.156,82.68,59.92,0.211,2.19,0.186,2.393,16.56,135.4979,222.8911,162.2274,161.6519,39.7062,27.6497,101.1466,460.9769,78.1979,94.1966,7.8378,7.8652,2.3425850868225098
