DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7367.0,0.004,51.61,-999.25,0.008,4.44,0.0,281.11,2.703,-999.25,0.0024,0.0019,0.0007,0.0005,0.0008,-999.25,0.0,0.0,0.0,0.0,0.0,
7367.5,-0.01,52.07,-999.25,0.006,4.38,0.0,237.85,2.727,-999.25,0.0023,0.002,0.0006,0.0004,0.0007,-999.25,0.0,0.0,0.0,0.0,0.0,
7368.0,-0.019,55.89,-999.25,0.029,4.27,0.0,121.54,2.742,-999.25,0.0073,0.0093,0.0034,0.0037,0.0039,-999.25,0.0001,0.0001,0.0001,0.0001,0.0001,
7368.5,-0.018,63.78,-999.25,0.088,4.05,0.0,76.47,2.741,-999.25,0.0803,0.0822,0.0353,0.0649,0.063,-999.25,0.0033,0.0021,0.004,0.0016,0.0008,
7369.0,0.041,77.93,-999.25,0.197,3.83,0.142,71.73,2.64,-999.25,8.5712,0.1176,0.4874,0.1095,0.1453,-999.25,0.047,0.003,0.3234,0.0037,0.0071,
7369.5,0.131,89.33,-999.25,0.459,3.66,0.0,108.2,2.487,-999.25,2609.0786,0.2185,9.1641,0.4434,0.1982,-999.25,0.6951,0.1784,0.0497,0.1383,0.2791,
7370.0,0.206,89.5,-999.25,0.456,3.54,0.0,180.88,2.357,-999.25,8920.5403,33.501,138.577,33.5843,8.2635,-999.25,0.139,0.2076,0.0248,0.4928,0.3496,
7370.5,0.216,92.43,-999.25,0.233,3.47,0.225,190.08,2.34,-999.25,254.6676,155.6184,15.1867,66.0024,93.3635,-999.25,5.086,0.1113,1683.9716,2.9942,8.6972,
7371.0,0.209,90.71,-999.25,0.202,3.45,0.206,169.52,2.353,-999.25,160.8416,65.5162,12.614,34.1017,63.3375,-999.25,4.6093,0.05,2100.1817,1.6594,4.6361,
7371.5,0.23,93.69,-999.25,0.362,3.54,0.303,143.43,2.317,-999.25,188.1599,310.0466,7.9902,149.9859,97.1321,-999.25,0.7566,0.2442,3.2104,0.784,0.8915,
7372.0,0.266,102.78,-999.25,0.52,3.7,0.0,120.21,2.256,-999.25,524985.401,580.7991,804.5692,219.363,104.2004,-999.25,3.5184,0.8031,0.0024,0.9208,0.5836,
7372.5,0.244,93.17,-999.25,0.657,3.74,0.0,64.11,2.293,-999.25,17461.6844,80.6894,30.9547,72.6438,11.0618,-999.25,5.8847,0.6817,0.0049,0.5976,3.0988,
7373.0,0.153,81.05,-999.25,0.236,3.78,0.199,40.15,2.449,-999.25,200.1145,10.9823,40.5438,7.2551,4.7219,-999.25,1.1295,0.0618,38.1033,0.3017,0.1936,
7373.5,0.061,68.68,-999.25,0.028,3.87,0.047,43.65,2.606,-999.25,0.0312,0.0102,0.0119,0.0122,0.0037,-999.25,0.0013,0.0003,0.0046,0.0004,0.0001,
7374.0,0.015,56.2,-999.25,0.005,4.04,0.0,53.02,2.685,-999.25,0.0019,0.004,0.0011,0.0011,0.0006,-999.25,0.0001,0.0,0.0001,0.0,0.0,
7374.5,0.013,52.74,-999.25,0.012,4.2,0.013,61.02,2.688,-999.25,0.002,0.003,0.0007,0.0007,0.001,-999.25,0.0,0.0,0.0,0.0,0.0,
7375.0,0.014,52.32,-999.25,0.01,4.34,0.0,74.62,2.687,-999.25,0.0013,0.0025,0.0007,0.0007,0.0008,-999.25,0.0,0.0,0.0,0.0,0.0,
7375.5,0.012,53.21,-999.25,0.005,4.33,0.0,93.7,2.69,-999.25,0.0014,0.0021,0.0007,0.0006,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7376.0,0.011,53.8,-999.25,0.015,4.09,0.013,94.31,2.692,-999.25,0.0036,0.0042,0.0013,0.001,0.0013,-999.25,0.0001,0.0,0.0,0.0,0.0,
7376.5,0.011,55.04,-999.25,0.022,3.66,0.017,74.27,2.691,-999.25,0.0052,0.0073,0.0022,0.0018,0.0021,-999.25,0.0004,0.0002,0.0001,0.0,0.0001,
7377.0,0.024,56.67,-999.25,0.028,3.34,0.026,53.24,2.669,-999.25,0.0059,0.0098,0.0042,0.0034,0.0031,-999.25,0.0013,0.0007,0.0002,0.0001,0.0001,
